TreeID,CoreID,DBH..cm.,pith.offset,plot.id,Site,tree.number,species,canopy.class,live.dead,stems,total.cores,core.id,pith.present,pith.yr,inner.present,inner.measured,outer.measured,bark.present,inner.dated,outer.dated,dated,Notes,zombie,outer.present
NWC531,NWC531B,6.1,0,NWC,Niwot,105,ABLA,NA,LIVE,1,2,B,Y,1945,1945,1945,2012,NA,NA,NA,Y,NA,NA,2012
NWC532,NWC532A,28.7,2,NWC,Niwot,106,PIEN,NA,LIVE,1,2,A,N,1793,1795,1795,2012,NA,NA,NA,Y,NA,NA,2012
NWC532,NWC532B,28.7,NA,NWC,Niwot,106,PIEN,NA,LIVE,1,2,B,N,NA,1816,1816,2012,NA,NA,NA,Y,NA,NA,2012
NWC533,NWC533A,6.4,2,NWC,Niwot,107,PIEN,NA,LIVE,1,2,A,N,NA,NA,NA,NA,NA,NA,NA,N,NA,NA,NA
NWC533,NWC533B,6.4,2,NWC,Niwot,107,PIEN,NA,LIVE,1,2,B,N,NA,NA,NA,NA,NA,NA,NA,N,NA,NA,NA
NWC534,NWC534A,18.1,7,NWC,Niwot,108,PICO,NA,LIVE,1,2,A,N,1932,1939,1939,2012,NA,NA,NA,Y,NA,NA,2012
NWC534,NWC534B,18.1,14,NWC,Niwot,108,PICO,NA,LIVE,1,2,B,N,1920,1934,1934,2012,NA,NA,NA,Y,NA,NA,2012
NWC541,NWC541A,8.3,1,NWC,Niwot,109,ABLA,NA,LIVE,1,2,A,N,1916,1917,1917,2012,NA,NA,NA,Y,NA,NA,2012
NWC541,NWC541B,8.3,1,NWC,Niwot,109,ABLA,NA,LIVE,1,2,B,N,NA,NA,NA,NA,NA,NA,NA,N,NA,NA,NA
NWC542,NWC542A,7.9,0,NWC,Niwot,110,ABLA,NA,LIVE,1,2,A,Y,NA,NA,NA,NA,NA,NA,NA,N,NA,NA,NA
NWC542,NWC542B,7.9,NA,NWC,Niwot,110,ABLA,NA,LIVE,1,2,B,N,NA,NA,NA,NA,NA,NA,NA,N,NA,NA,NA
NWC543,NWC543A,8.4,3,NWC,Niwot,111,ABLA,NA,LIVE,1,2,A,N,1922,1925,1925,2012,NA,NA,NA,Y,NA,NA,2012
NWC543,NWC543B,8.4,3,NWC,Niwot,111,ABLA,NA,LIVE,1,2,B,N,1922,1925,1925,2012,NA,NA,NA,Y,NA,NA,2012
NWC544,NWC544A,11.5,0,NWC,Niwot,112,ABLA,NA,LIVE,1,2,A,Y,NA,NA,NA,NA,NA,NA,NA,N,NA,NA,NA
NWC544,NWC544B,11.5,0,NWC,Niwot,112,ABLA,NA,LIVE,1,2,B,Y,1922,1922,1922,2012,NA,NA,NA,Y,NA,NA,2012
NWC551,NWC551A,8.2,0,NWC,Niwot,113,ABLA,NA,LIVE,1,2,A,Y,1917,1917,1917,2012,NA,NA,NA,Y,NA,NA,2012
NWC551,NWC551B,8.2,0,NWC,Niwot,113,ABLA,NA,LIVE,1,2,B,Y,1917,1917,1917,2012,NA,NA,NA,Y,NA,NA,2012
NWC552,NWC552A,14.7,0,NWC,Niwot,114,PICO,NA,LIVE,1,2,A,Y,1928,1928,1928,2012,NA,NA,NA,Y,NA,NA,2012
NWC552,NWC552B,14.7,0,NWC,Niwot,114,PICO,NA,LIVE,1,2,B,Y,1928,1928,1928,2012,NA,NA,NA,Y,NA,NA,2012
NWC553,NWC553A,11.3,0,NWC,Niwot,115,ABLA,NA,LIVE,1,2,A,Y,1917,1917,1917,2012,NA,NA,NA,Y,NA,NA,2012
NWC553,NWC553B,11.3,0,NWC,Niwot,115,ABLA,NA,LIVE,1,2,B,Y,1917,1917,1917,2012,NA,NA,NA,Y,NA,NA,2012
NWC554,NWC554A,17.2,0,NWC,Niwot,116,ABLA,NA,LIVE,1,2,A,Y,1916,1916,1916,2012,NA,NA,NA,Y,NA,NA,2012
NWC554,NWC554B,17.2,0,NWC,Niwot,116,ABLA,NA,LIVE,1,2,B,Y,NA,NA,NA,NA,NA,NA,NA,N,NA,NA,NA
NWC561,NWC561A,14.5,0,NWC,Niwot,117,ABLA,NA,LIVE,1,2,A,Y,NA,NA,NA,NA,NA,NA,NA,N,NA,NA,NA
NWC561,NWC561B,14.5,0,NWC,Niwot,117,ABLA,NA,LIVE,1,2,B,Y,NA,NA,NA,NA,NA,NA,NA,N,NA,NA,NA
NWC562,NWC562A,6.2,0,NWC,Niwot,118,ABLA,NA,LIVE,1,2,A,Y,1917,1917,1917,2012,NA,NA,NA,Y,NA,NA,2012
NWC562,NWC562B,6.2,0,NWC,Niwot,118,ABLA,NA,LIVE,1,2,B,Y,1917,1917,1917,2012,NA,NA,NA,Y,NA,NA,2012
NWC563,NWC563A,6.3,0,NWC,Niwot,119,ABLA,NA,LIVE,1,2,A,Y,1918,1918,1918,2012,NA,NA,NA,Y,NA,NA,2012
NWC563,NWC563B,6.3,0,NWC,Niwot,119,ABLA,NA,LIVE,1,2,B,Y,1918,1918,1918,2012,NA,NA,NA,Y,NA,NA,2012
NWC564,NWC564A,8.3,0,NWC,Niwot,120,ABLA,NA,LIVE,1,2,A,Y,NA,NA,NA,NA,NA,NA,NA,N,NA,NA,NA
NWC564,NWC564B,8.3,0,NWC,Niwot,120,ABLA,NA,LIVE,1,2,B,Y,NA,NA,NA,NA,NA,NA,NA,N,NA,NA,NA
NWC611,NWC611A,8.9,0,NWC,Niwot,121,ABLA,NA,DEAD,1,2,A,Y,1920,1920,1920,1984,NA,NA,NA,Y,NA,NA,1984
NWC611,NWC611B,8.9,0,NWC,Niwot,121,ABLA,NA,DEAD,1,2,B,Y,1920,1920,1920,1985,NA,NA,NA,Y,NA,NA,1985
NWC612,NWC612A,7.7,0,NWC,Niwot,122,ABLA,NA,LIVE,1,2,A,Y,NA,NA,NA,NA,NA,NA,NA,N,NA,NA,NA
NWC612,NWC612B,7.7,0,NWC,Niwot,122,ABLA,NA,LIVE,1,2,B,Y,NA,NA,NA,NA,NA,NA,NA,N,NA,NA,NA
NWC613,NWC613A,27.2,3,NWC,Niwot,123,PICO,NA,LIVE,1,2,A,N,1926,1929,1929,2012,NA,NA,NA,Y,NA,NA,2012
NWC613,NWC613B,27.2,0,NWC,Niwot,123,PICO,NA,LIVE,1,2,B,Y,1926,1926,1926,2012,NA,NA,NA,Y,NA,NA,2012
NWC614,NWC614A,17.5,0,NWC,Niwot,124,PIEN,NA,LIVE,1,2,A,Y,1920,1920,1920,2012,NA,NA,NA,Y,NA,NA,2012
NWC614,NWC614B,17.5,0,NWC,Niwot,124,PIEN,NA,LIVE,1,2,B,Y,1921,1921,1921,2012,NA,NA,NA,Y,NA,NA,2012
NWC621,NWC621A,25.1,5,NWC,Niwot,125,PIEN,NA,LIVE,1,2,A,N,1796,1801,1801,2012,NA,NA,NA,Y,NA,NA,2012
NWC621,NWC621B,25.1,22,NWC,Niwot,125,PIEN,NA,LIVE,1,2,B,N,1778,1800,1800,2012,NA,NA,NA,Y,NA,NA,2012
NWC622,NWC622A,16.7,2,NWC,Niwot,126,ABLA,NA,LIVE,1,2,A,N,1913,1915,1915,2012,NA,NA,NA,Y,NA,NA,2012
NWC622,NWC622B,16.7,2,NWC,Niwot,126,ABLA,NA,LIVE,1,2,B,N,1913,1915,1915,2012,NA,NA,NA,Y,NA,NA,2012
NWC623,NWC623A,16.3,1,NWC,Niwot,127,ABLA,NA,LIVE,1,2,A,N,1918,1919,1919,2012,NA,NA,NA,Y,NA,NA,2012
NWC623,NWC623B,16.3,1,NWC,Niwot,127,ABLA,NA,LIVE,1,2,B,N,1918,1919,1919,2012,NA,NA,NA,Y,NA,NA,2012
NWC624,NWC624A,23.2,3,NWC,Niwot,128,PIEN,NA,LIVE,1,2,A,N,NA,NA,NA,NA,NA,NA,NA,N,NA,NA,NA
NWC624,NWC624B,23.2,2,NWC,Niwot,128,PIEN,NA,LIVE,1,2,B,N,NA,NA,NA,NA,NA,NA,NA,N,NA,NA,NA
NWC631,NWC631A,12.5,NA,NWC,Niwot,129,PICO,NA,DEAD,1,2,A,N,NA,NA,NA,NA,NA,NA,NA,N,NA,NA,NA
NWC631,NWC631B,12.5,NA,NWC,Niwot,129,PICO,NA,DEAD,1,2,B,N,NA,NA,NA,NA,NA,NA,NA,N,NA,NA,NA
NWC632,NWC632A,16.5,0,NWC,Niwot,130,PIEN,NA,LIVE,1,2,A,Y,1830,1830,1830,2012,NA,NA,NA,Y,NA,NA,2012
NWC632,NWC632B,16.5,0,NWC,Niwot,130,PIEN,NA,LIVE,1,2,B,Y,1830,1830,1830,2012,NA,NA,NA,Y,NA,NA,2012
NWC633,NWC633A,25.1,6,NWC,Niwot,131,PICO,NA,LIVE,1,2,A,N,NA,NA,NA,NA,NA,NA,NA,N,NA,NA,NA
NWC633,NWC633B,25.1,6,NWC,Niwot,131,PICO,NA,LIVE,1,2,B,N,1968,1974,1974,2012,NA,NA,NA,Y,NA,NA,2012
NWC634,NWC634A,16.2,0,NWC,Niwot,132,PICO,NA,LIVE,1,2,A,Y,1935,1935,1935,2012,NA,NA,NA,Y,NA,NA,2012
NWC634,NWC634B,16.2,2,NWC,Niwot,132,PICO,NA,LIVE,1,2,B,N,1932,1934,1934,2012,NA,NA,NA,Y,NA,NA,2012
NWC641,NWC641A,9.7,2,NWC,Niwot,133,ABLA,NA,LIVE,1,2,A,N,1925,1927,1927,2012,NA,NA,NA,Y,NA,NA,2012
NWC641,NWC641B,9.7,2,NWC,Niwot,133,ABLA,NA,LIVE,1,2,B,N,1924,1926,1926,2012,NA,NA,NA,Y,NA,NA,2012
NWC642,NWC642A,9.2,1,NWC,Niwot,134,ABLA,NA,LIVE,1,2,A,N,1933,1934,1934,2012,NA,NA,NA,Y,NA,NA,2012
NWC642,NWC642B,9.2,1,NWC,Niwot,134,ABLA,NA,LIVE,1,2,B,N,1933,1934,1934,2012,NA,NA,NA,Y,NA,NA,2012
NWC643,NWC643A,12.5,0,NWC,Niwot,135,PIEN,NA,LIVE,1,2,A,Y,1922,1922,1922,2012,NA,NA,NA,Y,NA,NA,2012
NWC643,NWC643B,12.5,0,NWC,Niwot,135,PIEN,NA,LIVE,1,2,B,Y,1922,1922,1922,2012,NA,NA,NA,Y,NA,NA,2012
NWC644,NWC644A,10.7,1,NWC,Niwot,136,PIEN,NA,LIVE,1,2,A,N,NA,NA,NA,NA,NA,NA,NA,N,NA,NA,NA
NWC644,NWC644B,10.7,1,NWC,Niwot,136,PIEN,NA,LIVE,1,2,B,N,NA,NA,NA,NA,NA,NA,NA,N,NA,NA,NA
NWC651,NWC651A,8.2,0,NWC,Niwot,137,ABLA,NA,LIVE,1,2,A,Y,1928,1928,1928,2012,NA,NA,NA,Y,NA,NA,2012
NWC651,NWC651B,8.2,0,NWC,Niwot,137,ABLA,NA,LIVE,1,2,B,Y,1928,1928,1928,2012,NA,NA,NA,Y,NA,NA,2012
NWC652,NWC652A,19.2,0,NWC,Niwot,138,ABLA,NA,LIVE,1,2,A,Y,1917,1917,1917,2012,NA,NA,NA,Y,NA,NA,2012
NWC652,NWC652B,19.2,2,NWC,Niwot,138,ABLA,NA,LIVE,1,2,B,N,1917,1919,1919,2012,NA,NA,NA,Y,NA,NA,2012
NWC653,NWC653A,10.8,0,NWC,Niwot,139,PIEN,NA,LIVE,1,2,A,Y,1922,1922,1922,2012,NA,NA,NA,Y,NA,NA,2012
NWC653,NWC653B,10.8,0,NWC,Niwot,139,PIEN,NA,LIVE,1,2,B,Y,1922,1922,1922,2012,NA,NA,NA,Y,NA,NA,2012
NWC654,NWC654A,10.7,0,NWC,Niwot,140,ABLA,NA,LIVE,1,2,A,Y,1915,1915,1915,2012,NA,NA,NA,Y,NA,NA,2012
NWC654,NWC654B,10.7,0,NWC,Niwot,140,ABLA,NA,LIVE,1,2,B,Y,NA,NA,NA,NA,NA,NA,NA,N,NA,NA,NA
NWC661,NWC661A,12.3,NA,NWC,Niwot,141,ABLA,NA,LIVE,1,2,A,N,NA,1928,1928,2012,NA,NA,NA,Y,NA,NA,2012
NWC661,NWC661B,12.3,NA,NWC,Niwot,141,ABLA,NA,LIVE,1,2,B,N,NA,1951,1951,2012,NA,NA,NA,Y,NA,NA,2012
NWC662,NWC662A,8.3,0,NWC,Niwot,142,ABLA,NA,LIVE,1,2,A,Y,1909,1909,1909,2012,NA,NA,NA,Y,NA,NA,2012
NWC662,NWC662B,8.3,0,NWC,Niwot,142,ABLA,NA,LIVE,1,2,B,Y,1918,1918,1918,2012,NA,NA,NA,Y,NA,NA,2012
NWC663,NWC663A,12.6,5,NWC,Niwot,143,ABLA,NA,LIVE,1,2,A,N,1911,1916,1916,2012,NA,NA,NA,Y,NA,NA,2012
NWC663,NWC663B,12.6,5,NWC,Niwot,143,ABLA,NA,LIVE,1,2,B,N,1911,1916,1916,2012,NA,NA,NA,Y,NA,NA,2012
NWC664,NWC664A,14.8,2,NWC,Niwot,144,ABLA,NA,LIVE,1,2,A,N,1917,1919,1919,2012,NA,NA,NA,Y,NA,NA,2012
NWC664,NWC664B,14.8,2,NWC,Niwot,144,ABLA,NA,LIVE,1,2,B,N,1916,1918,1918,2012,NA,NA,NA,Y,NA,NA,2012
