"TreeID","CoreID","dbh","plot.id","Site","tree.number","species","canopy.class","live.dead","stems","total.cores","core.id","pith.present","pith.yr","inner.present","inner.measured","outer.measured","bark.present","inner.dated","outer.dated","dated","Notes","zombie","plot","X","Species","Canopy.Class","Live.Dead","DBH..cm."
NA,"TP1001E",NA,"1","Harvard Forest",1,NA,NA,NA,1,2,"E","N",NA,1955,1955,2012,"Y",1955,2012,"Y",NA,NA,"1",562,"BEAL","S","LIVE",18
NA,"TP1001S",NA,"1","Harvard Forest",1,NA,NA,NA,1,2,"S","N",NA,1955,1955,2012,"Y",1955,2012,"Y",NA,NA,"1",563,"BEAL","S","LIVE",18
NA,"TP1001W",NA,"1","Harvard Forest",1,NA,NA,NA,1,2,"W","N",NA,1957,1957,2012,"Y",1957,2012,"Y",NA,NA,"1",564,"BEAL","S","LIVE",18
NA,"TP1002E",NA,"1","Harvard Forest",2,NA,NA,NA,1,2,"E","N",NA,1967,1967,2013,"Y",1967,2013,"Y",NA,NA,"1",565,"TSCA","S","LIVE",13.9
NA,"TP1002N",NA,"1","Harvard Forest",2,NA,NA,NA,1,2,"N","N",NA,1970,1970,2013,"Y",1970,2013,"Y",NA,NA,"1",566,"TSCA","S","LIVE",13.9
NA,"TP1002W",NA,"1","Harvard Forest",2,NA,NA,NA,1,2,"W","N",NA,1963,1963,2013,"Y",1963,2013,"Y",NA,NA,"1",567,"TSCA","S","LIVE",13.9
NA,"TP1003E",NA,"1","Harvard Forest",3,NA,NA,NA,1,2,"E","N",NA,1898,1898,2012,"Y",1898,2012,"Y",NA,NA,"1",568,"ACRU","I","LIVE",14
NA,"TP1003N",NA,"1","Harvard Forest",3,NA,NA,NA,1,2,"N","N",NA,1901,1901,2012,"Y",1901,2012,"Y",NA,NA,"1",569,"ACRU","I","LIVE",14
NA,"TP1003S",NA,"1","Harvard Forest",3,NA,NA,NA,1,2,"S","N",NA,1904,1904,2012,"Y",1904,2012,"Y",NA,NA,"1",570,"ACRU","I","LIVE",14
NA,"TP1004E",NA,"1","Harvard Forest",4,NA,NA,NA,1,2,"E","N",NA,1959,1959,2013,"Y",1959,2013,"Y",NA,NA,"1",572,"TSCA","S","LIVE",27.9
NA,"TP1004N",NA,"1","Harvard Forest",4,NA,NA,NA,1,2,"N","N",NA,1963,1963,2013,"Y",1963,2013,"Y",NA,NA,"1",573,"TSCA","S","LIVE",27.9
NA,"TP1004S",NA,"1","Harvard Forest",4,NA,NA,NA,1,2,"S","N",NA,1957,1957,2013,"Y",1957,2013,"Y",NA,NA,"1",571,"TSCA","S","LIVE",27.9
NA,"TP1005E",NA,"1","Harvard Forest",5,NA,NA,NA,1,2,"E","N",NA,1960,1960,2013,"Y",1960,2013,"Y",NA,NA,"1",574,"TSCA","S","LIVE",17.4
NA,"TP1005N",NA,"1","Harvard Forest",5,NA,NA,NA,1,2,"N","N",NA,1973,1973,2013,"Y",1973,2013,"Y",NA,NA,"1",575,"TSCA","S","LIVE",17.4
NA,"TP1006E",NA,"1","Harvard Forest",6,NA,NA,NA,1,2,"E","N",NA,1956,1956,2012,"Y",1956,2012,"Y",NA,NA,"1",576,"BEAL","I","LIVE",12.4
NA,"TP1006N",NA,"1","Harvard Forest",6,NA,NA,NA,1,2,"N","N",NA,1952,1952,2012,"Y",1952,2012,"Y",NA,NA,"1",577,"BEAL","I","LIVE",12.4
NA,"TP1006S",NA,"1","Harvard Forest",6,NA,NA,NA,1,2,"S","N",NA,1951,1951,2012,"Y",1951,2012,"Y",NA,NA,"1",578,"BEAL","I","LIVE",12.4
NA,"TP1007E",NA,"1","Harvard Forest",7,NA,NA,NA,1,2,"E","N",NA,1952,1952,2012,"Y",1952,2012,"Y",NA,NA,"1",579,"BEAL","I","LIVE",10.2
NA,"TP1007N",NA,"1","Harvard Forest",7,NA,NA,NA,1,2,"N","N",NA,1953,1953,2012,"Y",1953,2012,"Y",NA,NA,"1",580,"BEAL","I","LIVE",10.2
NA,"TP1007W",NA,"1","Harvard Forest",7,NA,NA,NA,1,2,"W","N",NA,1952,1952,2012,"Y",1952,2012,"Y",NA,NA,"1",581,"BEAL","I","LIVE",10.2
NA,"TP1008N",NA,"1","Harvard Forest",8,NA,NA,NA,1,2,"N","N",NA,1925,1925,2012,"Y",1925,2012,"Y",NA,NA,"1",582,"ACRU","F","LIVE",20
NA,"TP1008S",NA,"1","Harvard Forest",8,NA,NA,NA,1,2,"S","N",NA,1906,1906,1966,"Y",1906,1966,"Y",NA,NA,"1",583,"ACRU","F","LIVE",20
NA,"TP1008W",NA,"1","Harvard Forest",8,NA,NA,NA,1,2,"W","N",NA,1924,1924,2012,"Y",1924,2012,"Y",NA,NA,"1",584,"ACRU","F","LIVE",20
NA,"TP1009E",NA,"1","Harvard Forest",9,NA,NA,NA,1,2,"E","N",NA,1974,1974,2013,"Y",1974,2013,"Y",NA,NA,"1",586,"TSCA","D","LIVE",13.2
NA,"TP1009N",NA,"1","Harvard Forest",9,NA,NA,NA,1,2,"N","N",NA,1974,1974,2013,"Y",1974,2013,"Y",NA,NA,"1",585,"TSCA","D","LIVE",13.2
NA,"TP1009S",NA,"1","Harvard Forest",9,NA,NA,NA,1,2,"S","N",NA,1974,1974,2013,"Y",1974,2013,"Y",NA,NA,"1",587,"TSCA","D","LIVE",13.2
NA,"TP1009W",NA,"1","Harvard Forest",9,NA,NA,NA,1,2,"W","N",NA,1974,1974,2013,"Y",1974,2013,"Y",NA,NA,"1",588,"TSCA","D","LIVE",13.2
NA,"TP1011E",NA,"1","Harvard Forest",11,NA,NA,NA,1,2,"E","N",NA,1907,1907,2012,"Y",1907,2012,"Y",NA,NA,"1",589,"FAGR","S","LIVE",14.3
NA,"TP1011N",NA,"1","Harvard Forest",11,NA,NA,NA,1,2,"N","N",NA,1907,1907,2012,"Y",1907,2012,"Y",NA,NA,"1",590,"FAGR","S","LIVE",14.3
NA,"TP1011W",NA,"1","Harvard Forest",11,NA,NA,NA,1,2,"W","N",NA,1923,1923,2012,"Y",1923,2012,"Y",NA,NA,"1",591,"FAGR","S","LIVE",14.3
NA,"TP1012E",NA,"1","Harvard Forest",12,NA,NA,NA,1,2,"E","N",NA,1908,1908,2013,"Y",1908,2013,"Y",NA,NA,"1",592,"QURU","D","LIVE",33.9
NA,"TP1012N",NA,"1","Harvard Forest",12,NA,NA,NA,1,2,"N","N",NA,1898,1898,2013,"Y",1898,2013,"Y",NA,NA,"1",593,"QURU","D","LIVE",33.9
NA,"TP1012S",NA,"1","Harvard Forest",12,NA,NA,NA,1,2,"S","N",NA,1908,1908,2013,"Y",1908,2013,"Y",NA,NA,"1",594,"QURU","D","LIVE",33.9
NA,"TP1013E",NA,"1","Harvard Forest",13,NA,NA,NA,1,2,"E","N",NA,1949,1949,2013,"Y",1949,2013,"Y",NA,NA,"1",596,"TSCA","S","LIVE",24.3
NA,"TP1013S",NA,"1","Harvard Forest",13,NA,NA,NA,1,2,"S","N",NA,1954,1954,2013,"Y",1954,2013,"Y",NA,NA,"1",597,"TSCA","S","LIVE",24.3
NA,"TP1013W",NA,"1","Harvard Forest",13,NA,NA,NA,1,2,"W","N",NA,1950,1950,2013,"Y",1950,2013,"Y",NA,NA,"1",595,"TSCA","S","LIVE",24.3
NA,"TP1014E",NA,"1","Harvard Forest",14,NA,NA,NA,1,2,"E","N",NA,1898,1898,2011,"Y",1898,2011,"Y",NA,NA,"1",598,"QURU",NA,"DEAD",31.7
NA,"TP1014W",NA,"1","Harvard Forest",14,NA,NA,NA,1,2,"W","N",NA,1898,1898,2012,"Y",1898,2012,"Y",NA,NA,"1",599,"QURU",NA,"DEAD",31.7
NA,"TP1015E",NA,"1","Harvard Forest",15,NA,NA,NA,1,2,"E","N",NA,1897,1897,2012,"Y",1897,2012,"Y",NA,NA,"1",601,"ACRU","I","LIVE",17.3
NA,"TP1015N",NA,"1","Harvard Forest",15,NA,NA,NA,1,2,"N","N",NA,1897,1897,2012,"Y",1897,2012,"Y",NA,NA,"1",600,"ACRU","I","LIVE",17.3
NA,"TP1015S",NA,"1","Harvard Forest",15,NA,NA,NA,1,2,"S","N",NA,1920,1920,2012,"Y",1920,2012,"Y",NA,NA,"1",602,"ACRU","I","LIVE",17.3
NA,"TP1016E",NA,"1","Harvard Forest",16,NA,NA,NA,1,2,"E","N",NA,1967,1967,2013,"Y",1967,2013,"Y",NA,NA,"1",603,"TSCA","S","LIVE",16.8
NA,"TP1016N",NA,"1","Harvard Forest",16,NA,NA,NA,1,2,"N","N",NA,1968,1968,2013,"Y",1968,2013,"Y",NA,NA,"1",604,"TSCA","S","LIVE",16.8
NA,"TP1016W",NA,"1","Harvard Forest",16,NA,NA,NA,1,2,"W","N",NA,1967,1967,2013,"Y",1967,2013,"Y",NA,NA,"1",605,"TSCA","S","LIVE",16.8
NA,"TP1017N",NA,"1","Harvard Forest",17,NA,NA,NA,1,2,"N","N",NA,1900,1900,2013,"Y",1900,2013,"Y",NA,NA,"1",606,"QURU","D","LIVE",40.6
NA,"TP1017S",NA,"1","Harvard Forest",17,NA,NA,NA,1,2,"S","N",NA,1906,1906,2013,"Y",1906,2013,"Y",NA,NA,"1",607,"QURU","D","LIVE",40.6
NA,"TP1017W",NA,"1","Harvard Forest",17,NA,NA,NA,1,2,"W","N",NA,1901,1901,2013,"Y",1901,2013,"Y",NA,NA,"1",608,"QURU","D","LIVE",40.6
NA,"TP1018E",NA,"1","Harvard Forest",18,NA,NA,NA,1,2,"E","N",NA,1946,1946,2013,"Y",1946,2013,"Y",NA,NA,"1",609,"TSCA","S","LIVE",23.2
NA,"TP1018S",NA,"1","Harvard Forest",18,NA,NA,NA,1,2,"S","N",NA,1952,1952,2013,"Y",1952,2013,"Y",NA,NA,"1",610,"TSCA","S","LIVE",23.2
NA,"TP1018W",NA,"1","Harvard Forest",18,NA,NA,NA,1,2,"W","N",NA,1954,1954,2013,"Y",1954,2013,"Y",NA,NA,"1",611,"TSCA","S","LIVE",23.2
NA,"TP1019E",NA,"1","Harvard Forest",19,NA,NA,NA,1,2,"E","N",NA,1955,1955,2013,"Y",1955,2013,"Y",NA,NA,"1",613,"TSCA","S","LIVE",16.4
NA,"TP1019N",NA,"1","Harvard Forest",19,NA,NA,NA,1,2,"N","N",NA,1960,1960,2013,"Y",1960,2013,"Y",NA,NA,"1",614,"TSCA","S","LIVE",16.4
NA,"TP1019W",NA,"1","Harvard Forest",19,NA,NA,NA,1,2,"W","N",NA,1959,1959,2013,"Y",1959,2013,"Y",NA,NA,"1",612,"TSCA","S","LIVE",16.4
NA,"TP1020N",NA,"1","Harvard Forest",20,NA,NA,NA,1,2,"N","N",NA,1954,1954,2012,"Y",1954,2012,"Y",NA,NA,"1",615,"BEAL","I","LIVE",12.3
NA,"TP1020S",NA,"1","Harvard Forest",20,NA,NA,NA,1,2,"S","N",NA,1949,1949,2012,"Y",1949,2012,"Y",NA,NA,"1",616,"BEAL","I","LIVE",12.3
NA,"TP1020W",NA,"1","Harvard Forest",20,NA,NA,NA,1,2,"W","N",NA,1955,1955,2012,"Y",1955,2012,"Y",NA,NA,"1",617,"BEAL","I","LIVE",12.3
NA,"TP1021N",NA,"1","Harvard Forest",21,NA,NA,NA,1,2,"N","N",NA,1899,1899,1989,"Y",1899,1989,"Y",NA,NA,"1",618,"QURU",NA,"DEAD",21.3
NA,"TP1021S",NA,"1","Harvard Forest",21,NA,NA,NA,1,2,"S","N",NA,1899,1899,1990,"Y",1899,1990,"Y",NA,NA,"1",619,"QURU",NA,"DEAD",21.3
NA,"TP1021W",NA,"1","Harvard Forest",21,NA,NA,NA,1,2,"W","N",NA,1899,1899,1988,"Y",1899,1988,"Y",NA,NA,"1",620,"QURU",NA,"DEAD",21.3
NA,"TP1022E",NA,"1","Harvard Forest",22,NA,NA,NA,1,2,"E","N",NA,1900,1900,2013,"Y",1900,2013,"Y",NA,NA,"1",621,"QURU","D","LIVE",36.5
NA,"TP1022S",NA,"1","Harvard Forest",22,NA,NA,NA,1,2,"S","N",NA,1918,1918,2013,"Y",1918,2013,"Y",NA,NA,"1",622,"QURU","D","LIVE",36.5
NA,"TP1022W",NA,"1","Harvard Forest",22,NA,NA,NA,1,2,"W","N",NA,1917,1917,2013,"Y",1917,2013,"Y",NA,NA,"1",623,"QURU","D","LIVE",36.5
NA,"TP1023N",NA,"1","Harvard Forest",23,NA,NA,NA,1,2,"N","N",NA,1902,1902,1991,"Y",1902,1991,"Y",NA,NA,"1",625,"QURU",NA,"DEAD",23.4
NA,"TP1023S",NA,"1","Harvard Forest",23,NA,NA,NA,1,2,"S","N",NA,1902,1902,1981,"Y",1902,1981,"Y",NA,NA,"1",626,"QURU",NA,"DEAD",23.4
NA,"TP1023W",NA,"1","Harvard Forest",23,NA,NA,NA,1,2,"W","N",NA,1902,1902,1991,"Y",1902,1991,"Y",NA,NA,"1",624,"QURU",NA,"DEAD",23.4
NA,"TP1024E",NA,"1","Harvard Forest",24,NA,NA,NA,1,2,"E","N",NA,1920,1920,2012,"Y",1920,2012,"Y",NA,NA,"1",627,"BEAL","I","LIVE",37.9
NA,"TP1024N",NA,"1","Harvard Forest",24,NA,NA,NA,1,2,"N","N",NA,1904,1904,2012,"Y",1904,2012,"Y",NA,NA,"1",628,"BEAL","I","LIVE",37.9
NA,"TP1024W",NA,"1","Harvard Forest",24,NA,NA,NA,1,2,"W","N",NA,1918,1918,2012,"Y",1918,2012,"Y",NA,NA,"1",629,"BEAL","I","LIVE",37.9
NA,"TP1025E",NA,"1","Harvard Forest",25,NA,NA,NA,1,2,"E","N",NA,1906,1906,2013,"Y",1906,2013,"Y",NA,NA,"1",630,"QURU","D","LIVE",37.7
NA,"TP1025N",NA,"1","Harvard Forest",25,NA,NA,NA,1,2,"N","N",NA,1896,1896,2013,"Y",1896,2013,"Y",NA,NA,"1",631,"QURU","D","LIVE",37.7
NA,"TP1025S",NA,"1","Harvard Forest",25,NA,NA,NA,1,2,"S","N",NA,1909,1909,2013,"Y",1909,2013,"Y",NA,NA,"1",632,"QURU","D","LIVE",37.7
NA,"TP1026E",NA,"1","Harvard Forest",26,NA,NA,NA,1,2,"E","N",NA,1952,1952,2013,"Y",1952,2013,"Y",NA,NA,"1",633,"TSCA","S","LIVE",10.6
NA,"TP1026N",NA,"1","Harvard Forest",26,NA,NA,NA,1,2,"N","N",NA,1944,1944,2013,"Y",1944,2013,"Y",NA,NA,"1",634,"TSCA","S","LIVE",10.6
NA,"TP1026W",NA,"1","Harvard Forest",26,NA,NA,NA,1,2,"W","N",NA,1952,1952,2013,"Y",1952,2013,"Y",NA,NA,"1",635,"TSCA","S","LIVE",10.6
NA,"TP1027E",NA,"1","Harvard Forest",27,NA,NA,NA,1,2,"E","N",NA,1951,1951,2013,"Y",1951,2013,"Y",NA,NA,"1",637,"TSCA","S","LIVE",18.4
NA,"TP1027N",NA,"1","Harvard Forest",27,NA,NA,NA,1,2,"N","N",NA,1956,1956,2013,"Y",1956,2013,"Y",NA,NA,"1",638,"TSCA","S","LIVE",18.4
NA,"TP1027S",NA,"1","Harvard Forest",27,NA,NA,NA,1,2,"S","N",NA,1956,1956,2013,"Y",1956,2013,"Y",NA,NA,"1",636,"TSCA","S","LIVE",18.4
NA,"TP1028E",NA,"1","Harvard Forest",28,NA,NA,NA,1,2,"E","N",NA,1955,1955,2013,"Y",1955,2013,"Y",NA,NA,"1",641,"TSCA","S","LIVE",19.5
NA,"TP1028S",NA,"1","Harvard Forest",28,NA,NA,NA,1,2,"S","N",NA,1960,1960,2012,"Y",1960,2012,"Y",NA,NA,"1",640,"TSCA","S","LIVE",19.5
NA,"TP1028W",NA,"1","Harvard Forest",28,NA,NA,NA,1,2,"W","N",NA,1969,1969,2013,"Y",1969,2013,"Y",NA,NA,"1",639,"TSCA","S","LIVE",19.5
NA,"TP1029E",NA,"1","Harvard Forest",29,NA,NA,NA,1,2,"E","N",NA,1964,1964,2013,"Y",1964,2013,"Y",NA,NA,"1",642,"TSCA","S","LIVE",10.8
NA,"TP1029N",NA,"1","Harvard Forest",29,NA,NA,NA,1,2,"N","N",NA,1970,1970,2013,"Y",1970,2013,"Y",NA,NA,"1",643,"TSCA","S","LIVE",10.8
NA,"TP1029S",NA,"1","Harvard Forest",29,NA,NA,NA,1,2,"S","N",NA,1970,1970,2013,"Y",1970,2013,"Y",NA,NA,"1",644,"TSCA","S","LIVE",10.8
NA,"TP1029W",NA,"1","Harvard Forest",29,NA,NA,NA,1,2,"W","N",NA,1964,1964,2013,"Y",1964,2013,"Y",NA,NA,"1",645,"TSCA","S","LIVE",10.8
NA,"TP1031N",NA,"1","Harvard Forest",31,NA,NA,NA,1,2,"N","N",NA,1899,1899,2012,"Y",1899,2012,"Y",NA,NA,"1",646,"ACRU","I","LIVE",19
NA,"TP1031S",NA,"1","Harvard Forest",31,NA,NA,NA,1,2,"S","N",NA,1899,1899,2012,"Y",1899,2012,"Y",NA,NA,"1",647,"ACRU","I","LIVE",19
NA,"TP1031W",NA,"1","Harvard Forest",31,NA,NA,NA,1,2,"W","N",NA,1897,1897,2012,"Y",1897,2012,"Y",NA,NA,"1",648,"ACRU","I","LIVE",19
NA,"TP1032E",NA,"1","Harvard Forest",32,NA,NA,NA,1,2,"E","N",NA,1959,1959,2013,"Y",1959,2013,"Y",NA,NA,"1",649,"TSCA","S","LIVE",18
NA,"TP1032N",NA,"1","Harvard Forest",32,NA,NA,NA,1,2,"N","N",NA,1973,1973,2013,"Y",1973,2013,"Y",NA,NA,"1",650,"TSCA","S","LIVE",18
NA,"TP1032W",NA,"1","Harvard Forest",32,NA,NA,NA,1,2,"W","N",NA,1974,1974,2013,"Y",1974,2013,"Y",NA,NA,"1",651,"TSCA","S","LIVE",18
NA,"TP1033N",NA,"1","Harvard Forest",33,NA,NA,NA,1,2,"N","N",NA,1969,1969,2013,"Y",1969,2013,"Y",NA,NA,"1",653,"TSCA","S","LIVE",12.7
NA,"TP1033S",NA,"1","Harvard Forest",33,NA,NA,NA,1,2,"S","N",NA,1969,1969,2012,"Y",1969,2012,"Y",NA,NA,"1",654,"TSCA","S","LIVE",12.7
NA,"TP1033W",NA,"1","Harvard Forest",33,NA,NA,NA,1,2,"W","N",NA,1951,1951,2013,"Y",1951,2013,"Y",NA,NA,"1",652,"TSCA","S","LIVE",12.7
NA,"TP1034E",NA,"1","Harvard Forest",34,NA,NA,NA,1,2,"E","N",NA,1904,1904,2013,"Y",1904,2013,"Y",NA,NA,"1",655,"QURU","D","LIVE",47.3
NA,"TP1034S",NA,"1","Harvard Forest",34,NA,NA,NA,1,2,"S","N",NA,1901,1901,2013,"Y",1901,2013,"Y",NA,NA,"1",656,"QURU","D","LIVE",47.3
NA,"TP1034W",NA,"1","Harvard Forest",34,NA,NA,NA,1,2,"W","N",NA,1903,1903,2013,"Y",1903,2013,"Y",NA,NA,"1",657,"QURU","D","LIVE",47.3
NA,"TP1035E",NA,"1","Harvard Forest",35,NA,NA,NA,1,2,"E","N",NA,1951,1951,2013,"Y",1951,2013,"Y",NA,NA,"1",658,"TSCA","S","LIVE",22.4
NA,"TP1035N",NA,"1","Harvard Forest",35,NA,NA,NA,1,2,"N","N",NA,1951,1951,2013,"Y",1951,2013,"Y",NA,NA,"1",659,"TSCA","S","LIVE",22.4
NA,"TP1035S",NA,"1","Harvard Forest",35,NA,NA,NA,1,2,"S","N",NA,1951,1951,2013,"Y",1951,2013,"Y",NA,NA,"1",660,"TSCA","S","LIVE",22.4
NA,"TP1036E",NA,"1","Harvard Forest",36,NA,NA,NA,1,2,"E","N",NA,1960,1960,2013,"Y",1960,2013,"Y",NA,NA,"1",661,"TSCA","S","LIVE",12.4
NA,"TP1036N",NA,"1","Harvard Forest",36,NA,NA,NA,1,2,"N","N",NA,1957,1957,2012,"Y",1957,2012,"Y",NA,NA,"1",662,"TSCA","S","LIVE",12.4
NA,"TP1036S",NA,"1","Harvard Forest",36,NA,NA,NA,1,2,"S","N",NA,1957,1957,2013,"Y",1957,2013,"Y",NA,NA,"1",663,"TSCA","S","LIVE",12.4
NA,"TP1036W",NA,"1","Harvard Forest",36,NA,NA,NA,1,2,"W","N",NA,1960,1960,2013,"Y",1960,2013,"Y",NA,NA,"1",664,"TSCA","S","LIVE",12.4
NA,"TP1038E",NA,"1","Harvard Forest",38,NA,NA,NA,1,2,"E","N",NA,1943,1943,2012,"Y",1943,2012,"Y",NA,NA,"1",666,"ACRU","S","LIVE",19.7
NA,"TP1038N",NA,"1","Harvard Forest",38,NA,NA,NA,1,2,"N","N",NA,1932,1932,2012,"Y",1932,2012,"Y",NA,NA,"1",667,"ACRU","S","LIVE",19.7
NA,"TP1038S",NA,"1","Harvard Forest",38,NA,NA,NA,1,2,"S","N",NA,1914,1914,2012,"Y",1914,2012,"Y",NA,NA,"1",665,"ACRU","S","LIVE",19.7
NA,"TP1039E",NA,"1","Harvard Forest",39,NA,NA,NA,1,2,"E","N",NA,1906,1906,2013,"Y",1906,2013,"Y",NA,NA,"1",668,"QURU","I","LIVE",53
NA,"TP1039S",NA,"1","Harvard Forest",39,NA,NA,NA,1,2,"S","N",NA,1916,1916,2013,"Y",1916,2013,"Y",NA,NA,"1",669,"QURU","I","LIVE",53
NA,"TP1039W",NA,"1","Harvard Forest",39,NA,NA,NA,1,2,"W","N",NA,1900,1900,2013,"Y",1900,2013,"Y",NA,NA,"1",670,"QURU","I","LIVE",53
NA,"TP1040E",NA,"1","Harvard Forest",40,NA,NA,NA,1,2,"E","N",NA,1961,1961,2012,"Y",1961,2012,"Y",NA,NA,"1",671,"FAGR","I","LIVE",13.3
NA,"TP1040N",NA,"1","Harvard Forest",40,NA,NA,NA,1,2,"N","N",NA,1957,1957,2012,"Y",1957,2012,"Y",NA,NA,"1",672,"FAGR","I","LIVE",13.3
NA,"TP1040W",NA,"1","Harvard Forest",40,NA,NA,NA,1,2,"W","N",NA,1961,1961,2012,"Y",1961,2012,"Y",NA,NA,"1",673,"FAGR","I","LIVE",13.3
NA,"TP1041S",NA,"1","Harvard Forest",41,NA,NA,NA,1,2,"S","N",NA,1971,1971,2013,"Y",1971,2013,"Y",NA,NA,"1",674,"TSCA","S","LIVE",16.4
NA,"TP1042E",NA,"1","Harvard Forest",42,NA,NA,NA,1,2,"E","N",NA,1908,1908,2013,"Y",1908,2013,"Y",NA,NA,"1",675,"QURU","D","LIVE",32.8
NA,"TP1042N",NA,"1","Harvard Forest",42,NA,NA,NA,1,2,"N","N",NA,1896,1896,2013,"Y",1896,2013,"Y",NA,NA,"1",676,"QURU","D","LIVE",32.8
NA,"TP1042S",NA,"1","Harvard Forest",42,NA,NA,NA,1,2,"S","N",NA,1896,1896,2013,"Y",1896,2013,"Y",NA,NA,"1",677,"QURU","D","LIVE",32.8
NA,"TP1043E",NA,"1","Harvard Forest",43,NA,NA,NA,1,2,"E","N",NA,1899,1899,2014,"Y",1899,2014,"Y",NA,NA,"1",679,"QURU","C","LIVE",37.7
NA,"TP1043W",NA,"1","Harvard Forest",43,NA,NA,NA,1,2,"W","N",NA,1899,1899,2014,"Y",1899,2014,"Y",NA,NA,"1",678,"QURU","C","LIVE",37.7
NA,"TP1044E",NA,"1","Harvard Forest",44,NA,NA,NA,1,2,"E","N",NA,1899,1899,2014,"Y",1899,2014,"Y",NA,NA,"1",681,"QURU","C","LIVE",43.3
NA,"TP1044W",NA,"1","Harvard Forest",44,NA,NA,NA,1,2,"W","N",NA,1898,1898,2014,"Y",1898,2014,"Y",NA,NA,"1",680,"QURU","C","LIVE",43.3
NA,"TP1045E",NA,"1","Harvard Forest",45,NA,NA,NA,1,2,"E","N",NA,1953,1953,2014,"Y",1953,2014,"Y",NA,NA,"1",682,"TSCA","S","LIVE",20.7
NA,"TP1045W",NA,"1","Harvard Forest",45,NA,NA,NA,1,2,"W","N",NA,1953,1953,2014,"Y",1953,2014,"Y",NA,NA,"1",683,"TSCA","S","LIVE",20.7
NA,"TP1046E",NA,"1","Harvard Forest",46,NA,NA,NA,1,2,"E","N",NA,1924,1924,2014,"Y",1924,2014,"Y",NA,NA,"1",684,"QURU","C","LIVE",34
NA,"TP1046W",NA,"1","Harvard Forest",46,NA,NA,NA,1,2,"W","N",NA,1913,1913,2014,"Y",1913,2014,"Y",NA,NA,"1",685,"QURU","C","LIVE",34
NA,"TP1047N",NA,"1","Harvard Forest",47,NA,NA,NA,1,2,"N","N",NA,1903,1903,2014,"Y",1903,2014,"Y",NA,NA,"1",686,"QURU","C","LIVE",44.2
NA,"TP1047S",NA,"1","Harvard Forest",47,NA,NA,NA,1,2,"S","N",NA,1898,1898,2014,"Y",1898,2014,"Y",NA,NA,"1",687,"QURU","C","LIVE",44.2
NA,"TP1048E",NA,"1","Harvard Forest",48,NA,NA,NA,1,2,"E","N",NA,1906,1906,2014,"Y",1906,2014,"Y",NA,NA,"1",688,"PIST","S","LIVE",23.5
NA,"TP1048W",NA,"1","Harvard Forest",48,NA,NA,NA,1,2,"W","N",NA,1906,1906,2014,"Y",1906,2014,"Y",NA,NA,"1",689,"PIST","S","LIVE",23.5
NA,"TP1049E",NA,"1","Harvard Forest",49,NA,NA,NA,1,2,"E","N",NA,1902,1902,2014,"Y",1902,2014,"Y",NA,NA,"1",690,"QUVE","C","LIVE",28
NA,"TP1049W",NA,"1","Harvard Forest",49,NA,NA,NA,1,2,"W","N",NA,1902,1902,2014,"Y",1902,2014,"Y",NA,NA,"1",691,"QUVE","C","LIVE",28
NA,"TP1050N",NA,"1","Harvard Forest",50,NA,NA,NA,1,2,"N","N",NA,1904,1904,2014,"Y",1904,2014,"Y",NA,NA,"1",693,"QURU","I","LIVE",27.1
NA,"TP1050S",NA,"1","Harvard Forest",50,NA,NA,NA,1,2,"S","N",NA,1904,1904,2005,"Y",1904,2005,"Y",NA,NA,"1",692,"QURU","I","LIVE",27.1
NA,"TP1051N",NA,"1","Harvard Forest",51,NA,NA,NA,1,2,"N","N",NA,1923,1923,2014,"Y",1923,2014,"Y",NA,NA,"1",694,"TSCA","S","LIVE",30.6
NA,"TP1051S",NA,"1","Harvard Forest",51,NA,NA,NA,1,2,"S","N",NA,1923,1923,2014,"Y",1923,2014,"Y",NA,NA,"1",695,"TSCA","S","LIVE",30.6
NA,"TP1052N",NA,"1","Harvard Forest",52,NA,NA,NA,1,2,"N","N",NA,1904,1904,2014,"Y",1904,2014,"Y",NA,NA,"1",696,"QURU","C","LIVE",37.3
NA,"TP1052W",NA,"1","Harvard Forest",52,NA,NA,NA,1,2,"W","N",NA,1904,1904,2014,"Y",1904,2014,"Y",NA,NA,"1",697,"QURU","C","LIVE",37.3
NA,"TP1053S",NA,"1","Harvard Forest",53,NA,NA,NA,1,2,"S","N",NA,1905,1905,2014,"Y",1905,2014,"Y",NA,NA,"1",698,"QURU","D","LIVE",44
NA,"TP1053W",NA,"1","Harvard Forest",53,NA,NA,NA,1,2,"W","N",NA,1900,1900,2014,"Y",1900,2014,"Y",NA,NA,"1",699,"QURU","D","LIVE",44
NA,"TP1054N",NA,"1","Harvard Forest",54,NA,NA,NA,1,2,"N","N",NA,1901,1901,2014,"Y",1901,2014,"Y",NA,NA,"1",700,"QURU","C","LIVE",32.8
NA,"TP1054S",NA,"1","Harvard Forest",54,NA,NA,NA,1,2,"S","N",NA,1900,1900,2014,"Y",1900,2014,"Y",NA,NA,"1",701,"QURU","C","LIVE",32.8
NA,"TP1055N",NA,"1","Harvard Forest",55,NA,NA,NA,1,2,"N","N",NA,1909,1909,1941,"Y",1909,1941,"Y",NA,NA,"1",702,"QURU","S","LIVE",27.5
NA,"TP1055S",NA,"1","Harvard Forest",55,NA,NA,NA,1,2,"S","N",NA,1909,1909,2014,"Y",1909,2014,"Y",NA,NA,"1",703,"QURU","S","LIVE",27.5
