"TreeID","PlotID","Site","Species","Canopy.Class","Live.Dead","DBH..cm.","Stems","Total.Cores","plot","Dated","Pith","Tree","Basal.Area..cm2.","basal.area..m2.ha.","Density..stems.ha.","notes","Distance","Azimuth"
"MFA041","MFA","Michigan Facet Site","FAGR","I","LIVE",19.9,1,2,"A",NA,NA,41,311,0.585813609,18.83490451,NA,8.83,133
"MFA042","MFA","Michigan Facet Site","QURU","I","LIVE",21.1,1,2,"A",NA,NA,42,349.7,0.27825625,7.957747155,NA,6.95,136
"MFA043","MFA","Michigan Facet Site","PIST","S","LIVE",14.3,1,2,"A",NA,NA,43,160.6,0.3025,18.83490451,NA,6.75,137
"MFA044","MFA","Michigan Facet Site","QURU","D","LIVE",48.1,1,2,"A",NA,NA,44,1817.1,1.44600625,7.957747155,"wound",2.14,113
"MFA045","MFA","Michigan Facet Site","ACRU","I","LIVE",15.2,1,2,"A",NA,NA,45,181.5,0.341775148,18.83490451,NA,9.32,100
"MFA046","MFA","Michigan Facet Site","PIRE","D","LIVE",47.5,1,2,"A",NA,NA,46,1772.1,1.41015625,7.957747155,NA,12.75,99
"MFA047","MFA","Michigan Facet Site","POGR","SNAG","DEAD",21.4,1,2,"A",NA,NA,47,359.7,0.286225,7.957747155,NA,15.82,124
"MFA048","MFA","Michigan Facet Site","POGR","SNAG","DEAD",34,1,2,"A",NA,NA,48,907.9,0.7225,7.957747155,NA,15.36,118
"MFA049","MFA","Michigan Facet Site","POGR","SNAG","DEAD",27,1,2,"A",NA,NA,49,572.6,0.455625,7.957747155,NA,16.3,110
"MFA050","MFA","Michigan Facet Site","PIRE","I","LIVE",21.2,1,2,"A",NA,NA,50,353,0.2809,7.957747155,NA,19.7,105
"MFA051","MFA","Michigan Facet Site","PIST","I","LIVE",41.1,1,2,"A",NA,NA,51,1326.7,1.05575625,7.957747155,NA,14.95,77
"MFA052","MFA","Michigan Facet Site","POGR","SNAG","DEAD",37.6,1,2,"A",NA,NA,52,1110.4,0.8836,7.957747155,NA,13.39,60
"MFA053","MFA","Michigan Facet Site","PIST","I","LIVE",26.2,1,2,"A",NA,NA,53,539.1,0.429025,7.957747155,NA,16.95,52
"MFA054","MFA","Michigan Facet Site","QURU","C","LIVE",31.2,1,2,"A",NA,NA,54,764.5,0.6084,7.957747155,NA,12.33,50
"MFA055","MFA","Michigan Facet Site","POGR","SNAG","DEAD",22.6,1,2,"A",NA,NA,55,401.1,0.319225,7.957747155,NA,4.78,16
"MFA056","MFA","Michigan Facet Site","ACRU","I","LIVE",17.2,1,2,"A",NA,NA,56,232.4,0.437633136,18.83490451,NA,3.59,15
"MFA057","MFA","Michigan Facet Site","ACSA","S","LIVE",12.5,1,2,"A",NA,NA,57,122.7,0.231139053,18.83490451,NA,4.3,5
"MFA058","MFA","Michigan Facet Site","ACSA","S","LIVE",10.3,1,2,"A",NA,NA,58,83.3,0.15693787,18.83490451,NA,4.74,5
"MFA059","MFA","Michigan Facet Site","ACSA","S","LIVE",12.6,1,2,"A",NA,NA,59,124.7,0.234852071,18.83490451,NA,5.4,7
"MFA060","MFA","Michigan Facet Site","FAGR","S","LIVE",10.5,1,2,"A",NA,NA,60,86.6,0.163091716,18.83490451,NA,3.2,3
"MFA061","MFA","Michigan Facet Site","POGR","SNAG","DEAD",31.1,1,2,"A",NA,NA,61,759.6,0.60450625,7.957747155,NA,9.3,21
"MFA062","MFA","Michigan Facet Site","ACPE","I","LIVE",12.5,1,2,"A",NA,NA,62,122.7,0.231139053,18.83490451,NA,9.65,16
"MFA063","MFA","Michigan Facet Site","POGR","SNAG","DEAD",31.1,1,2,"A",NA,NA,63,759.6,0.60450625,7.957747155,NA,8.88,10
"MFA064","MFA","Michigan Facet Site","POGR","SNAG","DEAD",40.5,1,2,"A",NA,NA,64,1288.2,1.02515625,7.957747155,"no girdle, broken snag",11.7,0
"MFB001","MFB","Michigan Facet Site","ACRU","C","LIVE",24,1,2,"B",NA,NA,1,452.4,0.36,7.957747155,NA,2.17,324
"MFB002","MFB","Michigan Facet Site","ACRU","C","LIVE",22.4,1,2,"B",NA,NA,2,394.1,0.3136,7.957747155,NA,2.74,312
"MFB003","MFB","Michigan Facet Site","ACRU","C","LIVE",24.4,1,2,"B",NA,NA,3,467.6,0.3721,7.957747155,NA,2.72,310
"MFB004","MFB","Michigan Facet Site","ACRU","C","LIVE",22.7,1,2,"B",NA,NA,4,404.7,0.32205625,7.957747155,NA,2.05,309
"MFB005","MFB","Michigan Facet Site","POGR","SNAG","DEAD",39.4,1,0,"B",NA,NA,5,1219.2,0.970225,7.957747155,NA,8.54,325
"MFB006","MFB","Michigan Facet Site","PIST","I","LIVE",14.5,1,2,"B",NA,NA,6,165.1,0.31102071,18.83490451,NA,11.53,347
"MFB007","MFB","Michigan Facet Site","POGR","SNAG","DEAD",34.1,1,2,"B",NA,NA,7,913.3,0.72675625,7.957747155,NA,13.12,325
"MFB008","MFB","Michigan Facet Site","POGR","SNAG","DEAD",37,1,2,"B",NA,NA,8,1075.2,0.855625,7.957747155,NA,10.74,320
"MFB009","MFB","Michigan Facet Site","POGR","SNAG","DEAD",27.1,1,2,"B",NA,NA,9,576.8,0.45900625,7.957747155,NA,13.49,322
"MFB010","MFB","Michigan Facet Site","PIST","D","LIVE",22.7,1,2,"B",NA,NA,10,404.7,0.32205625,7.957747155,NA,17.78,317
"MFB011","MFB","Michigan Facet Site","QURU","D","LIVE",33.1,1,2,"B",NA,NA,11,860.5,0.68475625,7.957747155,NA,19.24,295
"MFB012","MFB","Michigan Facet Site","QURU","C","LIVE",39.9,1,2,"B",NA,NA,12,1250.4,0.99500625,7.957747155,NA,13.88,273
"MFB013","MFB","Michigan Facet Site","BEPA","SNAG","DEAD",14.6,1,2,"B",NA,NA,13,167.4,0.315325444,18.83490451,NA,12.61,280
"MFB014","MFB","Michigan Facet Site","ACRU","S","LIVE",14,1,2,"B",NA,NA,14,153.9,0.289940828,18.83490451,NA,12.37,281
"MFB015","MFB","Michigan Facet Site","ACRU","S","LIVE",17.1,1,2,"B",NA,NA,15,229.7,0.432559172,18.83490451,NA,12.24,283
"MFB016","MFB","Michigan Facet Site","ACRU","S","LIVE",10.5,1,2,"B",NA,NA,16,86.6,0.163091716,18.83490451,NA,11.95,283
"MFB017","MFB","Michigan Facet Site","PIST","C","LIVE",16.4,1,2,"B",NA,NA,17,211.2,0.397869822,18.83490451,NA,7.51,285
"MFB018","MFB","Michigan Facet Site","ACRU","S","LIVE",14.1,1,2,"B",NA,NA,18,156.1,0.294097633,18.83490451,NA,12.53,272
"MFB019","MFB","Michigan Facet Site","PIST","C","LIVE",27.8,1,2,"B",NA,NA,19,607,0.483025,7.957747155,NA,18.24,253
"MFB020","MFB","Michigan Facet Site","PIST","C","LIVE",24.2,1,2,"B",NA,NA,20,460,0.366025,7.957747155,NA,17.43,250
"MFB021","MFB","Michigan Facet Site","POGR","SNAG","DEAD",27.4,1,0,"B",NA,NA,21,589.6,0.469225,7.957747155,"NO CORE",18,232
"MFB022","MFB","Michigan Facet Site","POGR","SNAG","DEAD",23.1,1,0,"B",NA,NA,22,419.1,0.33350625,7.957747155,"NO CORE",14.9,240
"MFB023","MFB","Michigan Facet Site","PIST","S","LIVE",11,1,2,"B",NA,NA,23,95,0.178994083,18.83490451,NA,12.4,253
"MFB024","MFB","Michigan Facet Site","PIST","S","LIVE",14.8,1,2,"B",NA,NA,24,172,0.324023669,18.83490451,NA,12.21,252
"MFB025","MFB","Michigan Facet Site","PIST","I","LIVE",13.7,1,2,"B",NA,NA,25,147.4,0.277647929,18.83490451,NA,9.72,252
"MFB026","MFB","Michigan Facet Site","QURU","C","LIVE",11.3,1,2,"B",NA,NA,26,100.3,0.188890533,18.83490451,NA,9.54,260
"MFB027","MFB","Michigan Facet Site","PIST","C","LIVE",31.4,1,2,"B",NA,NA,27,774.4,0.616225,7.957747155,NA,13.83,225
"MFB028","MFB","Michigan Facet Site","PIST","C","LIVE",24,1,2,"B",NA,NA,28,452.4,0.36,7.957747155,NA,12.95,224
"MFB029","MFB","Michigan Facet Site","PIST","C","LIVE",32.2,1,2,"B",NA,NA,29,814.3,0.648025,7.957747155,NA,12.25,220
"MFB030","MFB","Michigan Facet Site","PIST","S","LIVE",11.2,1,2,"B",NA,NA,30,98.5,0.18556213,18.83490451,"resin, split",3.99,220
"MFB031","MFB","Michigan Facet Site","PIST","I","LIVE",11.5,1,2,"B",NA,NA,31,103.9,0.195636095,18.83490451,NA,4.99,190
"MFB032","MFB","Michigan Facet Site","PIST","S","LIVE",17.5,1,2,"B",NA,NA,32,240.5,0.453032544,18.83490451,NA,10.8,197
"MFB033","MFB","Michigan Facet Site","ACRU","SNAG","DEAD",17.5,1,2,"B",NA,NA,33,240.5,0.453032544,18.83490451,NA,11.02,203
"MFB034","MFB","Michigan Facet Site","ACRU","SNAG","DEAD",18,1,2,"B",NA,NA,34,254.5,0.479289941,18.83490451,NA,11.25,203
"MFB035","MFB","Michigan Facet Site","BEPA","SNAG","DEAD",32.2,1,0,"B",NA,NA,35,814.3,0.648025,7.957747155,"NO CORE",12.18,200
"MFB036","MFB","Michigan Facet Site","BEPA","SNAG","DEAD",30.9,1,0,"B",NA,NA,36,749.9,0.59675625,7.957747155,"NO CORE",11.53,198
"MFB037","MFB","Michigan Facet Site","ACRU","I","LIVE",20.2,1,2,"B",NA,NA,37,320.5,0.255025,7.957747155,NA,14.69,197
"MFB038","MFB","Michigan Facet Site","QURU","C","LIVE",36.7,1,2,"B",NA,NA,38,1057.8,0.84180625,7.957747155,"67A",16.05,196
"MFB039","MFB","Michigan Facet Site","PIST","S","LIVE",20.3,1,2,"B",NA,NA,39,323.7,0.25755625,7.957747155,"68A",19.46,195
"MFB040","MFB","Michigan Facet Site","PIST","D","LIVE",47.3,1,2,"B",NA,NA,40,1757.2,1.39830625,7.957747155,"66A",17.39,177
"MFB041","MFB","Michigan Facet Site","PIST","I","LIVE",10.4,1,2,"B",NA,NA,41,84.9,0.16,18.83490451,NA,7.64,180
"MFB042","MFB","Michigan Facet Site","PIST","C","LIVE",12.9,1,2,"B",NA,NA,42,130.7,0.246168639,18.83490451,NA,8.74,164
"MFB043","MFB","Michigan Facet Site","PIST","C","LIVE",13.3,1,2,"B",NA,NA,43,138.9,0.261671598,18.83490451,NA,9.67,155
"MFB044","MFB","Michigan Facet Site","PIST","D","LIVE",34.9,1,2,"B",NA,NA,44,956.6,0.76125625,7.957747155,NA,10.1,135
"MFB045","MFB","Michigan Facet Site","MAPLE","SNAG","DEAD",22.4,1,1,"B",NA,NA,45,394.1,0.3136,7.957747155,"no girdle, yes core, B core broke to pieces while mounting",9.15,137
"MFB046","MFB","Michigan Facet Site","POGR","SNAG","DEAD",28.4,1,2,"B",NA,NA,46,633.5,0.5041,7.957747155,"61A",19.4,132
"MFB047","MFB","Michigan Facet Site","PIST","D","LIVE",36.9,1,2,"B",NA,NA,47,1069.4,0.85100625,7.957747155,"112A, 2 bands",17.12,123
"MFB048","MFB","Michigan Facet Site","POGR","SNAG","DEAD",18.5,1,0,"B",NA,NA,48,268.8,0.506286982,18.83490451,"no core, rotten, no girdle",12.09,125
"MFB049","MFB","Michigan Facet Site","PIST","S","LIVE",10.6,1,2,"B",NA,NA,49,88.2,0.166213018,18.83490451,NA,8.57,108
"MFB050","MFB","Michigan Facet Site","BEPA","SNAG","DEAD",27.8,1,0,"B",NA,NA,50,607,0.483025,7.957747155,"no core",1.11,100
"MFB051","MFB","Michigan Facet Site","POGR","SNAG","DEAD",27.5,1,0,"B",NA,NA,51,594,0.47265625,7.957747155,"no core, no girdle",10.93,100
"MFB052","MFB","Michigan Facet Site","QURU","SNAG","DEAD",30.8,1,2,"B",NA,NA,52,745.1,0.5929,7.957747155,"next to 051",11.61,100
"MFB053","MFB","Michigan Facet Site","PIST","C","LIVE",32.5,1,2,"B",NA,NA,53,829.6,0.66015625,7.957747155,NA,13.72,99
"MFB054","MFB","Michigan Facet Site","POGR","SNAG","DEAD",25.4,1,0,"B",NA,NA,54,506.7,0.403225,7.957747155,"rotten, no core, no girdle",15.39,97
"MFB055","MFB","Michigan Facet Site","POGR","SNAG","DEAD",31.5,1,0,"B",NA,NA,55,779.3,0.62015625,7.957747155,"rotten, no core, no girdle",16.75,102
"MFB056","MFB","Michigan Facet Site","ACRU","C","LIVE",23.3,1,2,"B",NA,NA,56,426.4,0.33930625,7.957747155,NA,16.15,85
"MFB057","MFB","Michigan Facet Site","QURU","C","LIVE",38.3,1,2,"B",NA,NA,57,1152.1,0.91680625,7.957747155,"close to 058",16.55,75
"MFB058","MFB","Michigan Facet Site","QURU","C","LIVE",40.6,1,2,"B",NA,NA,58,1294.6,1.030225,7.957747155,"close to 057",15.82,75
"MFB059","MFB","Michigan Facet Site","QURU","SNAG","DEAD",13.8,1,2,"B",NA,NA,59,149.6,0.281715976,18.83490451,"yes core",12.79,70
"MFB060","MFB","Michigan Facet Site","QURU","C","LIVE",39.9,1,2,"B",NA,NA,60,1250.4,0.99500625,7.957747155,NA,12.73,70
"MFB061","MFB","Michigan Facet Site","PIST","S","LIVE",16.5,1,2,"B",NA,NA,61,213.8,0.402736686,18.83490451,NA,2.28,35
"MFB062","MFB","Michigan Facet Site","ACRU","I","LIVE",19.8,1,2,"B",NA,NA,62,307.9,0.579940828,18.83490451,NA,9.13,45
"MFB063","MFB","Michigan Facet Site","ACRU","I","LIVE",19.3,1,2,"B",NA,NA,63,292.6,0.55102071,18.83490451,NA,8.7,43
"MFB064","MFB","Michigan Facet Site","ACRU","I","LIVE",15.6,1,2,"B",NA,NA,64,191.1,0.36,18.83490451,NA,8.92,42
"MFB065","MFB","Michigan Facet Site","PIST","I","LIVE",21.5,1,2,"B",NA,NA,65,363.1,0.28890625,7.957747155,NA,11.54,43
"MFB066","MFB","Michigan Facet Site","PIST","C","LIVE",23.5,1,2,"B",NA,NA,66,433.7,0.34515625,7.957747155,NA,17.14,258
"MFB067","MFB","Michigan Facet Site","ACRU","C","LIVE",26.3,1,2,"B",NA,NA,67,543.3,0.43230625,7.957747155,"clump of 4",19.94,4
"MFB068","MFB","Michigan Facet Site","ACRU","C","LIVE",25.5,1,2,"B",NA,NA,68,510.7,0.40640625,7.957747155,"clump of 4",19.5,2
"MFB069","MFB","Michigan Facet Site","POGR","SNAG","DEAD",39.4,1,0,"B",NA,NA,69,1219.2,0.970225,7.957747155,"no core",18,348
"MFB070","MFB","Michigan Facet Site","POGR","SNAG","DEAD",40.8,1,0,"B",NA,NA,70,1307.4,1.0404,7.957747155,"no core",18.55,345
"MFB071","MFB","Michigan Facet Site","POGR","SNAG","DEAD",32.6,1,0,"B",NA,NA,71,834.7,0.664225,7.957747155,"no core",16,344
"MMA001","MMA","Morgan Monroe State Park","ACSA","I","LIVE",29.47,1,2,"A","Y",1903,1,682.1,0.542800563,7.957747155,NA,8.28,76
"MMA002","MMA","Morgan Monroe State Park","ACSA","S","LIVE",12.39,1,2,"A","N",1930,2,120.6,0.227088905,18.83490451,NA,8.42,70
"MMA003","MMA","Morgan Monroe State Park","ACSA","C","LIVE",33.27,1,2,"A","Y",NA,3,869.4,0.691808063,7.957747155,NA,12.23,72
"MMA004","MMA","Morgan Monroe State Park","SAAL","S","LIVE",15.89,1,2,"A","Y",NA,4,198.3,0.373509024,18.83490451,NA,5.64,6
"MMA005","MMA","Morgan Monroe State Park","ACSA","C","LIVE",20.1,1,2,"A","Y",NA,5,317.3,0.25250625,7.957747155,NA,10.48,326
"MMA006","MMA","Morgan Monroe State Park","ACSA","C","LIVE",31.21,1,2,"A","Y",NA,6,765,0.608790063,7.957747155,NA,11.25,295
"MMA007","MMA","Morgan Monroe State Park","FRAX","C","LIVE",51.27,1,2,"A","Y",NA,7,2064.5,1.642883063,7.957747155,NA,8.36,288
"MMA008","MMA","Morgan Monroe State Park","ACSA","I","LIVE",24.98,1,2,"A","N",NA,8,490.1,0.39000025,7.957747155,NA,8.25,292
"MMA009","MMA","Morgan Monroe State Park","ACSA","C","LIVE",32.89,1,2,"A","Y",NA,9,849.6,0.676095063,7.957747155,NA,6.26,301
"MMA010","MMA","Morgan Monroe State Park","ACSA","C","LIVE",28.18,1,2,"A","Y",NA,10,623.7,0.49632025,7.957747155,NA,9.55,323
"MMA011","MMA","Morgan Monroe State Park","ACSA","S","LIVE",10.88,1,2,"A","N",NA,11,93,0.175110059,18.83490451,NA,2.53,323
"MMA012","MMA","Morgan Monroe State Park","ACSA","I","LIVE",21.78,1,2,"A","Y",1951,12,372.6,0.29648025,7.957747155,NA,3.72,205
"MMA013","MMA","Morgan Monroe State Park","ACSA","I","LIVE",15.91,1,2,"A","N",NA,13,198.8,0.374449852,18.83490451,NA,7.02,174
"MMA014","MMA","Morgan Monroe State Park","QURU","C","LIVE",35.42,1,2,"A","Y",NA,14,985.3,0.78411025,7.957747155,NA,8.28,160
"MMA015","MMA","Morgan Monroe State Park","QUAL","I","LIVE",24.9,1,2,"A","Y",NA,15,487,0.38750625,7.957747155,NA,8.24,142
"MMA016","MMA","Morgan Monroe State Park","ACSA","C","LIVE",39.62,1,2,"A","N",NA,16,1232.9,0.98109025,7.957747155,NA,11.5,125
"MMA017","MMA","Morgan Monroe State Park","ACSA","I","LIVE",30.78,1,2,"A","Y",1908,17,744.1,0.59213025,7.957747155,NA,4.9,125
"MMA018","MMA","Morgan Monroe State Park","QURU","D","LIVE",97.27,1,2,"A","Y",NA,18,7431,5.913408063,7.957747155,NA,8.26,109
"MMA019","MMA","Morgan Monroe State Park","ACSA","C","LIVE",29.78,1,2,"A","Y",NA,19,696.5,0.55428025,7.957747155,NA,13.6,89
"MMA020","MMA","Morgan Monroe State Park","ACSA","C","LIVE",38.29,1,2,"A","Y",NA,20,1151.5,0.916327563,7.957747155,NA,15.88,105
"MMA021","MMA","Morgan Monroe State Park","ACSA","C","LIVE",20.66,1,2,"A","N",NA,21,335.2,0.26677225,7.957747155,NA,19.91,104
"MMA022","MMA","Morgan Monroe State Park","FAGR","C","LIVE",43.22,1,2,"A","Y",NA,22,1467.1,1.16748025,7.957747155,NA,13.79,38
"MMA023","MMA","Morgan Monroe State Park","ULRU","C","LIVE",24.8,1,2,"A","Y",NA,23,483.1,0.3844,7.957747155,NA,17.38,36
"MMA024","MMA","Morgan Monroe State Park","LITU","D","LIVE",64.39,1,2,"A","Y",NA,24,3256.3,2.591295063,7.957747155,NA,20,15
"MMA025","MMA","Morgan Monroe State Park","ACSA","C","LIVE",40.4,1,2,"A","Y",NA,25,1281.9,1.0201,7.957747155,NA,14.2,24
"MMA026","MMA","Morgan Monroe State Park","ULRU","C","LIVE",21.17,1,2,"A","Y",NA,26,352,0.280105563,7.957747155,NA,17.53,353
"MMA027","MMA","Morgan Monroe State Park","ACSA","C","LIVE",30.12,1,2,"A","N",NA,27,712.5,0.567009,7.957747155,NA,18.82,290
"MMA028","MMA","Morgan Monroe State Park","ACSA","C","LIVE",46.51,1,2,"A","Y",NA,28,1699,1.351987563,7.957747155,NA,18.29,272
"MMA029","MMA","Morgan Monroe State Park","ACSA","C","LIVE",33.6,1,2,"A","Y",NA,29,886.7,0.7056,7.957747155,NA,17.91,241
"MMA030","MMA","Morgan Monroe State Park","QURU","D","LIVE",61.4,1,2,"A","Y",NA,30,2960.9,2.356225,7.957747155,NA,14.14,225
"MMA031","MMA","Morgan Monroe State Park","FAGR","D","LIVE",52.37,1,2,"A","Y",NA,31,2154,1.714135563,7.957747155,NA,18.05,212
"MMA032","MMA","Morgan Monroe State Park","FRAX","D","LIVE",60.15,1,2,"A","Y",NA,32,2841.6,2.261264063,7.957747155,NA,19.42,168
"MMA033","MMA","Morgan Monroe State Park","ACSA","I","LIVE",39.78,1,2,"A","N",1891,33,1242.9,0.98903025,7.957747155,NA,17.29,176
"MMA034","MMA","Morgan Monroe State Park","ACSA","C","LIVE",22.5,1,2,"A","N",NA,34,397.6,0.31640625,7.957747155,NA,14.89,134
"MMA035","MMA","Morgan Monroe State Park","ACSA","C","LIVE",31.68,1,2,"A","N",NA,35,788.2,0.627264,7.957747155,NA,14.53,143
"MMB001","MMB","Morgan Monroe State Park","LITU","D","LIVE",75.8,1,2,"B","Y",NA,1,4512.6,3.591025,7.957747155,NA,17.48,222
"MMB002","MMB","Morgan Monroe State Park","ACSA","S","LIVE",22.9,1,2,"B","Y",NA,2,411.9,0.32775625,7.957747155,NA,9.66,174
"MMB003","MMB","Morgan Monroe State Park","FAGR","S","LIVE",26.5,1,2,"B","Y",NA,3,551.5,0.43890625,7.957747155,NA,8.59,150
"MMB004","MMB","Morgan Monroe State Park","FAGR","C","LIVE",59.4,1,2,"B","Y",NA,4,2771.2,2.205225,7.957747155,NA,11.54,128
"MMB005","MMB","Morgan Monroe State Park","FAGR","S","LIVE",17.5,1,2,"B","N",NA,5,240.5,0.453032544,18.83490451,NA,12.47,97
"MMB006","MMB","Morgan Monroe State Park","QUAL","C","LIVE",53.4,1,2,"B","Y",NA,6,2239.6,1.782225,7.957747155,NA,7.97,8
"MMB007","MMB","Morgan Monroe State Park","ACSA","I","LIVE",37.1,1,2,"B","Y",NA,7,1081,0.86025625,7.957747155,NA,3.9,295
"MMB008","MMB","Morgan Monroe State Park","LITU","D","LIVE",77.3,1,2,"B","Y",1907.66666666667,8,4693,3.73455625,7.957747155,NA,6.24,270
"MMB009","MMB","Morgan Monroe State Park","QUAL","C","LIVE",53.5,1,2,"B","Y",1904,9,2248,1.78890625,7.957747155,NA,11.54,262
"MMB010","MMB","Morgan Monroe State Park","TIAM","I","LIVE",30,1,2,"B","N",NA,10,706.9,0.5625,7.957747155,NA,12.94,255
"MMB011","MMB","Morgan Monroe State Park","TIAM","I","LIVE",49.4,1,2,"B","Y",1907.5,11,1916.7,1.525225,7.957747155,NA,13.09,250
"MMB012","MMB","Morgan Monroe State Park","ACSA","I","LIVE",24.3,1,2,"B","Y",NA,12,463.8,0.36905625,7.957747155,NA,17.04,230
"MMB013","MMB","Morgan Monroe State Park","SAAL","I","LIVE",33.4,1,2,"B","Y",NA,13,876.2,0.697225,7.957747155,NA,16.93,215
"MMB014","MMB","Morgan Monroe State Park","SAAL","I","LIVE",24.5,1,2,"B","Y",NA,14,471.4,0.37515625,7.957747155,NA,16.18,200
"MMB015","MMB","Morgan Monroe State Park","POGR","SNAG","DEAD",21.2,1,2,"B","Y",1963.5,15,353,0.2809,7.957747155,"band: ID 2325",17.24,195
"MMB016","MMB","Morgan Monroe State Park","LITU","D","LIVE",87.4,1,2,"B","Y",NA,16,5999.5,4.774225,7.957747155,"band: LP2320",15.84,170
"MMB017","MMB","Morgan Monroe State Park","SAAL","SNAG","DEAD",20.5,1,0,"B",NA,NA,17,330.1,0.26265625,7.957747155,"rotten no core",19.78,170
"MMB018","MMB","Morgan Monroe State Park","FAGR","I","LIVE",33.5,1,2,"B","Y",NA,18,881.4,0.70140625,7.957747155,NA,14.66,130
"MMB019","MMB","Morgan Monroe State Park","ACSA","C","LIVE",41.5,1,1,"B","Y",NA,19,1352.7,1.07640625,7.957747155,"rotten 1 core",19.26,112
"MMB020","MMB","Morgan Monroe State Park","LITU","D","LIVE",42.3,1,2,"B","Y",NA,20,1405.3,1.11830625,7.957747155,NA,17.22,64
"MMB021","MMB","Morgan Monroe State Park","LITU","C","LIVE",38.4,1,2,"B","Y",NA,21,1158.1,0.9216,7.957747155,NA,19.86,56
"MMB022","MMB","Morgan Monroe State Park","FAGR","C","LIVE",45.5,1,2,"B","Y",1920,22,1626,1.29390625,7.957747155,NA,15.43,50
"MMB023","MMB","Morgan Monroe State Park","ACSA","I","LIVE",26.3,1,2,"B","Y",1904,23,543.3,0.43230625,7.957747155,NA,15.01,14
"MMB024","MMB","Morgan Monroe State Park","FRAX","D","LIVE",59.2,1,2,"B","Y",NA,24,2752.5,2.1904,7.957747155,"was FRPE",15.54,340
"MMB025","MMB","Morgan Monroe State Park","ACSA","I","LIVE",44.4,1,2,"B","Y",NA,25,1548.3,1.2321,7.957747155,NA,13.07,333
"MMB026","MMB","Morgan Monroe State Park","ACSA","I","LIVE",27.8,1,2,"B","Y",1903,26,607,0.483025,7.957747155,NA,17.29,304
"MMC001","MMC","Morgan Monroe State Park","ACSA","C","LIVE",39.8,1,2,"C","N",NA,1,1244.1,0.990025,7.957747155,NA,11.87,246
"MMC002","MMC","Morgan Monroe State Park","ACSA","C","LIVE",22.1,1,2,"C","N",NA,2,383.6,0.30525625,7.957747155,NA,12.09,243
"MMC003","MMC","Morgan Monroe State Park","SAAL","I","LIVE",23.1,1,2,"C","Y",NA,3,419.1,0.33350625,7.957747155,NA,7.94,206
"MMC004","MMC","Morgan Monroe State Park","POGR","C","LIVE",41.1,1,2,"C",NA,NA,4,1326.7,1.05575625,7.957747155,"Rob said so",2.7,202
"MMC005","MMC","Morgan Monroe State Park","SAAL","SNAG","DEAD",15.2,1,2,"C","Y",1970,5,181.5,0.341775148,18.83490451,NA,8.39,183
"MMC006","MMC","Morgan Monroe State Park","ACSA","C","LIVE",45.7,1,2,"C","Y",NA,6,1640.3,1.30530625,7.957747155,NA,10.65,158
"MMC007","MMC","Morgan Monroe State Park","ACSA","S","LIVE",16.4,1,2,"C","Y",1965,7,211.2,0.397869822,18.83490451,NA,6.14,162
"MMC008","MMC","Morgan Monroe State Park","ACSA","S","LIVE",13.8,1,2,"C","Y",NA,8,149.6,0.281715976,18.83490451,NA,10.17,149
"MMC009","MMC","Morgan Monroe State Park","POGR","D","LIVE",33.2,1,2,"C",NA,NA,9,865.7,0.6889,7.957747155,"Rob said so",6.52,117
"MMC010","MMC","Morgan Monroe State Park","QUAL","C","LIVE",51.8,1,2,"C","Y",1906,10,2107.4,1.677025,7.957747155,NA,12.44,72
"MMC011","MMC","Morgan Monroe State Park","FRAX","C","LIVE",35.8,1,2,"C","Y",NA,11,1006.6,0.801025,7.957747155,"tag: 346",10.42,45
"MMC012","MMC","Morgan Monroe State Park","ASTR","S","LIVE",12.3,1,2,"C","N",NA,12,118.8,0.223801775,18.83490451,NA,9.64,41
"MMC013","MMC","Morgan Monroe State Park","SAAL","C","LIVE",35.1,1,2,"C","Y",NA,13,967.6,0.77000625,7.957747155,"rotten, tag: 347",11.93,13
"MMC014","MMC","Morgan Monroe State Park","ACSA","I","LIVE",24.8,1,2,"C","Y",1911,14,483.1,0.3844,7.957747155,"tag: 348",10.17,0
"MMC015","MMC","Morgan Monroe State Park","ASTR","S","LIVE",10.9,1,2,"C","N",NA,15,93.3,0.175754438,18.83490451,"LP5354, very malformed",6.01,43
"MMC016","MMC","Morgan Monroe State Park","QUAL","C","LIVE",91.8,1,2,"C","Y",NA,16,6618.7,5.267025,7.957747155,NA,9.05,319
"MMC017","MMC","Morgan Monroe State Park","SAAL","I","LIVE",25.74,1,2,"C","Y",NA,17,520.4,0.41409225,7.957747155,NA,1.37,0
"MMC018","MMC","Morgan Monroe State Park","SAAL","S","LIVE",23.6,1,2,"C","Y",NA,18,437.4,0.3481,7.957747155,NA,11.87,181
"MMC019","MMC","Morgan Monroe State Park","ACSA","C","LIVE",26.7,1,2,"C","Y",NA,19,559.9,0.44555625,7.957747155,"tag: 2020 LP 100",17.62,266
"MMC020","MMC","Morgan Monroe State Park","ACSA","C","LIVE",41.1,1,2,"C","Y",NA,20,1326.7,1.05575625,7.957747155,NA,16.11,245
"MMC021","MMC","Morgan Monroe State Park","ACSA","C","LIVE",47.7,1,2,"C","N",1932,21,1787,1.42205625,7.957747155,NA,15.63,206
"MMC022","MMC","Morgan Monroe State Park","SAAL","I","LIVE",20.3,1,2,"C","Y",NA,22,323.7,0.25755625,7.957747155,NA,15.3,180
