"CoreID","TreeID","plot.id","Site","tree.number","Species","Canopy.Class","Live.Dead","DBH..cm.","stems","total.cores","core.id","pith.preset","pith.yr","inner.present","inner.measured","outer.measured","bark.present","inner.dated","outer.dated","dated","Notes","zombie","plot"
"MMC033B","MMC033","MMC","Morgan Monroe State Park",33,"QUAL","C","LIVE",58.6,1,2,"B","N",NA,1912,1913,2014,"Y",1913,2014,NA,NA,NA,"C"
"MOA001A","MOA001","MOA","Missouri Ozark",1,"JUVI","S","LIVE",19.09,1,2,"A","N",1956,1960,1961,2014,"Y",1961,2014,"Y",NA,NA,"A"
"MOA001B","MOA001","MOA","Missouri Ozark",1,"JUVI","S","LIVE",19.09,1,2,"B","N",1959,1964,1965,2014,"Y",1965,2014,"Y",NA,NA,"A"
"MOA002A","MOA002","MOA","Missouri Ozark",2,"CACO","C","LIVE",31.9,1,2,"A","N",1920,1932,1933,2014,"Y",1933,2014,"Y",NA,NA,"A"
"MOA002B","MOA002","MOA","Missouri Ozark",2,"CACO","C","LIVE",31.9,1,2,"B","N",1921,1928,1929,2014,"Y",1929,2014,"Y",NA,NA,"A"
"MOA003A","MOA003","MOA","Missouri Ozark",3,"CACO","C","LIVE",29.41,1,2,"A","N",1925,1939,1940,2014,"Y",1940,2014,"Y",NA,NA,"A"
"MOA003B","MOA003","MOA","Missouri Ozark",3,"CACO","C","LIVE",29.41,1,2,"B","N",1925,1932,1933,2014,"Y",1933,2014,"Y",NA,NA,"A"
"MOA004A","MOA004","MOA","Missouri Ozark",4,"JUVI","C","LIVE",27.32,1,2,"A","Y",1945,1945,1946,2014,"Y",1946,2014,"Y",NA,NA,"A"
"MOA004B","MOA004","MOA","Missouri Ozark",4,"JUVI","C","LIVE",27.32,1,2,"B","N",1948,1953,1954,2014,"Y",1954,2014,"Y",NA,NA,"A"
"MOA005A","MOA005","MOA","Missouri Ozark",5,"JUVI","S","LIVE",14.15,1,2,"A","N",1965,1967,1968,2014,"Y",1968,2014,"Y",NA,NA,"A"
"MOA005B","MOA005","MOA","Missouri Ozark",5,"JUVI","S","LIVE",14.15,1,2,"B","N",1962,1968,1969,2014,"Y",1969,2014,"Y",NA,NA,"A"
"MOA006A","MOA006","MOA","Missouri Ozark",6,"JUVI","S","LIVE",17.3,1,2,"A","Y",1946,1946,1951,2014,"Y",NA,NA,"N",NA,NA,"A"
"MOA006B","MOA006","MOA","Missouri Ozark",6,"JUVI","S","LIVE",17.3,1,2,"B","N",1952,1953,1954,2014,"Y",1954,2014,"Y",NA,NA,"A"
"MOA007A","MOA007","MOA","Missouri Ozark",7,"JUVI","S","LIVE",21.05,1,2,"A","N",1959,1961,1962,2014,"Y",1962,2014,"Y",NA,NA,"A"
"MOA007B","MOA007","MOA","Missouri Ozark",7,"JUVI","S","LIVE",21.05,1,2,"B","N",1960,1963,1964,2014,"Y",1964,2014,"Y",NA,NA,"A"
"MOA008A","MOA008","MOA","Missouri Ozark",8,"CAOV","C","LIVE",27.07,1,2,"A","N",1928,1930,1931,2014,"Y",1931,2014,"Y",NA,NA,"A"
"MOA008B","MOA008","MOA","Missouri Ozark",8,"CAOV","C","LIVE",27.07,1,2,"B","N",1929,1931,1932,2014,"Y",1932,2014,"Y",NA,NA,"A"
"MOA009A","MOA009","MOA","Missouri Ozark",9,"CAOV","C","LIVE",14.65,1,2,"A","N",1929,1932,1933,2014,"Y",1933,2014,"Y",NA,NA,"A"
"MOA009B","MOA009","MOA","Missouri Ozark",9,"CAOV","C","LIVE",14.65,1,2,"B","N",1928,1930,1931,2013,"Y",1931,2013,"Y",NA,NA,"A"
"MOA010A","MOA010","MOA","Missouri Ozark",10,"JUVI","S","LIVE",16.19,1,2,"A","N",1949,1952,1953,2014,"Y",1953,2014,"Y",NA,NA,"A"
"MOA010B","MOA010","MOA","Missouri Ozark",10,"JUVI","S","LIVE",16.19,1,2,"B","Y",1950,1950,1951,2014,"Y",NA,NA,"N",NA,NA,"A"
"MOA011A","MOA011","MOA","Missouri Ozark",11,"CATE","I","LIVE",20.3,1,2,"A","Y",1931,1931,1932,2014,"Y",1932,2014,"Y",NA,NA,"A"
"MOA011B","MOA011","MOA","Missouri Ozark",11,"CATE","I","LIVE",20.3,1,2,"B","N",1931,1935,1944,2014,"Y",1944,2014,"Y",NA,NA,"A"
"MOA012A","MOA012","MOA","Missouri Ozark",12,"CATE","I","LIVE",14.27,1,2,"A","N",1929,1932,1943,2014,"Y",1943,2014,"Y",NA,NA,"A"
"MOA012B","MOA012","MOA","Missouri Ozark",12,"CATE","I","LIVE",14.27,1,2,"B","N",1931,1934,1935,2000,"Y",1935,2000,"Y","BROKEN",NA,"A"
"MOA013A","MOA013","MOA","Missouri Ozark",13,"CAOV","S","LIVE",13.52,1,2,"A","N",1932,1934,1935,2000,"Y",1935,2000,"Y",NA,NA,"A"
"MOA013B","MOA013","MOA","Missouri Ozark",13,"CAOV","S","LIVE",13.52,1,2,"B","N",1927,1931,1932,2000,"Y",1932,2000,"Y",NA,NA,"A"
"MOA014A","MOA014","MOA","Missouri Ozark",14,"QUAL","D","LIVE",43.29,1,2,"A","N",1928,1928,1929,2014,"Y",1929,2014,"Y",NA,NA,"A"
"MOA014B","MOA014","MOA","Missouri Ozark",14,"QUAL","D","LIVE",43.29,1,2,"B","N",1928,1935,1938,2014,"Y",1938,2014,"Y",NA,NA,"A"
"MOA015A","MOA015","MOA","Missouri Ozark",15,"QUAL","D","LIVE",38.78,1,2,"A","N",1925,1934,1935,2014,"Y",1935,2014,"Y",NA,NA,"A"
"MOA015B","MOA015","MOA","Missouri Ozark",15,"QUAL","D","LIVE",38.78,1,2,"B","N",1923,1931,1932,2014,"Y",1932,2014,"Y",NA,NA,"A"
"MOA016A","MOA016","MOA","Missouri Ozark",16,"CAOV","D","LIVE",12.07,1,2,"A","N",1933,1940,1941,2014,"Y",1941,2014,"Y",NA,NA,"A"
"MOA016B","MOA016","MOA","Missouri Ozark",16,"CAOV","D","LIVE",12.07,1,2,"B","N",1927,1928,1929,2014,"Y",1929,2014,"Y",NA,NA,"A"
"MOA017A","MOA017","MOA","Missouri Ozark",17,"QUVE","D","LIVE",35.3,1,2,"A","N",1924,1930,1931,2014,"Y",1931,2014,"Y",NA,NA,"A"
"MOA017B","MOA017","MOA","Missouri Ozark",17,"QUVE","D","LIVE",35.3,1,2,"B","N",1927,1928,1929,2014,"Y",1929,2014,"Y",NA,NA,"A"
"MOA018A","MOA018","MOA","Missouri Ozark",18,"CAOV","I","LIVE",14.52,1,2,"A","Y",1938,1938,1939,2014,"Y",1939,2014,"Y",NA,NA,"A"
"MOA018B","MOA018","MOA","Missouri Ozark",18,"CAOV","I","LIVE",14.52,1,2,"B","Y",1936,1936,1937,2014,"Y",1937,2014,"Y",NA,NA,"A"
"MOA019A","MOA019","MOA","Missouri Ozark",19,"CALA","S","LIVE",11.71,1,2,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A"
"MOA019B","MOA019","MOA","Missouri Ozark",19,"CALA","S","LIVE",11.71,1,2,"B",NA,NA,1949,1950,2014,"Y",NA,NA,"N",NA,NA,"A"
"MOA020A","MOA020","MOA","Missouri Ozark",20,"CACO","C","LIVE",22.8,1,2,"A","N",1930,1935,1936,2014,"Y",1936,2014,"Y",NA,NA,"A"
"MOA020B","MOA020","MOA","Missouri Ozark",20,"CACO","C","LIVE",22.8,1,2,"B","N",1927,1928,1929,2014,"Y",1929,2014,"Y",NA,NA,"A"
"MOA021A","MOA021","MOA","Missouri Ozark",21,"ULRU","S","LIVE",22.8,1,2,"A","N",1933,1935,1936,2014,"Y",1936,2014,"Y",NA,NA,"A"
"MOA021B","MOA021","MOA","Missouri Ozark",21,"ULRU","S","LIVE",22.8,1,2,"B","N",1933,1937,1938,2014,"Y",1938,2014,"Y",NA,NA,"A"
"MOA022A","MOA022","MOA","Missouri Ozark",22,"JUVI","I","LIVE",22.63,1,2,"A","N",1949,1952,1953,2014,"Y",1953,2014,"Y",NA,NA,"A"
"MOA022B","MOA022","MOA","Missouri Ozark",22,"JUVI","I","LIVE",22.63,1,2,"B","Y",1949,1949,1954,2014,"Y",1954,2014,"Y",NA,NA,"A"
"MOA023A","MOA023","MOA","Missouri Ozark",23,"JUVI","C","LIVE",16.48,1,2,"A","N",1960,1965,1966,2014,"Y",NA,NA,"N",NA,NA,"A"
"MOA023B","MOA023","MOA","Missouri Ozark",23,"JUVI","C","LIVE",16.48,1,2,"B","N",1962,1969,1970,2014,"Y",1970,2014,"Y",NA,NA,"A"
"MOA024A","MOA024","MOA","Missouri Ozark",24,"JUVI","C","LIVE",16.21,1,2,"A","Y",1950,1950,1951,2014,"Y",NA,NA,"N",NA,NA,"A"
"MOA024B","MOA024","MOA","Missouri Ozark",24,"JUVI","C","LIVE",16.21,1,2,"B","Y",1936,1936,1937,2014,"Y",1937,2014,"Y",NA,NA,"A"
"MOA025A","MOA025","MOA","Missouri Ozark",25,"CAOV","D","LIVE",26.92,1,2,"A","N",1927,1933,1934,2014,"Y",1934,2014,"Y",NA,NA,"A"
"MOA025B","MOA025","MOA","Missouri Ozark",25,"CAOV","D","LIVE",26.92,1,2,"B","N",1927,1928,1929,2014,"Y",1929,2014,"Y",NA,NA,"A"
"MOA026A","MOA026","MOA","Missouri Ozark",26,"CAOV","D","LIVE",18.51,1,2,"A","Y",1928,1928,1929,2014,"Y",1929,2014,"Y",NA,NA,"A"
"MOA026B","MOA026","MOA","Missouri Ozark",26,"CAOV","D","LIVE",18.51,1,2,"B",NA,NA,1940,1940,2014,"Y",1940,2014,"Y",NA,NA,"A"
"MOA027A","MOA027","MOA","Missouri Ozark",27,"QURU","D","LIVE",40.4,1,2,"A","N",1927,1927,1928,2014,"Y",1928,2014,"Y",NA,NA,"A"
"MOA027B","MOA027","MOA","Missouri Ozark",27,"QURU","D","LIVE",40.4,1,2,"B",NA,NA,1934,1935,2014,"Y",1935,2014,"Y",NA,NA,"A"
"MOA028A","MOA028","MOA","Missouri Ozark",28,"QURU","D","LIVE",31.88,1,2,"A","Y",1927,1927,1928,2014,"Y",1928,2014,"Y",NA,NA,"A"
"MOA028B","MOA028","MOA","Missouri Ozark",28,"QURU","D","LIVE",31.88,1,2,"B","N",1928,1931,1932,2014,"Y",1932,2014,"Y",NA,NA,"A"
"MOA029A","MOA029","MOA","Missouri Ozark",29,"QURU","D","LIVE",60.8,1,2,"A",NA,NA,1936,1939,2014,"Y",1939,2014,"Y",NA,NA,"A"
"MOA029B","MOA029","MOA","Missouri Ozark",29,"QURU","D","LIVE",60.8,1,2,"B","N",1934,1942,1943,2014,"Y",1943,2014,"Y",NA,NA,"A"
"MOA030A","MOA030","MOA","Missouri Ozark",30,"CACO","I","LIVE",23.05,1,2,"A","Y",1926,1926,1928,2014,"Y",1928,2014,"Y",NA,NA,"A"
"MOA030B","MOA030","MOA","Missouri Ozark",30,"CACO","I","LIVE",23.05,1,2,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A"
"MOA031A","MOA031","MOA","Missouri Ozark",31,"CACO","C","LIVE",37.77,1,2,"A",NA,NA,1940,1941,2014,"Y",1941,2014,"Y",NA,NA,"A"
"MOA031B","MOA031","MOA","Missouri Ozark",31,"CACO","C","LIVE",37.77,1,2,"B",NA,NA,1932,1933,2014,"Y",1933,2014,"Y",NA,NA,"A"
"MOA032A","MOA032","MOA","Missouri Ozark",32,"JUVI","C","LIVE",26.8,1,2,"A","N",1947,1950,1951,2014,"Y",1951,2014,"Y",NA,NA,"A"
"MOA032B","MOA032","MOA","Missouri Ozark",32,"JUVI","C","LIVE",26.8,1,2,"B","Y",1947,1947,1948,2014,"Y",1948,2014,"Y",NA,NA,"A"
"MOA033A","MOA033","MOA","Missouri Ozark",33,"QURU","SNAG","DEAD",40.72,1,2,"A","N",1950,1951,1954,2012,"Y",1954,2012,"Y",NA,NA,"A"
"MOA033B","MOA033","MOA","Missouri Ozark",33,"QURU","SNAG","DEAD",40.72,1,2,"B","N",1949,1955,1956,2013,"Y",1956,2013,"Y",NA,NA,"A"
"MOA034A","MOA034","MOA","Missouri Ozark",34,"JUVI","S","LIVE",22.3,1,2,"A","N",1949,1954,1955,2014,"Y",1955,2014,"Y",NA,NA,"A"
"MOA034B","MOA034","MOA","Missouri Ozark",34,"JUVI","S","LIVE",22.3,1,2,"B","N",1947,1950,1951,2013,"Y",NA,NA,"N",NA,NA,"A"
"MOA035A","MOA035","MOA","Missouri Ozark",35,"QUAL","D","LIVE",47.22,1,2,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A"
"MOA035B","MOA035","MOA","Missouri Ozark",35,"QUAL","D","LIVE",47.22,1,2,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A"
"MOA036A","MOA036","MOA","Missouri Ozark",36,"QUAL","C","LIVE",37.38,1,2,"A","N",1935,1942,1943,2014,"Y",1943,2014,"Y",NA,NA,"A"
"MOA036B","MOA036","MOA","Missouri Ozark",36,"QUAL","C","LIVE",37.38,1,2,"B","Y",1928,1928,1929,2014,"Y",1929,2014,"Y",NA,NA,"A"
"MOA039A","MOA039","MOA","Missouri Ozark",39,"CAOV","C","LIVE",24.46,1,2,"A","N",1923,1936,1937,2014,"Y",1937,2014,"Y",NA,NA,"A"
"MOA039B","MOA039","MOA","Missouri Ozark",39,"CAOV","C","LIVE",24.46,1,2,"B","N",1930,1934,1935,2014,"Y",1935,2014,"Y",NA,NA,"A"
"MOA043A","MOA043","MOA","Missouri Ozark",43,"QUVE","SNAG","DEAD",40.72,1,2,"A",NA,NA,1950,1968,2012,"Y",1968,2012,"Y",NA,NA,"A"
"MOA043B","MOA043","MOA","Missouri Ozark",43,"QUVE","SNAG","DEAD",40.72,1,2,"B",NA,NA,1937,1958,2012,"Y",1958,2012,"Y",NA,NA,"A"
"MOA044A","MOA044","MOA","Missouri Ozark",44,"QUVE","SNAG","DEAD",41.42,1,2,"A",NA,NA,1932,1973,2012,"Y",1973,2012,"Y",NA,NA,"A"
"MOA044B","MOA044","MOA","Missouri Ozark",44,"QUVE","SNAG","DEAD",41.42,1,2,"B",NA,NA,1935,1947,2012,"Y",1947,2012,"Y",NA,NA,"A"
"MOA045A","MOA045","MOA","Missouri Ozark",45,"QURU","D","LIVE",46.37,1,2,"A","N",1926,1935,1936,2014,"Y",1936,2014,"Y",NA,NA,"A"
"MOA045B","MOA045","MOA","Missouri Ozark",45,"QURU","D","LIVE",46.37,1,2,"B","N",1926,1940,1941,2014,"Y",1941,2014,"Y",NA,NA,"A"
"MOA045C","MOA045","MOA","Missouri Ozark",45,"QURU","D","LIVE",46.37,1,2,"C","N",1928,1937,1938,2014,"Y",1938,2014,"Y",NA,NA,"A"
"MOB007A","MOB007","MOB","Missouri Ozark",7,"CATE","C","LIVE",25.4,1,2,"A","N",1917,1921,1922,2014,"Y",1922,2014,"Y",NA,NA,"B"
"MOB007B","MOB007","MOB","Missouri Ozark",7,"CATE","C","LIVE",25.4,1,2,"B","N",1918,1919,1920,2014,"Y",1920,2014,"Y",NA,NA,"B"
"MOB008A","MOB008","MOB","Missouri Ozark",8,"CACO","C","LIVE",28.3,1,2,"A","N",1921,1924,1925,2013,"Y",1925,2013,"Y",NA,NA,"B"
"MOB008B","MOB008","MOB","Missouri Ozark",8,"CACO","C","LIVE",28.3,1,2,"B","N",1921,1924,1925,2014,"Y",NA,NA,"N",NA,NA,"B"
"MOB009A","MOB009","MOB","Missouri Ozark",9,"QUAL","C","LIVE",43.71,1,2,"A",NA,NA,1929,1930,2014,"Y",1930,2014,"Y",NA,NA,"B"
"MOB009B","MOB009","MOB","Missouri Ozark",9,"QUAL","C","LIVE",43.71,1,2,"B",NA,NA,1938,1938,2014,"Y",1938,2014,"Y","BRANCH SCAR",NA,"B"
"MOB010A","MOB010","MOB","Missouri Ozark",10,"FRAM","C","LIVE",29.7,1,2,"A","N",1918,1923,1924,2014,"Y",1924,2014,"Y",NA,NA,"B"
"MOB010B","MOB010","MOB","Missouri Ozark",10,"FRAM","C","LIVE",29.7,1,2,"B","N",1918,1922,1923,2014,"Y",1923,2014,"Y",NA,NA,"B"
"MOB011A","MOB011","MOB","Missouri Ozark",11,"FRAM","C","LIVE",29.5,1,2,"A","N",1913,1931,1932,2014,"Y",1932,2014,"Y",NA,NA,"B"
"MOB011B","MOB011","MOB","Missouri Ozark",11,"FRAM","C","LIVE",29.5,1,2,"B","N",1912,1932,1933,2014,"Y",1933,2014,"Y",NA,NA,"B"
"MOB012A","MOB012","MOB","Missouri Ozark",12,"FRAM","C","LIVE",33.9,1,2,"A","N",1917,1921,1922,2014,"Y",1922,2014,"Y",NA,NA,"B"
"MOB012B","MOB012","MOB","Missouri Ozark",12,"FRAM","C","LIVE",33.9,1,2,"B","N",1917,1925,1926,2014,"Y",1926,2014,"Y",NA,NA,"B"
"MOB013A","MOB013","MOB","Missouri Ozark",13,"ACSA","S","LIVE",11.98,1,2,"A","N",1962,1967,1968,2014,"Y",1968,2014,"Y",NA,NA,"B"
"MOB013B","MOB013","MOB","Missouri Ozark",13,"ACSA","S","LIVE",11.98,1,2,"B","Y",1956,1956,1957,2014,"Y",NA,NA,"N",NA,NA,"B"
"MOB014A","MOB014","MOB","Missouri Ozark",14,"CAOV","C","LIVE",30.3,1,2,"A","Y",1921,1921,1922,2014,"Y",1922,2014,"Y",NA,NA,"B"
"MOB014B","MOB014","MOB","Missouri Ozark",14,"CAOV","C","LIVE",30.3,1,2,"B","N",1919,1921,1922,2014,"Y",1922,2014,"Y",NA,NA,"B"
"MOB015A","MOB015","MOB","Missouri Ozark",15,"CAOV","C","LIVE",23.6,1,2,"A","N",1928,1933,1934,2014,"Y",1934,2014,"Y",NA,NA,"B"
"MOB015B","MOB015","MOB","Missouri Ozark",15,"CAOV","C","LIVE",23.6,1,2,"B","N",1927,1934,1935,2014,"Y",1935,2014,"Y",NA,NA,"B"
"MOB016A","MOB016","MOB","Missouri Ozark",16,"CAOV","C","LIVE",22.6,1,2,"A","N",1923,1928,1929,2014,"Y",1929,2014,"Y",NA,NA,"B"
"MOB016B","MOB016","MOB","Missouri Ozark",16,"CAOV","C","LIVE",22.6,1,2,"B",NA,NA,1928,1929,2014,"Y",1929,2014,"Y",NA,NA,"B"
"MOB017A","MOB017","MOB","Missouri Ozark",17,"CAOV","C","LIVE",15.2,1,2,"A","N",1933,1934,1935,2014,"Y",NA,NA,"N",NA,NA,"B"
"MOB017B","MOB017","MOB","Missouri Ozark",17,"CAOV","C","LIVE",15.2,1,2,"B","N",1933,1936,1937,2014,"Y",NA,NA,"N",NA,NA,"B"
"MOB018A","MOB018","MOB","Missouri Ozark",18,"CACO","C","LIVE",20.6,1,2,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B"
"MOB018B","MOB018","MOB","Missouri Ozark",18,"CACO","C","LIVE",20.6,1,2,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B"
"MOB019A","MOB019","MOB","Missouri Ozark",19,"QUAL","C","LIVE",37.6,1,2,"A",NA,NA,1934,1935,2014,"Y",1935,2014,"Y",NA,NA,"B"
"MOB019B","MOB019","MOB","Missouri Ozark",19,"QUAL","C","LIVE",37.6,1,2,"B","N",1931,1938,1939,2014,"Y",1939,2014,"Y",NA,NA,"B"
"MOB020A","MOB020","MOB","Missouri Ozark",20,"QUAL","C","LIVE",30.9,1,2,"A","N",1930,1937,1938,2014,"Y",1938,2014,"Y",NA,NA,"B"
"MOB020B","MOB020","MOB","Missouri Ozark",20,"QUAL","C","LIVE",30.9,1,2,"B","N",1931,1937,1938,2014,"Y",1938,2014,"Y",NA,NA,"B"
"MOB021A","MOB021","MOB","Missouri Ozark",21,"QUAL","C","LIVE",30.9,1,2,"A",NA,NA,1937,1938,2014,"Y",1938,2014,"Y",NA,NA,"B"
"MOB021B","MOB021","MOB","Missouri Ozark",21,"QUAL","C","LIVE",30.9,1,2,"B",NA,NA,1936,1937,2014,"Y",1937,2014,"Y",NA,NA,"B"
"MOB022A","MOB022","MOB","Missouri Ozark",22,"QUAL","SNAG","DEAD",13.7,1,2,"A","N",1938,1942,1943,2008,"Y",1943,2008,"Y",NA,NA,"B"
"MOB022B","MOB022","MOB","Missouri Ozark",22,"QUAL","SNAG","DEAD",13.7,1,2,"B","Y",1937,1937,1938,2012,"Y",1938,2012,"Y",NA,NA,"B"
"MOB023A","MOB023","MOB","Missouri Ozark",23,"QUAL","SNAG","DEAD",12.3,1,2,"A",NA,NA,1944,1945,1996,"Y",1945,1996,"Y",NA,NA,"B"
"MOB023B","MOB023","MOB","Missouri Ozark",23,"QUAL","SNAG","DEAD",12.3,1,2,"B","Y",1937,1937,1938,2008,"Y",1938,2008,"Y",NA,NA,"B"
"MOB024A","MOB024","MOB","Missouri Ozark",24,"CARYA","SNAG","DEAD",10.7,1,2,"A",NA,NA,1938,1939,2009,"Y",1939,2009,"Y",NA,NA,"B"
"MOB024B","MOB024","MOB","Missouri Ozark",24,"CARYA","SNAG","DEAD",10.7,1,2,"B","N",1932,1937,1938,1995,"Y",1938,1995,"Y",NA,NA,"B"
"MOB026A","MOB026","MOB","Missouri Ozark",26,"JUVI","S","LIVE",13.2,1,2,"A","N",1954,1963,1964,2014,"Y",NA,NA,"N",NA,NA,"B"
"MOB026B","MOB026","MOB","Missouri Ozark",26,"JUVI","S","LIVE",13.2,1,2,"B","N",1955,1957,1958,2014,"Y",1958,2014,"Y",NA,NA,"B"
"MOB027A","MOB027","MOB","Missouri Ozark",27,"JUVI","S","LIVE",11.6,1,2,"A","N",1952,1967,1968,2014,"Y",1968,2014,"Y",NA,NA,"B"
"MOB027B","MOB027","MOB","Missouri Ozark",27,"JUVI","S","LIVE",11.6,1,2,"B","N",1967,1971,1972,2014,"Y",NA,NA,"N",NA,NA,"B"
"MOB031A","MOB031","MOB","Missouri Ozark",31,"QUMU","C","LIVE",20.2,1,2,"A","Y",1917,1917,1918,2014,"Y",1918,2014,"Y",NA,NA,"B"
"MOB031B","MOB031","MOB","Missouri Ozark",31,"QUMU","C","LIVE",20.2,1,2,"B","N",1916,1918,1919,2014,"Y",1919,2014,"N",NA,NA,"B"
"MOB032A","MOB032","MOB","Missouri Ozark",32,"QUMU","C","LIVE",21.3,1,2,"A","N",1918,1924,1925,2014,"Y",1925,2014,"Y",NA,NA,"B"
"MOB032B","MOB032","MOB","Missouri Ozark",32,"QUMU","C","LIVE",21.3,1,2,"B","Y",1917,1917,1918,2014,"Y",1918,2014,"Y",NA,NA,"B"
"MOB033A","MOB033","MOB","Missouri Ozark",33,"QUAL","C","LIVE",43.7,1,2,"A",NA,NA,1940,1941,2014,"Y",1941,2014,"Y",NA,NA,"B"
"MOB033B","MOB033","MOB","Missouri Ozark",33,"QUAL","C","LIVE",43.7,1,2,"B","N",1917,1920,1921,2014,"Y",1921,2014,"Y",NA,NA,"B"
"MOB034A","MOB034","MOB","Missouri Ozark",34,"CAOV","C","LIVE",24.1,1,2,"A",NA,NA,1928,1929,2014,"Y",1929,2014,"Y",NA,NA,"B"
"MOB034B","MOB034","MOB","Missouri Ozark",34,"CAOV","C","LIVE",24.1,1,2,"B","N",1931,1936,1937,2014,"Y",1937,2014,"Y",NA,NA,"B"
"MOB035A","MOB035","MOB","Missouri Ozark",35,"CATE","C","LIVE",29.5,1,2,"A","N",1924,1926,1927,2014,"Y",1927,2014,"Y",NA,NA,"B"
"MOB035B","MOB035","MOB","Missouri Ozark",35,"CATE","C","LIVE",29.5,1,2,"B","Y",1920,1920,1921,2011,"Y",1921,2011,"Y",NA,NA,"B"
"MOB039A","MOB039","MOB","Missouri Ozark",39,"QUAL","C","LIVE",84.3,1,4,"A",NA,NA,1945,1946,2014,"Y",1946,2014,"Y",NA,NA,"B"
"MOB039B","MOB039","MOB","Missouri Ozark",39,"QUAL","C","LIVE",84.3,1,4,"B",NA,NA,1949,1950,2014,"Y",1950,2014,"Y",NA,NA,"B"
"MOB039C","MOB040","MOB","Missouri Ozark",40,"QUAL","C","LIVE",84.3,1,4,"C","N",1917,1946,1947,2014,"Y",1947,2014,"Y",NA,NA,"B"
"MOB039D","MOB041","MOB","Missouri Ozark",41,"QUAL","C","LIVE",84.3,1,4,"D",NA,NA,1949,1950,2014,"Y",1950,2014,"Y",NA,NA,"B"
"MOB040A","MOB040","MOB","Missouri Ozark",40,"JUVI","S","LIVE",22.8,1,2,"A",NA,NA,1955,1956,2014,"Y",1956,2014,"Y",NA,NA,"B"
"MOB040B","MOB040","MOB","Missouri Ozark",40,"JUVI","S","LIVE",22.8,1,2,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B"
"MOB041A","MOB041","MOB","Missouri Ozark",41,"JUVI","S","LIVE",23,1,2,"A","Y",1949,1949,1950,2014,"Y",1950,2014,"Y",NA,NA,"B"
"MOB041B","MOB041","MOB","Missouri Ozark",41,"JUVI","S","LIVE",23,1,2,"B","N",1955,1960,1961,2014,"Y",1961,2014,"Y",NA,NA,"B"
"MOB042A","MOB042","MOB","Missouri Ozark",42,"JUVI","C","LIVE",29.8,1,2,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B"
"MOB042B","MOB042","MOB","Missouri Ozark",42,"JUVI","C","LIVE",29.8,1,2,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B"
"MOC001A","MOC001","MOC","Missouri Ozark",1,"ACSA","S","LIVE",15.49,1,2,"A","N",1954,1957,1958,2014,"Y",1958,2014,"Y",NA,NA,"C"
"MOC001B","MOC001","MOC","Missouri Ozark",1,"ACSA","S","LIVE",15.49,1,2,"B","Y",1948,1948,1949,2014,"Y",NA,NA,"N",NA,NA,"C"
"MOC002A","MOC002","MOC","Missouri Ozark",2,"ACSA","S","LIVE",13.06,1,2,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C"
"MOC002B","MOC002","MOC","Missouri Ozark",2,"ACSA","S","LIVE",13.06,1,2,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C"
"MOC003A","MOC003","MOC","Missouri Ozark",3,"QUVE","C","LIVE",44.4,1,2,"A",NA,NA,1992,1993,2014,"Y",1993,2014,"Y",NA,NA,"C"
"MOC003B","MOC003","MOC","Missouri Ozark",3,"QUVE","C","LIVE",44.4,1,2,"B",NA,NA,1973,1974,2014,"Y",1974,2014,"Y",NA,NA,"C"
"MOC004A","MOC004","MOC","Missouri Ozark",4,"ACSA","S","LIVE",15.4,1,2,"A","Y",1967,1967,1968,2014,"Y",NA,NA,"N",NA,NA,"C"
"MOC004B","MOC004","MOC","Missouri Ozark",4,"ACSA","S","LIVE",15.4,1,2,"B","N",1966,1970,1971,2014,"Y",1971,2014,"Y",NA,NA,"C"
"MOC005A","MOC005","MOC","Missouri Ozark",5,"CACO","C","LIVE",19.5,1,2,"A","N",1944,1951,1952,2014,"Y",1952,2014,"Y",NA,NA,"C"
"MOC005B","MOC005","MOC","Missouri Ozark",5,"CACO","C","LIVE",19.5,1,2,"B",NA,NA,1968,1968,2014,"Y",1968,2014,"Y",NA,NA,"C"
"MOC006A","MOC006","MOC","Missouri Ozark",6,"CACO","S","LIVE",13.2,1,2,"A","Y",1935,1935,1936,2014,"Y",1936,2014,"Y",NA,NA,"C"
"MOC006B","MOC006","MOC","Missouri Ozark",6,"CACO","S","LIVE",13.2,1,2,"B","Y",1935,1935,1936,2014,"Y",NA,NA,"N",NA,NA,"C"
"MOC007A","MOC007","MOC","Missouri Ozark",7,"CACO","S","LIVE",11.5,1,2,"A","N",1947,1951,1952,2014,"Y",NA,NA,"N",NA,NA,"C"
