"CoreID","TreeID","plot.id","Site","tree.number","species","canopy.class","live.dead","dbh","stems","total.cores","core.id","pith.present","pith.yr","inner.present","inner.measured","outer.measured","bark.present","inner.dated","outer.dated","dated","Notes","zombie","plot","DBH..cm.","pith.offset","outer.present"
"SRB020B","SRB020","SRB","Savannah River",20,"PIPA","C","LIVE",20.6,1,2,"B","Y",1971,1971,1972,2014,"Y",1972,2014,"Y",NA,NA,"B",NA,NA,NA
"SRB021A","SRB021","SRB","Savannah River",21,"PIPA","C","LIVE",19.1,1,2,"A","N",1971,1975,1976,2014,"Y",NA,NA,"N",NA,NA,"B",NA,NA,NA
"SRB021B","SRB021","SRB","Savannah River",21,"PIPA","C","LIVE",19.1,1,2,"B","N",1971,1975,1976,2014,"Y",NA,NA,"N",NA,NA,"B",NA,NA,NA
"SRB022A","SRB022","SRB","Savannah River",22,"PIPA","C","LIVE",12.9,1,2,"A","Y",1972,1972,1973,2013,"Y",1973,2013,"Y","NO 14 RING",NA,"B",NA,NA,NA
"SRB022B","SRB022","SRB","Savannah River",22,"PIPA","C","LIVE",12.9,1,2,"B","N",1972,1973,1974,2013,"Y",1974,2013,"Y","NO 14 RING",NA,"B",NA,NA,NA
"SRB023A","SRB023","SRB","Savannah River",23,"PIPA","C","LIVE",11.6,1,2,"A","N",1972,1973,1974,2014,"Y",1974,2014,"Y","TINY 2014",NA,"B",NA,NA,NA
"SRB023B","SRB023","SRB","Savannah River",23,"PIPA","C","LIVE",11.6,1,2,"B","N",1972,1973,1974,2014,"Y",1974,2014,"Y","TINY 2014",NA,"B",NA,NA,NA
"SRB024A","SRB024","SRB","Savannah River",24,"PIPA","C","LIVE",21.6,1,2,"A","Y",1974,1974,1975,2014,"Y",1975,2014,"Y",NA,NA,"B",NA,NA,NA
"SRB024B","SRB024","SRB","Savannah River",24,"PIPA","C","LIVE",21.6,1,2,"B","Y",1974,1974,1975,2014,"Y",1975,2014,"Y",NA,NA,"B",NA,NA,NA
"SRB025A","SRB025","SRB","Savannah River",25,"PIPA","C","LIVE",24,1,2,"A","Y",1973,1973,1974,2014,"Y",1974,2014,"Y",NA,NA,"B",NA,NA,NA
"SRB025B","SRB025","SRB","Savannah River",25,"PIPA","C","LIVE",24,1,2,"B","Y",1973,1973,1974,2014,"Y",1974,2014,"Y",NA,NA,"B",NA,NA,NA
"SRB026A","SRB026","SRB","Savannah River",26,"PIPA","C","LIVE",26.5,1,2,"A","Y",1970,1970,1971,2014,"Y",1971,2014,"Y",NA,NA,"B",NA,NA,NA
"SRB026B","SRB026","SRB","Savannah River",26,"PIPA","C","LIVE",26.5,1,2,"B","Y",1970,1970,1971,2014,"Y",1971,2014,"Y",NA,NA,"B",NA,NA,NA
"SRB027A","SRB027","SRB","Savannah River",27,"PIPA","C","LIVE",27.8,1,2,"A","Y",1971,1971,1972,2014,"Y",1972,2014,"Y",NA,NA,"B",NA,NA,NA
"SRB027B","SRB027","SRB","Savannah River",27,"PIPA","C","LIVE",27.8,1,2,"B","Y",1971,1971,1972,2014,"Y",1972,2014,"Y",NA,NA,"B",NA,NA,NA
"SRB028A","SRB028","SRB","Savannah River",28,"PIPA","C","LIVE",24,1,2,"A","Y",1970,1970,1971,2014,"Y",1971,2014,"Y",NA,NA,"B",NA,NA,NA
"SRB028B","SRB028","SRB","Savannah River",28,"PIPA","C","LIVE",24,1,2,"B","N",1970,1971,1972,2014,"Y",1972,2014,"Y",NA,NA,"B",NA,NA,NA
"SRB029A","SRB029","SRB","Savannah River",29,"PIPA","C","LIVE",29.6,1,2,"A","Y",1970,1970,1971,2013,"Y",1971,2013,"Y","NO 14 RING",NA,"B",NA,NA,NA
"SRB029B","SRB029","SRB","Savannah River",29,"PIPA","C","LIVE",29.6,1,2,"B","Y",1970,1970,1971,2013,"Y",1971,2013,"Y","NO 14 RING",NA,"B",NA,NA,NA
"SRB030A","SRB030","SRB","Savannah River",30,"PIPA","C","LIVE",26,1,2,"A","N",1966,1971,1972,2013,"Y",1972,2013,"Y","NO 14 RING",NA,"B",NA,NA,NA
"SRB030B","SRB030","SRB","Savannah River",30,"PIPA","C","LIVE",26,1,2,"B","N",NA,1971,1972,2013,"Y",1972,2013,"Y","NO 14 RING",NA,"B",NA,NA,NA
"SRB031A","SRB031","SRB","Savannah River",31,"PIPA","C","LIVE",23.7,1,2,"A","N",NA,1971,1972,2014,"Y",1972,2014,"Y",NA,NA,"B",NA,NA,NA
"SRB031B","SRB031","SRB","Savannah River",31,"PIPA","C","LIVE",23.7,1,2,"B","N",1969,1969,1970,2014,"Y",1970,2014,"Y",NA,NA,"B",NA,NA,NA
"SRB032A","SRB032","SRB","Savannah River",32,"PIPA","C","LIVE",37.5,1,2,"A","N",1969,1971,1972,2014,"Y",1972,2014,"Y",NA,NA,"B",NA,NA,NA
"SRB032B","SRB032","SRB","Savannah River",32,"PIPA","C","LIVE",37.5,1,2,"B","N",1968,1969,1970,2014,"Y",1970,2014,"Y",NA,NA,"B",NA,NA,NA
"SRB033A","SRB033","SRB","Savannah River",33,"PIPA","C","LIVE",26.2,1,2,"A","N",1969,1971,1972,2014,"Y",1972,2014,"Y",NA,NA,"B",NA,NA,NA
"SRB033B","SRB033","SRB","Savannah River",33,"PIPA","C","LIVE",26.2,1,2,"B","N",1969,1972,1973,2014,"Y",1973,2014,"Y",NA,NA,"B",NA,NA,NA
"SRB034A","SRB034","SRB","Savannah River",34,"PIPA","C","LIVE",37.6,1,2,"A","N",NA,1971,1972,2014,"Y",1972,2014,"Y",NA,NA,"B",NA,NA,NA
"SRB034B","SRB034","SRB","Savannah River",34,"PIPA","C","LIVE",37.6,1,2,"B","N",1969,1969,1970,2014,"Y",1970,2014,"Y",NA,NA,"B",NA,NA,NA
"SRB035A","SRB035","SRB","Savannah River",35,"PIPA","C","LIVE",29.8,1,2,"A","Y",1970,1970,1971,2014,"Y",1971,2014,"Y",NA,NA,"B",NA,NA,NA
"SRB035B","SRB035","SRB","Savannah River",35,"PIPA","C","LIVE",29.8,1,2,"B","N",1970,1971,1972,2014,"Y",1972,2014,"Y",NA,NA,"B",NA,NA,NA
"SRB036A","SRB036","SRB","Savannah River",36,"PIPA","C","LIVE",25.4,1,2,"A","N",1969,1970,1971,2013,"Y",1971,2013,"Y","NO 14 RING",NA,"B",NA,NA,NA
"SRB036B","SRB036","SRB","Savannah River",36,"PIPA","C","LIVE",25.4,1,2,"B","Y",1970,1970,1971,2013,"Y",1971,2013,"Y","NO 14 RING",NA,"B",NA,NA,NA
"SRB037A","SRB037","SRB","Savannah River",37,"PIPA","C","LIVE",27.6,1,2,"A","Y",1970,1970,1971,2014,"Y",1971,2014,"Y",NA,NA,"B",NA,NA,NA
"SRB037B","SRB037","SRB","Savannah River",37,"PIPA","C","LIVE",27.6,1,2,"B","N",1970,1970,1971,2014,"Y",1971,2014,"Y",NA,NA,"B",NA,NA,NA
"SRB038A","SRB038","SRB","Savannah River",38,"PIPA","C","LIVE",32.5,1,2,"A","N",1969,1969,1970,2014,"Y",1970,2014,"Y",NA,NA,"B",NA,NA,NA
"SRB038B","SRB038","SRB","Savannah River",38,"PIPA","C","LIVE",32.5,1,2,"B","N",1969,1969,1970,2014,"Y",1970,2014,"Y",NA,NA,"B",NA,NA,NA
"SRB039A","SRB039","SRB","Savannah River",39,"PIPA","C","LIVE",25.5,1,2,"A","Y",1970,1970,1971,2014,"Y",1971,2014,"Y",NA,NA,"B",NA,NA,NA
"SRB039B","SRB039","SRB","Savannah River",39,"PIPA","C","LIVE",25.5,1,2,"B","N",NA,1972,1973,2014,"Y",1973,2014,"Y",NA,NA,"B",NA,NA,NA
"SRB040A","SRB040","SRB","Savannah River",40,"PIPA","C","LIVE",30,1,2,"A","Y",1968,1968,1969,2014,"Y",1969,2014,"Y",NA,NA,"B",NA,NA,NA
"SRB040B","SRB040","SRB","Savannah River",40,"PIPA","C","LIVE",30,1,2,"B","N",NA,1969,1970,2014,"Y",1970,2014,"Y",NA,NA,"B",NA,NA,NA
"SRB041A","SRB041","SRB","Savannah River",41,"PIPA","C","LIVE",24.8,1,2,"A","Y",1972,1972,1973,2014,"Y",1973,2014,"Y",NA,NA,"B",NA,NA,NA
"SRB041B","SRB041","SRB","Savannah River",41,"PIPA","C","LIVE",24.8,1,2,"B","N",NA,1974,1975,2014,"Y",1975,2014,"Y",NA,NA,"B",NA,NA,NA
"SRB042A","SRB042","SRB","Savannah River",42,"PIPA","C","LIVE",30.6,1,2,"A","N",1973,1977,1978,2014,"Y",1978,2014,"Y",NA,NA,"B",NA,NA,NA
"SRB042B","SRB042","SRB","Savannah River",42,"PIPA","C","LIVE",30.6,1,2,"B","N",1973,1979,1980,2014,"Y",1980,2014,"Y",NA,NA,"B",NA,NA,NA
"SRB043A","SRB043","SRB","Savannah River",43,"PIPA","C","LIVE",23.5,1,2,"A","Y",1974,1974,1975,2014,"Y",1975,2014,"Y",NA,NA,"B",NA,NA,NA
"SRB043B","SRB043","SRB","Savannah River",43,"PIPA","C","LIVE",23.5,1,2,"B","N",NA,1975,1976,2014,"Y",1976,2014,"Y",NA,NA,"B",NA,NA,NA
"SRB044A","SRB044","SRB","Savannah River",44,"PIPA","C","LIVE",23.7,1,2,"A","N",NA,1979,1980,2014,"Y",1980,2014,"Y",NA,NA,"B",NA,NA,NA
"SRB044B","SRB044","SRB","Savannah River",44,"PIPA","C","LIVE",23.7,1,2,"B","N",1974,1975,1976,2014,"Y",1976,2014,"Y",NA,NA,"B",NA,NA,NA
"SRB045A","SRB045","SRB","Savannah River",45,"PIPA","C","LIVE",25.7,1,2,"A","N",1970,1970,1971,2014,"Y",1971,2014,"Y",NA,NA,"B",NA,NA,NA
"SRB045B","SRB045","SRB","Savannah River",45,"PIPA","C","LIVE",25.7,1,2,"B","N",1970,1971,1972,2014,"Y",1972,2014,"Y",NA,NA,"B",NA,NA,NA
"SRB046A","SRB046","SRB","Savannah River",46,"PIPA","C","LIVE",27.8,1,2,"A","N",1972,1976,1977,2014,"Y",1977,2014,"Y",NA,NA,"B",NA,NA,NA
"SRB046B","SRB046","SRB","Savannah River",46,"PIPA","C","LIVE",27.8,1,2,"B","N",NA,1983,1984,2014,"Y",1984,2014,"Y",NA,NA,"B",NA,NA,NA
"SRB047A","SRB047","SRB","Savannah River",47,"PIPA","C","LIVE",28.8,1,2,"A","N",1968,1975,1976,2014,"Y",1976,2014,"Y",NA,NA,"B",NA,NA,NA
"SRB047B","SRB047","SRB","Savannah River",47,"PIPA","C","LIVE",28.8,1,2,"B","N",NA,1977,1978,2014,"Y",1978,2014,"Y",NA,NA,"B",NA,NA,NA
"SRB050A","SRB050","SRB","Savannah River",50,"PIPA","C","LIVE",20.6,1,2,"A","N",1968,1976,1977,2014,"Y",1977,2014,"Y",NA,NA,"B",NA,NA,NA
"SRB050B","SRB050","SRB","Savannah River",50,"PIPA","C","LIVE",20.6,1,2,"B","N",1968,1973,1974,2014,"Y",1974,2014,"Y",NA,NA,"B",NA,NA,NA
"SRC001A","SRC001","SRC","Savannah River",1,"PIPA","C","LIVE",21.2,1,2,"A","N",1969,1974,1975,2014,"Y",1975,2014,"Y",NA,NA,"C",NA,NA,NA
"SRC001B","SRC001","SRC","Savannah River",1,"PIPA","C","LIVE",21.2,1,2,"B","N",NA,1972,1973,2014,"Y",1973,2014,"Y",NA,NA,"C",NA,NA,NA
"SRC002A","SRC002","SRC","Savannah River",2,"PIPA","C","LIVE",27,1,2,"A","N",1969,1970,1972,2014,"Y",1972,2014,"Y",NA,NA,"C",NA,NA,NA
"SRC002B","SRC002","SRC","Savannah River",2,"PIPA","C","LIVE",27,1,2,"B","N",NA,1971,1972,2014,"Y",1972,2014,"Y",NA,NA,"C",NA,NA,NA
"SRC003A","SRC003","SRC","Savannah River",3,"PIPA","SNAG","DEAD",12.1,1,2,"A","N",NA,2002,2003,2014,"Y",NA,NA,"N",NA,NA,"C",NA,NA,NA
"SRC003B","SRC003","SRC","Savannah River",3,"PIPA","SNAG","DEAD",12.1,1,2,"B","N",1995,2001,2002,2014,"Y",NA,NA,"N",NA,NA,"C",NA,NA,NA
"SRC004A","SRC004","SRC","Savannah River",4,"PIPA","I","LIVE",12.2,1,2,"A","N",1970,1971,1972,2013,"Y",1972,2013,"Y",NA,NA,"C",NA,NA,NA
"SRC004B","SRC004","SRC","Savannah River",4,"PIPA","I","LIVE",12.2,1,2,"B","Y",1971,1971,1972,2012,"Y",1972,2012,"Y",NA,NA,"C",NA,NA,NA
"SRC005A","SRC005","SRC","Savannah River",5,"PIPA","C","LIVE",18.8,1,2,"A","N",NA,1977,1979,2014,"Y",1979,2014,"Y",NA,NA,"C",NA,NA,NA
"SRC005B","SRC005","SRC","Savannah River",5,"PIPA","C","LIVE",18.8,1,2,"B","N",1969,1975,1976,2014,"Y",1976,2014,"Y",NA,NA,"C",NA,NA,NA
"SRC006A","SRC006","SRC","Savannah River",6,"PIPA","C","LIVE",23.3,1,2,"A","N",1969,1977,1978,2014,"Y",1978,2014,"Y",NA,NA,"C",NA,NA,NA
"SRC006B","SRC006","SRC","Savannah River",6,"PIPA","C","LIVE",23.3,1,2,"B","N",1973,1983,1984,2014,"Y",1984,2014,"Y",NA,NA,"C",NA,NA,NA
"SRC007A","SRC007","SRC","Savannah River",7,"PIPA","C","LIVE",16.9,1,2,"A","N",1973,1975,1976,2014,"Y",1976,2014,"Y",NA,NA,"C",NA,NA,NA
"SRC007B","SRC007","SRC","Savannah River",7,"PIPA","C","LIVE",16.9,1,2,"B","N",NA,1974,1976,2014,"Y",1976,2014,"Y",NA,NA,"C",NA,NA,NA
"SRC008A","SRC008","SRC","Savannah River",8,"PIPA","I","LIVE",12.6,1,2,"A","N",1981,1983,1984,2014,"Y",NA,NA,"N",NA,NA,"C",NA,NA,NA
"SRC008B","SRC008","SRC","Savannah River",8,"PIPA","I","LIVE",12.6,1,2,"B","N",1987,1984,1985,2014,"Y",NA,NA,"N",NA,NA,"C",NA,NA,NA
"SRC009A","SRC009","SRC","Savannah River",9,"PIPA","I","LIVE",10.3,1,2,"A","N",1974,1975,1976,2014,"Y",1976,2014,"Y",NA,NA,"C",NA,NA,NA
"SRC009B","SRC009","SRC","Savannah River",9,"PIPA","I","LIVE",10.3,1,2,"B","N",1973,1979,1980,2014,"Y",NA,NA,"N",NA,NA,"C",NA,NA,NA
"SRC010A","SRC010","SRC","Savannah River",10,"PIPA","C","LIVE",29.3,1,2,"A","N",NA,1972,1973,2014,"Y",1973,2014,"Y",NA,NA,"C",NA,NA,NA
"SRC010B","SRC010","SRC","Savannah River",10,"PIPA","C","LIVE",29.3,1,2,"B","N",1971,1972,1973,2014,"Y",1973,2014,"Y",NA,NA,"C",NA,NA,NA
"SRC011A","SRC011","SRC","Savannah River",11,"PIPA","C","LIVE",22.5,1,2,"A","N",1971,1973,1974,2014,"Y",1974,2014,"Y",NA,NA,"C",NA,NA,NA
"SRC011B","SRC011","SRC","Savannah River",11,"PIPA","C","LIVE",22.5,1,2,"B","N",1971,1972,1973,2014,"Y",1973,2014,"Y",NA,NA,"C",NA,NA,NA
"SRC012A","SRC012","SRC","Savannah River",12,"PIPA","C","LIVE",22.1,1,2,"A","N",1970,1972,1973,2014,"Y",1973,2014,"Y",NA,NA,"C",NA,NA,NA
"SRC012B","SRC012","SRC","Savannah River",12,"PIPA","C","LIVE",22.1,1,2,"B","N",1971,1972,1973,2014,"Y",1973,2014,"Y",NA,NA,"C",NA,NA,NA
"SRC013A","SRC013","SRC","Savannah River",13,"PIPA","C","LIVE",30.8,1,2,"A","N",1969,1971,1972,2014,"Y",1972,2014,"Y",NA,NA,"C",NA,NA,NA
"SRC013B","SRC013","SRC","Savannah River",13,"PIPA","C","LIVE",30.8,1,2,"B","N",1967,1972,1973,2014,"Y",1973,2014,"Y",NA,NA,"C",NA,NA,NA
"SRC014A","SRC014","SRC","Savannah River",14,"PIPA","C","LIVE",30,1,4,"A","N",1970,1973,1974,2014,"Y",1974,2014,"Y",NA,NA,"C",NA,NA,NA
"SRC014B","SRC014","SRC","Savannah River",14,"PIPA","C","LIVE",30,1,4,"B","N",1969,1977,1978,2014,"Y",1978,2014,"Y",NA,NA,"C",NA,NA,NA
"SRC014C","SRC014","SRC","Savannah River",14,"PIPA","C","LIVE",30,1,4,"C","N",1971,1972,1973,2014,"Y",1973,2014,"Y",NA,NA,"C",NA,NA,NA
"SRC014D","SRC014","SRC","Savannah River",14,"PIPA","C","LIVE",30,1,4,"D","N",1969,1972,1973,2014,"Y",1973,2014,"Y",NA,NA,"C",NA,NA,NA
"SRC015A","SRC015","SRC","Savannah River",15,"PIPA","C","LIVE",20.5,1,2,"A","Y",1972,1972,1973,2014,"Y",1973,2014,"Y",NA,NA,"C",NA,NA,NA
"SRC015B","SRC015","SRC","Savannah River",15,"PIPA","C","LIVE",20.5,1,2,"B","N",1970,1971,1972,2014,"Y",1972,2014,"Y",NA,NA,"C",NA,NA,NA
"SRC016A","SRC016","SRC","Savannah River",16,"PIPA","C","LIVE",23.3,1,2,"A","N",1972,1976,1978,2014,"Y",1978,2014,"Y",NA,NA,"C",NA,NA,NA
"SRC016B","SRC016","SRC","Savannah River",16,"PIPA","C","LIVE",23.3,1,2,"B","N",1972,1977,1978,2014,"Y",1978,2014,"Y",NA,NA,"C",NA,NA,NA
"SRC017A","SRC017","SRC","Savannah River",17,"PIPA","C","LIVE",21.5,1,2,"A","N",1971,1975,1976,2014,"Y",1976,2014,"Y",NA,NA,"C",NA,NA,NA
"SRC017B","SRC017","SRC","Savannah River",17,"PIPA","C","LIVE",21.5,1,2,"B","N",1972,1973,1974,2014,"Y",1974,2014,"Y",NA,NA,"C",NA,NA,NA
"SRC018A","SRC018","SRC","Savannah River",18,"PIPA","C","LIVE",28,1,2,"A","N",1971,1972,1973,2014,"Y",1973,2014,"Y",NA,NA,"C",NA,NA,NA
"SRC018B","SRC018","SRC","Savannah River",18,"PIPA","C","LIVE",28,1,2,"B","N",1970,1972,1974,2014,"Y",1974,2014,"Y",NA,NA,"C",NA,NA,NA
"SRC019A","SRC019","SRC","Savannah River",19,"PIPA","I","LIVE",15.5,1,2,"A","N",1973,1977,1978,2013,"Y",1978,2014,"Y","NO 14 RING",NA,"C",NA,NA,NA
"SRC019B","SRC019","SRC","Savannah River",19,"PIPA","I","LIVE",15.5,1,2,"B","N",1973,1975,1976,2013,"Y",1976,2014,"Y","NO 14 RING",NA,"C",NA,NA,NA
"SRC020A","SRC020","SRC","Savannah River",20,"QUIN","S","LIVE",11.6,1,2,"A","N",NA,1964,1965,2014,"Y",1965,2014,"Y",NA,NA,"C",NA,NA,NA
"SRC020B","SRC020","SRC","Savannah River",20,"QUIN","S","LIVE",11.6,1,2,"B","N",NA,1964,1965,2014,"Y",1965,2014,"Y",NA,NA,"C",NA,NA,NA
"SRC021A","SRC021","SRC","Savannah River",21,"PIPA","C","LIVE",10.7,1,2,"A","N",1973,1975,1976,2014,"Y",1976,2014,"Y",NA,NA,"C",NA,NA,NA
"SRC021B","SRC021","SRC","Savannah River",21,"PIPA","C","LIVE",10.7,1,2,"B","N",NA,1975,1976,2014,"Y",1976,2014,"Y",NA,NA,"C",NA,NA,NA
"SRC022A","SRC022","SRC","Savannah River",22,"PIPA","C","LIVE",22.5,1,2,"A","N",NA,1973,1974,2014,"Y",1974,2014,"Y",NA,NA,"C",NA,NA,NA
"SRC022B","SRC022","SRC","Savannah River",22,"PIPA","C","LIVE",22.5,1,2,"B","N",1970,1975,1976,2014,"Y",1976,2014,"Y",NA,NA,"C",NA,NA,NA
"SRC023A","SRC023","SRC","Savannah River",23,"QUIN","S","LIVE",18,1,2,"A","N",1941,1943,1944,2014,"Y",1944,2014,"N","ODD OAK",NA,"C",NA,NA,NA
"SRC023B","SRC023","SRC","Savannah River",23,"QUIN","S","LIVE",18,1,2,"B","N",1942,1948,1949,2014,"Y",1949,2014,"N","ODD OAK",NA,"C",NA,NA,NA
"SRC024A","SRC024","SRC","Savannah River",24,"QUIN","S","LIVE",22.5,1,2,"A","N",NA,1967,1968,2014,"Y",1968,2014,"Y","DATED OAK",NA,"C",NA,NA,NA
"SRC024B","SRC024","SRC","Savannah River",24,"QUIN","S","LIVE",22.5,1,2,"B","N",NA,1949,1950,2014,"Y",1950,2014,"Y","DATED OAK",NA,"C",NA,NA,NA
"SRC026A","SRC026","SRC","Savannah River",26,"PIPA","SNAG","DEAD",18.1,1,2,"A","N",NA,1975,1976,2014,"Y",1976,2014,"Y",NA,NA,"C",NA,NA,NA
"SRC026B","SRC026","SRC","Savannah River",26,"PIPA","SNAG","DEAD",18.1,1,2,"B","N",1974,1979,1980,2014,"Y",1980,2014,"Y",NA,NA,"C",NA,NA,NA
"SRC027A","SRC027","SRC","Savannah River",27,"PIPA","C","LIVE",14.1,1,2,"A","N",1972,1975,1976,2014,"Y",1976,2014,"Y",NA,NA,"C",NA,NA,NA
"SRC027B","SRC027","SRC","Savannah River",27,"PIPA","C","LIVE",14.1,1,2,"B","N",1972,1975,1976,2014,"Y",1976,2014,"Y",NA,NA,"C",NA,NA,NA
"SRC028A","SRC028","SRC","Savannah River",28,"PIPA","C","LIVE",20.6,1,2,"A","N",1970,1974,1975,2014,"Y",1975,2014,"Y",NA,NA,"C",NA,NA,NA
"SRC028B","SRC028","SRC","Savannah River",28,"PIPA","C","LIVE",20.6,1,2,"B","N",1971,1975,1976,2014,"Y",1976,2014,"Y",NA,NA,"C",NA,NA,NA
"SRC029A","SRC029","SRC","Savannah River",29,"PIPA","I","LIVE",15.2,1,2,"A","N",1969,1972,1973,2014,"Y",1973,2014,"Y",NA,NA,"C",NA,NA,NA
"SRC029B","SRC029","SRC","Savannah River",29,"PIPA","I","LIVE",15.2,1,2,"B","Y",1972,1972,1973,2014,"Y",1973,2014,"Y",NA,NA,"C",NA,NA,NA
"SRC030A","SRC030","SRC","Savannah River",30,"PIPA","I","LIVE",12.9,1,2,"A","N",1974,1980,1981,2014,"Y",NA,NA,"N",NA,NA,"C",NA,NA,NA
"SRC030B","SRC030","SRC","Savannah River",30,"PIPA","I","LIVE",12.9,1,2,"B","Y",1977,1977,1978,2014,"Y",NA,NA,"N",NA,NA,"C",NA,NA,NA
"SRC031A","SRC031","SRC","Savannah River",31,"PIPA","C","LIVE",27.4,1,2,"A","N",NA,1973,1974,2014,"Y",1974,2014,"Y",NA,NA,"C",NA,NA,NA
"SRC031B","SRC031","SRC","Savannah River",31,"PIPA","C","LIVE",27.4,1,2,"B","N",1971,1973,1974,2014,"Y",1974,2014,"Y",NA,NA,"C",NA,NA,NA
"SRC032A","SRC032","SRC","Savannah River",32,"PIPA","C","LIVE",33.8,1,2,"A","N",1965,1969,1970,2014,"Y",1970,2014,"Y",NA,NA,"C",NA,NA,NA
"SRC032B","SRC032","SRC","Savannah River",32,"PIPA","C","LIVE",33.8,1,2,"B","N",1965,1973,1974,2014,"Y",1974,2014,"Y",NA,NA,"C",NA,NA,NA
"SRC033A","SRC033","SRC","Savannah River",33,"PIPA","C","LIVE",12.9,1,2,"A","N",1967,1970,1971,2014,"Y",1971,2014,"Y",NA,NA,"C",NA,NA,NA
"SRC033B","SRC033","SRC","Savannah River",33,"PIPA","C","LIVE",12.9,1,2,"B","N",1970,1971,1972,2014,"Y",1972,2014,"Y",NA,NA,"C",NA,NA,NA
"SRC034A","SRC034","SRC","Savannah River",34,"PIPA","I","LIVE",14,1,2,"A","N",1972,1973,1974,2014,"Y",1974,2014,"Y",NA,NA,"C",NA,NA,NA
"SRC034B","SRC034","SRC","Savannah River",34,"PIPA","I","LIVE",14,1,2,"B","N",1967,1973,1974,2014,"Y",1974,2014,"Y",NA,NA,"C",NA,NA,NA
"SRC035A","SRC035","SRC","Savannah River",35,"PIPA","C","LIVE",38.8,1,2,"A","N",1964,1971,1972,2014,"Y",1972,2014,"Y",NA,NA,"C",NA,NA,NA
"SRC035B","SRC035","SRC","Savannah River",35,"PIPA","C","LIVE",38.8,1,2,"B","N",1965,1970,1971,2014,"Y",1971,2014,"Y",NA,NA,"C",NA,NA,NA
"VLF001A","VLF001","VLA","Valles Caldera Lower",1,"PIPO","C","LIVE",22.9,1,2,"A","N",1953,1958,1959,2011,"Y",1959,2011,"Y",NA,NA,"A",NA,NA,NA
"VLF001B","VLF001","VLA","Valles Caldera Lower",1,"PIPO","C","LIVE",22.9,1,2,"B","N",1953,1958,1959,2011,"Y",1959,2011,"Y",NA,NA,"A",NA,NA,NA
"VLF002A","VLF002","VLA","Valles Caldera Lower",2,"PIPO","C","LIVE",12.1,1,2,"A","Y",1956,1956,1957,2011,"Y",1957,2011,"N","UNDATED",NA,"A",NA,NA,NA
"VLF002B","VLF002","VLA","Valles Caldera Lower",2,"PIPO","C","LIVE",12.1,1,2,"B","Y",1956,1956,1957,2011,"Y",1957,2011,"N","UNDATED",NA,"A",NA,NA,NA
"VLF003A","VLF003","VLA","Valles Caldera Lower",3,"PIPO","C","LIVE",15.9,1,2,"A","Y",1958,1958,1959,2011,"Y",1959,2011,"N","UNDATED",NA,"A",NA,NA,NA
"VLF003B","VLF003","VLA","Valles Caldera Lower",3,"PIPO","C","LIVE",15.9,1,2,"B","Y",1958,1958,1960,2011,"Y",1960,2011,"N","UNDATED",NA,"A",NA,NA,NA
"VLF004A","VLF004","VLA","Valles Caldera Lower",4,"PIPO","C","LIVE",24.8,1,2,"A","Y",1934,1934,1935,2011,"Y",1935,2011,"Y",NA,NA,"A",NA,NA,NA
"VLF004B","VLF004","VLA","Valles Caldera Lower",4,"PIPO","C","LIVE",24.8,1,2,"B","Y",1934,1934,1935,2011,"Y",1935,2011,"Y",NA,NA,"A",NA,NA,NA
"VLF005A","VLF005","VLA","Valles Caldera Lower",5,"PIPO","C","LIVE",21.2,1,2,"A","N",1937,1944,1945,2011,"Y",1945,2011,"Y",NA,NA,"A",NA,NA,NA
"VLF005B","VLF005","VLA","Valles Caldera Lower",5,"PIPO","C","LIVE",21.2,1,2,"B",NA,NA,NA,NA,NA,"Y",NA,NA,NA,"WEIRD. OFF SOMEHOW BUT DATED",NA,"A",NA,NA,NA
"VLF006A","VLF006","VLA","Valles Caldera Lower",6,"PIPO","C","LIVE",13.2,1,2,"A","N",1953,1959,1960,2011,"Y",1960,2011,"N","UNDATED",NA,"A",NA,NA,NA
"VLF006B","VLF006","VLA","Valles Caldera Lower",6,"PIPO","C","LIVE",13.2,1,2,"B","N",1954,1959,1960,2011,"Y",1960,2011,"N","UNDATED",NA,"A",NA,NA,NA
"VLF007A","VLF007","VLA","Valles Caldera Lower",7,"PIPO","C","LIVE",26.7,1,2,"A","N",1935,1937,1939,2011,"Y",1939,2011,"Y",NA,NA,"A",NA,NA,NA
"VLF007B","VLF007","VLA","Valles Caldera Lower",7,"PIPO","C","LIVE",26.7,1,2,"B","N",1935,1937,1938,2011,"Y",1938,2011,"Y",NA,NA,"A",NA,NA,NA
"VLF008A","VLF008","VLA","Valles Caldera Lower",8,"PIPO","C","LIVE",21.1,1,2,"A","N",1939,1939,1943,2011,"Y",1943,2011,"Y",NA,NA,"A",NA,NA,NA
"VLF008B","VLF008","VLA","Valles Caldera Lower",8,"PIPO","C","LIVE",21.1,1,2,"B","N",1939,1939,1941,2011,"Y",1941,2011,"Y",NA,NA,"A",NA,NA,NA
"VLF009A","VLF009","VLA","Valles Caldera Lower",9,"PIPO","C","LIVE",28.1,1,2,"A","Y",1945,1945,1946,2011,"Y",1946,2011,"Y",NA,NA,"A",NA,NA,NA
"VLF009B","VLF009","VLA","Valles Caldera Lower",9,"PIPO","C","LIVE",28.1,1,2,"B","Y",1945,1945,1946,2011,"Y",1946,2011,"Y",NA,NA,"A",NA,NA,NA
