"","CoreID","TreeID","plot.id","Site","tree.number","species","canopy.class","live.dead","dbh","stems","total.cores","core.id","pith.present","pith.yr","inner.present","inner.measured","outer.measured","bark.present","inner.dated","outer.dated","dated","Notes","zombie"
"147","ACC015A","ACC015","ACC","Austin Cary FL",15,"PIPA","C","LIVE",27.3,1,2,"A","N",1913,1916,1917,2014,"Y",1917,2014,"Y","",""
"148","ACC015B","ACC015","ACC","Austin Cary FL",15,"PIPA","C","LIVE",27.3,1,2,"B","N",1915,1921,1922,2014,"Y",1922,2014,"Y","",""
"149","ACC016A","ACC016","ACC","Austin Cary FL",16,"PIPA","C","LIVE",26.8,1,2,"A","N",1911,1911,1912,2014,"Y",1912,2014,"Y","",""
"150","ACC016B","ACC016","ACC","Austin Cary FL",16,"PIPA","C","LIVE",26.8,1,2,"B","N",1910,1912,1913,2014,"Y",1913,2014,"Y","",""
"151","ACC017A","ACC017","ACC","Austin Cary FL",17,"PIPA","C","LIVE",29.3,1,2,"A","Y",1920,1920,1921,2012,"Y",1921,2012,"Y","","Y"
"152","ACC017B","ACC017","ACC","Austin Cary FL",17,"PIPA","C","LIVE",29.3,1,2,"B","Y",1920,1920,1921,2012,"Y",1921,2012,"Y","","Y"
"153","ACC018A","ACC018","ACC","Austin Cary FL",18,"PIPA","C","LIVE",23.3,1,2,"A","N",1914,1917,1918,2014,"Y",1918,2014,"Y","",""
"154","ACC018B","ACC018","ACC","Austin Cary FL",18,"PIPA","C","LIVE",23.3,1,2,"B","N",1914,1919,1920,2011,"N",NA,NA,"N","",""
"155","ACC019A","ACC019","ACC","Austin Cary FL",19,"PIPA","C","LIVE",36.5,1,2,"A","N",1912,1920,1921,2014,"Y",1921,2014,"Y","",""
"156","ACC019B","ACC019","ACC","Austin Cary FL",19,"PIPA","C","LIVE",36.5,1,2,"B",NA,NA,1921,1922,2014,"Y",1922,2014,"Y","",""
