"TreeID","PlotID","Site","Species","Canopy.Class","Live.Dead","DBH..cm.","Stems","Total.Cores","Tree","Basal.Area..cm2.","basal.area..m2.ha.","Density..stems.ha.","notes","Distance","Azimuth","plot"
"HOW2087","HOW2","Howland","THOC","C","LIVE",21.8,1,2,87,373.3,0.703017751,18.83490451,NA,9.3,164,"2"
"HOW2088","HOW2","Howland","PCRU","D","LIVE",45.2,1,2,88,1604.6,3.022248521,18.83490451,NA,14.2,176,"2"
"HOW2089","HOW2","Howland","TSCA","C","LIVE",23.9,1,2,89,448.6,0.844985207,18.83490451,NA,14.8,178,"2"
"HOW2090","HOW2","Howland","PCRU","D","LIVE",36.8,1,2,90,1063.6,2.003313609,18.83490451,NA,15.4,146,"2"
"HOW2091","HOW2","Howland","PCRU",NA,"DEAD",29.2,1,2,91,669.7,1.261301775,18.83490451,NA,14.3,137,"2"
"HOW2092","HOW2","Howland","TSCA","C","LIVE",25.7,1,2,92,518.7,0.977056213,18.83490451,NA,12.2,139,"2"
"HOW2093","HOW2","Howland","PCRU","C","LIVE",25.1,1,2,93,494.8,0.931967456,18.83490451,NA,9.6,140,"2"
"HOW2094","HOW2","Howland","PCRU","C","LIVE",36,1,2,94,1017.9,1.917159763,18.83490451,NA,6.9,115,"2"
"HOW2095","HOW2","Howland","TSCA","C","LIVE",26,1,2,95,530.9,1,18.83490451,NA,9.7,104,"2"
"HOW2096","HOW2","Howland","THOC",NA,"DEAD",23.1,1,2,96,419.1,0.789363905,18.83490451,NA,11.8,91,"2"
"HOW2097","HOW2","Howland","TSCA","C","LIVE",22.8,1,2,97,408.3,0.768994083,18.83490451,NA,11.7,117,"2"
"HOW2098","HOW2","Howland","PCRU","C","LIVE",27.5,1,2,98,594,1.118713018,18.83490451,NA,11.3,120,"2"
"HOW2099","HOW2","Howland","TSCA","C","LIVE",28.5,1,2,99,637.9,1.201553254,18.83490451,NA,11.5,122,"2"
"HOW2100","HOW2","Howland","TSCA","I","LIVE",26.4,1,2,100,547.4,1.031005917,18.83490451,NA,15.7,92,"2"
"HOW2101","HOW2","Howland","THOC","I","LIVE",25,1,2,101,490.9,0.924556213,18.83490451,NA,17.5,96,"2"
"HOW2102","HOW2","Howland","PCRU","C","LIVE",41.2,1,2,102,1333.2,2.511005917,18.83490451,NA,18.9,119,"2"
"HOW2103","HOW2","Howland","TSCA",NA,"DEAD",25.4,1,2,103,506.7,0.954378698,18.83490451,NA,16.7,123,"2"
"HOW2104","HOW2","Howland","PCRU","D","LIVE",28.9,1,2,104,656,1.235517751,18.83490451,NA,16.9,114,"2"
"HOW2105","HOW2","Howland","PCRU","C","LIVE",33.8,1,2,105,897.3,1.69,18.83490451,NA,19.9,154,"2"
"HOW2106","HOW2","Howland","PIST","D","LIVE",74.4,1,2,106,4347.5,8.188402367,18.83490451,NA,19.8,158,"2"
"HOW3001","HOW3","Howland","TSCA","C","LIVE",26.6,1,2,1,555.7,1.046686391,18.83490451,NA,4.8,146,"3"
"HOW3002","HOW3","Howland","PCRU","C","LIVE",18.2,1,2,2,260.2,0.49,18.83490451,NA,5.5,149,"3"
"HOW3003","HOW3","Howland","TSCA","I","LIVE",19.1,1,2,3,286.5,0.539659763,18.83490451,NA,6.3,158,"3"
"HOW3004","HOW3","Howland","TSCA","C","LIVE",32.1,1,2,4,809.3,1.524275148,18.83490451,NA,7.2,175,"3"
"HOW3005","HOW3","Howland","TSCA","D","LIVE",48.4,1,2,5,1839.8,3.465325444,18.83490451,NA,9.1,160,"3"
"HOW3006","HOW3","Howland","TSCA",NA,"DEAD",20.5,1,2,6,330.1,0.621671598,18.83490451,NA,12.5,176,"3"
"HOW3007","HOW3","Howland","TSCA","C","LIVE",39.8,1,2,7,1244.1,2.343254438,18.83490451,NA,6.2,117,"3"
"HOW3008","HOW3","Howland","TSCA","C","LIVE",29.3,1,2,8,674.3,1.269955621,18.83490451,NA,6.3,115,"3"
"HOW3009","HOW3","Howland","TSCA","C","LIVE",34.1,1,2,9,913.3,1.720133136,18.83490451,NA,9.2,103,"3"
"HOW3010","HOW3","Howland","TSCA","D","LIVE",33.2,1,2,10,865.7,1.630532544,18.83490451,NA,10.7,116,"3"
"HOW3011","HOW3","Howland","TSCA","S","LIVE",13.7,1,2,11,147.4,0.277647929,18.83490451,NA,10.4,103,"3"
"HOW3012","HOW3","Howland","TSCA","C","LIVE",23.5,1,2,12,433.7,0.81693787,18.83490451,NA,13.3,110,"3"
"HOW3013","HOW3","Howland","TSCA","C","LIVE",30.3,1,2,13,721.1,1.358121302,18.83490451,NA,13.9,118,"3"
"HOW3014","HOW3","Howland","TSCA","D","LIVE",64.4,1,2,14,3257.3,6.135147929,18.83490451,NA,14.7,128,"3"
"HOW3015","HOW3","Howland","PCRU","C","LIVE",24.2,1,2,15,460,0.866331361,18.83490451,NA,16.8,152,"3"
"HOW3016","HOW3","Howland","PCRU","C","LIVE",34.7,1,2,16,945.7,1.781198225,18.83490451,NA,14.5,97,"3"
"HOW3017","HOW3","Howland","BEAL","C","LIVE",21,1,2,17,346.4,0.652366864,18.83490451,NA,16.5,105,"3"
"HOW3018","HOW3","Howland","PCRU","C","LIVE",21,1,2,18,346.4,0.652366864,18.83490451,NA,18.9,110,"3"
"HOW3019","HOW3","Howland","TSCA","I","LIVE",24.7,1,2,19,479.2,0.9025,18.83490451,NA,3.8,17,"3"
"HOW3020","HOW3","Howland","TSCA","C","LIVE",27.9,1,2,20,611.4,1.151494083,18.83490451,NA,4.5,14,"3"
"HOW3021","HOW3","Howland","TSCA","I","LIVE",26.2,1,2,21,539.1,1.015443787,18.83490451,NA,5.2,40,"3"
"HOW3022","HOW3","Howland","TSCA","C","LIVE",31.4,1,2,22,774.4,1.45852071,18.83490451,NA,6,82,"3"
"HOW3023","HOW3","Howland","ACRU","C","LIVE",29.3,1,2,23,674.3,1.269955621,18.83490451,NA,7.4,47,"3"
"HOW3024","HOW3","Howland","ACRU","D","LIVE",43.4,1,2,24,1479.3,2.786331361,18.83490451,NA,11.2,60,"3"
"HOW3025","HOW3","Howland","TSCA","S","LIVE",16.7,1,2,25,219,0.412559172,18.83490451,NA,11.7,70,"3"
"HOW3026","HOW3","Howland","TSCA","C","LIVE",35.2,1,2,26,973.1,1.832899408,18.83490451,NA,11.2,75,"3"
"HOW3027","HOW3","Howland","TSCA","C","LIVE",26.6,1,2,27,555.7,1.046686391,18.83490451,NA,12.7,73,"3"
"HOW3028","HOW3","Howland","PCRU","D","LIVE",26.6,1,2,28,555.7,1.046686391,18.83490451,NA,13.9,60,"3"
"HOW3029","HOW3","Howland","TSCA","D","LIVE",45.6,1,2,29,1633.1,3.075976331,18.83490451,NA,17.9,56,"3"
"HOW3030","HOW3","Howland","PCRU","C","LIVE",30.6,1,2,30,735.4,1.385147929,18.83490451,NA,16,88,"3"
"HOW3031","HOW3","Howland","PCRU","C","LIVE",31.5,1,2,31,779.3,1.467825444,18.83490451,NA,18.2,90,"3"
"HOW3032","HOW3","Howland","ACRU","I","LIVE",23.9,1,2,32,448.6,0.844985207,18.83490451,NA,14.8,45,"3"
"HOW3033","HOW3","Howland","ACRU","D","LIVE",37,1,2,33,1075.2,2.025147929,18.83490451,NA,19.9,40,"3"
"HOW3034","HOW3","Howland","TSCA","C","LIVE",39,1,2,34,1194.6,2.25,18.83490451,NA,19.9,38,"3"
"HOW3035","HOW3","Howland","TSCA","S","LIVE",10.3,1,2,35,83.3,0.15693787,18.83490451,NA,11.1,39,"3"
"HOW3036","HOW3","Howland","TSCA","I","LIVE",14,1,2,36,153.9,0.289940828,18.83490451,NA,12.1,33,"3"
"HOW3037","HOW3","Howland","TSCA","C","LIVE",41.3,1,2,37,1339.6,2.523210059,18.83490451,NA,7.1,15,"3"
"HOW3038","HOW3","Howland","TSCA","C","LIVE",37,1,2,38,1075.2,2.025147929,18.83490451,NA,8,16,"3"
"HOW3039","HOW3","Howland","PCRU","C","LIVE",26.4,1,2,39,547.4,1.031005917,18.83490451,NA,14.9,8,"3"
"HOW3040","HOW3","Howland","PCRU","C","LIVE",32.6,1,2,40,834.7,1.572130178,18.83490451,NA,14.9,10,"3"
"HOW3041","HOW3","Howland","PCRU","C","LIVE",23.7,1,2,41,441.2,0.830902367,18.83490451,NA,16.9,28,"3"
"HOW3042","HOW3","Howland","TSCA","C","LIVE",34.8,1,2,42,951.1,1.79147929,18.83490451,NA,19.7,32,"3"
"HOW3043","HOW3","Howland","TSCA","C","LIVE",36.8,1,2,43,1063.6,2.003313609,18.83490451,NA,3,300,"3"
"HOW3044","HOW3","Howland","TSCA","C","LIVE",33.1,1,2,44,860.5,1.620724852,18.83490451,NA,3.2,297,"3"
"HOW3045","HOW3","Howland","TSCA","S","LIVE",11.6,1,2,45,105.7,0.199053254,18.83490451,NA,3.4,275,"3"
"HOW3046","HOW3","Howland","TSCA","C","LIVE",37.5,1,2,46,1104.5,2.080251479,18.83490451,NA,6.4,295,"3"
"HOW3047","HOW3","Howland","TSCA","C","LIVE",43,1,2,47,1452.2,2.735207101,18.83490451,NA,7.9,292,"3"
"HOW3048","HOW3","Howland","TSCA","I","LIVE",21,1,2,48,346.4,0.652366864,18.83490451,NA,8.2,320,"3"
"HOW3049","HOW3","Howland","TSCA","S","LIVE",17.2,1,2,49,232.4,0.437633136,18.83490451,NA,9,340,"3"
"HOW3050","HOW3","Howland","PCRU","D","LIVE",37.6,1,2,50,1110.4,2.091360947,18.83490451,NA,9.7,339,"3"
"HOW3051","HOW3","Howland","ACRU","I","LIVE",14,1,2,51,153.9,0.289940828,18.83490451,NA,9.3,305,"3"
"HOW3052","HOW3","Howland","TSCA","D","LIVE",38.9,1,2,52,1188.5,2.238476331,18.83490451,NA,9.9,302,"3"
"HOW3053","HOW3","Howland","TSCA","C","LIVE",27.3,1,2,53,585.3,1.1025,18.83490451,NA,15.3,325,"3"
"HOW3054","HOW3","Howland","ACRU","C","LIVE",33.2,1,2,54,865.7,1.630532544,18.83490451,NA,18.2,305,"3"
"HOW3055","HOW3","Howland","TSCA","C","LIVE",31.6,1,2,55,784.3,1.477159763,18.83490451,NA,16.8,305,"3"
"HOW3056","HOW3","Howland","PCRU","C","LIVE",25.7,1,2,56,518.7,0.977056213,18.83490451,NA,16.8,295,"3"
"HOW3057","HOW3","Howland","PCRU","I","LIVE",23.4,1,2,57,430.1,0.81,18.83490451,NA,19.5,300,"3"
"HOW3058","HOW3","Howland","TSCA","C","LIVE",27.6,1,2,58,598.3,1.126863905,18.83490451,NA,19.1,290,"3"
"HOW3059","HOW3","Howland","TSCA","S","LIVE",10.8,1,2,59,91.6,0.172544379,18.83490451,NA,12.2,273,"3"
"HOW3060","HOW3","Howland","TSCA","C","LIVE",28,1,2,60,615.8,1.159763314,18.83490451,NA,12.4,274,"3"
"HOW3061","HOW3","Howland","TSCA","C","LIVE",44.4,1,2,61,1548.3,2.916213018,18.83490451,NA,13.4,276,"3"
"HOW3062","HOW3","Howland","ACRU","C","LIVE",31.1,1,2,62,759.6,1.430784024,18.83490451,NA,14,270,"3"
"HOW3063","HOW3","Howland","ACRU","D","LIVE",22.6,1,2,63,401.1,0.75556213,18.83490451,NA,18.4,280,"3"
"HOW3064","HOW3","Howland","TSCA","C","LIVE",44.5,1,2,64,1555.3,2.929363905,18.83490451,NA,16.1,335,"3"
"HOW3065","HOW3","Howland","PCRU","C","LIVE",34.3,1,2,65,924,1.740369822,18.83490451,NA,17.8,342,"3"
"HOW3066","HOW3","Howland","TSCA","C","LIVE",31.1,1,2,66,759.6,1.430784024,18.83490451,NA,5.3,230,"3"
"HOW3067","HOW3","Howland","TSCA","C","LIVE",25.7,1,2,67,518.7,0.977056213,18.83490451,NA,6.6,220,"3"
"HOW3068","HOW3","Howland","TSCA","C","LIVE",36.2,1,2,68,1029.2,1.93852071,18.83490451,NA,7.4,200,"3"
"HOW3069","HOW3","Howland","TSCA","S","LIVE",15.6,1,2,69,191.1,0.36,18.83490451,NA,7.1,185,"3"
"HOW3070","HOW3","Howland","TSCA","S","LIVE",15.4,1,2,70,186.3,0.350828402,18.83490451,NA,7.3,180,"3"
"HOW3071","HOW3","Howland","TSCA","D","LIVE",43.2,1,2,71,1465.7,2.760710059,18.83490451,NA,11.1,197,"3"
"HOW3072","HOW3","Howland","TSCA","C","LIVE",31.2,1,2,72,764.5,1.44,18.83490451,NA,13.7,193,"3"
"HOW3073","HOW3","Howland","ACRU","C","LIVE",27,1,2,73,572.6,1.078402367,18.83490451,NA,13.7,200,"3"
"HOW3074","HOW3","Howland","TSCA","S","LIVE",17,1,2,74,227,0.427514793,18.83490451,NA,12.7,203,"3"
"HOW3075","HOW3","Howland","TSCA","C","LIVE",18.7,1,2,75,274.6,0.517292899,18.83490451,NA,12.7,203,"3"
"HOW3076","HOW3","Howland","TSCA","C","LIVE",42.8,1,2,76,1438.7,2.709822485,18.83490451,NA,17.4,184,"3"
"HOW3077","HOW3","Howland","TSCA","C","LIVE",30.5,1,2,77,730.6,1.376109467,18.83490451,NA,17.4,182,"3"
"HOW3078","HOW3","Howland","TSCA","C","LIVE",36,1,2,78,1017.9,1.917159763,18.83490451,NA,18.7,185,"3"
"HOW3079","HOW3","Howland","TSCA","I","LIVE",22,1,2,79,380.1,0.715976331,18.83490451,NA,18.7,195,"3"
"HOW3080","HOW3","Howland","TSCA","C","LIVE",34,1,2,80,907.9,1.710059172,18.83490451,NA,14.3,215,"3"
"HOW3081","HOW3","Howland","TSCA","C","LIVE",26.6,1,2,81,555.7,1.046686391,18.83490451,NA,15.6,210,"3"
"HOW3082","HOW3","Howland","ACRU","C","LIVE",39.2,1,2,82,1206.9,2.273136095,18.83490451,NA,18.3,200,"3"
"HOW3083","HOW3","Howland","TSCA","C","LIVE",43.4,1,2,83,1479.3,2.786331361,18.83490451,NA,19,198,"3"
"HOW3084","HOW3","Howland","TSCA","D","LIVE",47.1,1,2,84,1742.3,3.281671598,18.83490451,NA,14.7,238,"3"
"HOW3085","HOW3","Howland","PCRU","I","LIVE",12.2,1,2,85,116.9,0.220177515,18.83490451,NA,10.2,245,"3"
"HOW3086","HOW3","Howland","TSCA","I","LIVE",13.9,1,2,86,151.7,0.285813609,18.83490451,NA,8.6,260,"3"
"HOW3087","HOW3","Howland","TSCA","I","LIVE",22.8,1,2,87,408.3,0.768994083,18.83490451,NA,15.6,265,"3"
"HOW3088","HOW3","Howland","PCRU","D","LIVE",37.1,1,2,88,1081,2.036109467,18.83490451,NA,16.1,253,"3"
"TP1001","TP1","Harvard","BEAL","S","LIVE",18,1,2,1,254.5,0.479289941,18.83490451,NA,3.2,16,"1"
"TP1002","TP1","Harvard","TSCA","S","LIVE",13.9,1,2,2,151.7,0.285813609,18.83490451,NA,3.3,24,"1"
"TP1003","TP1","Harvard","ACRU","I","LIVE",14,1,2,3,153.9,0.289940828,18.83490451,NA,9.5,42,"1"
"TP1004","TP1","Harvard","TSCA","S","LIVE",27.9,1,2,4,611.4,1.151494083,18.83490451,NA,8.3,64,"1"
"TP1005","TP1","Harvard","TSCA","S","LIVE",17.4,1,2,5,237.8,0.447869822,18.83490451,NA,11.7,54,"1"
"TP1006","TP1","Harvard","BEAL","I","LIVE",12.4,1,2,6,120.8,0.227455621,18.83490451,NA,7.6,74,"1"
"TP1007","TP1","Harvard","BEAL","I","LIVE",10.2,1,2,7,81.7,0.153905325,18.83490451,NA,11.4,76,"1"
"TP1008","TP1","Harvard","ACRU","F","LIVE",20,1,2,8,314.2,0.591715976,18.83490451,"hollow",11.4,80,"1"
"TP1009","TP1","Harvard","TSCA","D","LIVE",13.2,1,2,9,136.8,0.257751479,18.83490451,NA,11.6,80,"1"
"TP1011","TP1","Harvard","FAGR","S","LIVE",14.3,1,2,11,160.6,0.3025,18.83490451,NA,7.2,102,"1"
"TP1012","TP1","Harvard","QURU","D","LIVE",33.9,1,2,12,902.6,1.700014793,18.83490451,NA,12.9,108,"1"
"TP1013","TP1","Harvard","TSCA","S","LIVE",24.3,1,2,13,463.8,0.873505917,18.83490451,NA,12.4,112,"1"
"TP1014","TP1","Harvard","QURU",NA,"DEAD",31.7,1,2,14,789.2,1.486523669,18.83490451,"only two cores",8.5,154,"1"
"TP1015","TP1","Harvard","ACRU","I","LIVE",17.3,1,2,15,235.1,0.442736686,18.83490451,NA,9.7,154,"1"
"TP1016","TP1","Harvard","TSCA","S","LIVE",16.8,1,2,16,221.7,0.417514793,18.83490451,NA,9.9,136,"1"
"TP1017","TP1","Harvard","QURU","D","LIVE",40.6,1,2,17,1294.6,2.438402367,18.83490451,NA,12,154,"1"
"TP1018","TP1","Harvard","TSCA","S","LIVE",23.2,1,2,18,422.7,0.796213018,18.83490451,NA,12,160,"1"
"TP1019","TP1","Harvard","TSCA","S","LIVE",16.4,1,2,19,211.2,0.397869822,18.83490451,NA,9.6,164,"1"
"TP1020","TP1","Harvard","BEAL","I","LIVE",12.3,1,2,20,118.8,0.223801775,18.83490451,NA,9.5,188,"1"
"TP1021","TP1","Harvard","QURU",NA,"DEAD",21.3,1,2,21,356.3,0.671139053,18.83490451,NA,11.9,186,"1"
"TP1022","TP1","Harvard","QURU","D","LIVE",36.5,1,2,22,1046.3,1.970784024,18.83490451,NA,5,204,"1"
"TP1023","TP1","Harvard","QURU",NA,"DEAD",23.4,1,2,23,430.1,0.81,18.83490451,NA,8.7,196,"1"
"TP1024","TP1","Harvard","BEAL","I","LIVE",37.9,1,2,24,1128.2,2.124866864,18.83490451,NA,5.2,260,"1"
"TP1025","TP1","Harvard","QURU","D","LIVE",37.7,1,2,25,1116.3,2.1025,18.83490451,NA,10.7,214,"1"
"TP1026","TP1","Harvard","TSCA","S","LIVE",10.6,1,2,26,88.2,0.166213018,18.83490451,NA,10.9,190,"1"
"TP1027","TP1","Harvard","TSCA","S","LIVE",18.4,1,2,27,265.9,0.500828402,18.83490451,NA,12.4,204,"1"
"TP1028","TP1","Harvard","TSCA","S","LIVE",19.5,1,2,28,298.6,0.5625,18.83490451,NA,11.3,249,"1"
"TP1029","TP1","Harvard","TSCA","S","LIVE",10.8,1,2,29,91.6,0.172544379,18.83490451,NA,3.7,310,"1"
"TP1030","TP1","Harvard","ACRU",NA,"DEAD",20.2,1,2,30,320.5,0.603609467,18.83490451,NA,8.4,288,"1"
"TP1031","TP1","Harvard","ACRU","I","LIVE",19,1,2,31,283.5,0.534023669,18.83490451,NA,10.6,288,"1"
"TP1032","TP1","Harvard","TSCA","S","LIVE",18,1,2,32,254.5,0.479289941,18.83490451,NA,7.3,308,"1"
"TP1033","TP1","Harvard","TSCA","S","LIVE",12.7,1,2,33,126.7,0.238594675,18.83490451,NA,8.8,302,"1"
"TP1034","TP1","Harvard","QURU","D","LIVE",47.3,1,2,34,1757.2,3.309600592,18.83490451,NA,12.3,300,"1"
"TP1035","TP1","Harvard","TSCA","S","LIVE",22.4,1,2,35,394.1,0.742248521,18.83490451,NA,12.2,308,"1"
"TP1036","TP1","Harvard","TSCA","S","LIVE",12.4,1,2,36,120.8,0.227455621,18.83490451,NA,10.6,312,"1"
"TP1037","TP1","Harvard","ACRU","I","LIVE",13.6,1,2,37,145.3,0.273609467,18.83490451,"dead and rotten; not cored",6.1,334,"1"
"TP1038","TP1","Harvard","ACRU","S","LIVE",19.7,1,2,38,304.8,0.574097633,18.83490451,"hollow",6.8,328,"1"
"TP1039","TP1","Harvard","QURU","I","LIVE",53,1,2,39,2206.2,4.155325444,18.83490451,"cored from same stem at Tree 42",9.9,4,"1"
"TP1040","TP1","Harvard","FAGR","I","LIVE",13.3,1,2,40,138.9,0.261671598,18.83490451,NA,11,346,"1"
"TP1041","TP1","Harvard","TSCA","S","LIVE",16.4,1,2,41,211.2,0.397869822,18.83490451,"Canopy is almost gone; rotten inside; pit and mount topography",12.9,9,"1"
"TP1042","TP1","Harvard","QURU","D","LIVE",32.8,1,2,42,845,1.59147929,18.83490451,"cored from same stem as Tree 39",9.9,4,"1"
"TP1043","TP1","Harvard","QURU","C","LIVE",37.7,1,2,43,1116.3,2.1025,18.83490451,NA,15.2,34,"1"
"TP1044","TP1","Harvard","QURU","C","LIVE",43.3,1,2,44,1472.5,2.773505917,18.83490451,NA,15.8,50,"1"
"TP1045","TP1","Harvard","TSCA","S","LIVE",20.7,1,2,45,336.5,0.633860947,18.83490451,NA,16.2,56,"1"
"TP1046","TP1","Harvard","QURU","C","LIVE",34,1,2,46,907.9,1.710059172,18.83490451,NA,16.1,60,"1"
"TP1047","TP1","Harvard","QURU","C","LIVE",44.2,1,2,47,1534.4,2.89,18.83490451,NA,17.6,74,"1"
"TP1048","TP1","Harvard","PIST","S","LIVE",23.5,1,2,48,433.7,0.81693787,18.83490451,NA,15.9,80,"1"
"TP1049","TP1","Harvard","QUVE","C","LIVE",28,1,2,49,615.8,1.159763314,18.83490451,NA,15,93,"1"
"TP1050","TP1","Harvard","QURU","I","LIVE",27.1,1,2,50,576.8,1.086405325,18.83490451,NA,19.7,105,"1"
"TP1051","TP1","Harvard","TSCA","S","LIVE",30.6,1,2,51,735.4,1.385147929,18.83490451,NA,16.8,109,"1"
"TP1052","TP1","Harvard","QURU","C","LIVE",37.3,1,2,52,1092.7,2.058121302,18.83490451,NA,14,102,"1"
"TP1053","TP1","Harvard","QURU","D","LIVE",44,1,2,53,1520.5,2.863905325,18.83490451,NA,13.8,130,"1"
"TP1054","TP1","Harvard","QURU","C","LIVE",32.8,1,2,54,845,1.59147929,18.83490451,NA,17.5,122,"1"
"TP1055","TP1","Harvard","QURU","S","LIVE",27.5,1,2,55,594,1.118713018,18.83490451,NA,16.6,139,"1"
"TP1056","TP1","Harvard","QURU","C","LIVE",41,1,2,56,1320.3,2.486686391,18.83490451,NA,13.1,150,"1"
"TP1057","TP1","Harvard","QURU","C","LIVE",38.5,1,2,57,1164.2,2.192677515,18.83490451,NA,19.4,168,"1"
"TP1058","TP1","Harvard","TSCA","S","LIVE",23.7,1,2,58,441.2,0.830902367,18.83490451,NA,17.3,174,"1"
"TP1059","TP1","Harvard","TSCA","S","LIVE",33.7,1,2,59,892,1.680014793,18.83490451,NA,18.2,186,"1"
"TP1060","TP1","Harvard","QURU","C","LIVE",38.1,1,2,60,1140.1,2.147352071,18.83490451,NA,16.8,188,"1"
"TP1061","TP1","Harvard","QUVE","C","LIVE",36.9,1,2,61,1069.4,2.014215976,18.83490451,NA,13.2,194,"1"
"TP1062","TP1","Harvard","QURU","C","LIVE",36.9,1,2,62,1069.4,2.014215976,18.83490451,NA,17,204,"1"
"TP1063","TP1","Harvard","PIST","I","LIVE",31.8,1,2,63,794.2,1.49591716,18.83490451,NA,18.3,205,"1"
"TP1064","TP1","Harvard","QURU","C","LIVE",31.3,1,2,64,769.4,1.449245562,18.83490451,NA,15.7,209,"1"
"TP1065","TP1","Harvard","QURU","I","LIVE",24.6,1,2,65,475.3,0.895207101,18.83490451,NA,14.7,228,"1"
"TP1066","TP1","Harvard","QURU","C","LIVE",35.6,1,2,66,995.4,1.874792899,18.83490451,NA,17.7,237,"1"
"TP1067","TP1","Harvard","TSCA","S","LIVE",23.5,1,2,67,433.7,0.81693787,18.83490451,NA,14.8,241,"1"
"TP1068","TP1","Harvard","QUVE","C","LIVE",47.3,1,2,68,1757.2,3.309600592,18.83490451,NA,18.3,250,"1"
"TP1069","TP1","Harvard","TSCA","S","LIVE",31.5,1,2,69,779.3,1.467825444,18.83490451,NA,16.7,263,"1"
"TP1070","TP1","Harvard","QURU","C","LIVE",43.7,1,2,70,1499.9,2.824985207,18.83490451,NA,13.3,268,"1"
"TP1071","TP1","Harvard","QURU","C","LIVE",39,1,2,71,1194.6,2.25,18.83490451,NA,20,290,"1"
"TP1072","TP1","Harvard","TSCA","S","LIVE",23.7,1,2,72,441.2,0.830902367,18.83490451,NA,14.3,302,"1"
"TP1073","TP1","Harvard","TSCA","S","LIVE",35.2,1,2,73,973.1,1.832899408,18.83490451,NA,19.3,314,"1"
"TP1074","TP1","Harvard","TSCA","S","LIVE",21.2,1,2,74,353,0.664852071,18.83490451,NA,16.3,327,"1"
"TP1075","TP1","Harvard","QURU","C","LIVE",48.3,1,2,75,1832.2,3.45102071,18.83490451,NA,19.7,359,"1"
"TP1079","TP1","Harvard",NA,NA,"DEAD",39.8,1,2,79,1244.1,2.343254438,18.83490451,NA,16,2,"1"
"TP1080","TP1","Harvard",NA,NA,"DEAD",26.8,1,2,80,564.1,1.062485207,18.83490451,NA,15.1,2,"1"
"TP1082","TP1","Harvard",NA,NA,"DEAD",29.9,1,2,82,702.2,1.3225,18.83490451,NA,3.4,184,"1"
"TP1083","TP1","Harvard","TSCA",NA,"DEAD",10.6,1,2,83,88.2,0.166213018,18.83490451,NA,7.6,206,"1"
"TP1084","TP1","Harvard",NA,NA,"DEAD",52.3,1,2,84,2148.3,4.046286982,18.83490451,NA,16.3,208,"1"
"TP1086","TP1","Harvard",NA,NA,"DEAD",45.1,1,2,86,1597.5,3.008890533,18.83490451,NA,17.1,243,"1"
"TP1087","TP1","Harvard",NA,NA,"DEAD",36.1,1,2,87,1023.5,1.927825444,18.83490451,NA,17.3,223,"1"
"TP1088","TP1","Harvard",NA,NA,"DEAD",10.1,1,2,88,80.1,0.150902367,18.83490451,NA,8.3,280,"1"
"TP2001","TP2","Harvard","BEAL","S","LIVE",21.1,1,2,1,349.7,0.658594675,18.83490451,"cored from same stem as tree 2",1.5,48,"2"
"TP2002","TP2","Harvard","BEAL","S","LIVE",25.9,1,2,2,526.9,0.992322485,18.83490451,"cored from same stem as tree 1; cores unaccounted for from field",1.8,48,"2"
"TP2003","TP2","Harvard","ACRU","S","LIVE",14,1,2,3,153.9,0.289940828,18.83490451,NA,2.3,16,"2"
"TP2004","TP2","Harvard","PIAB","S","LIVE",19.6,1,2,4,301.7,0.568284024,18.83490451,NA,9.2,72,"2"
"TP2005","TP2","Harvard","QURU","D","LIVE",43.9,1,2,5,1513.6,2.850902367,18.83490451,NA,8.6,50,"2"
"TP2006","TP2","Harvard","QURU","I","LIVE",22.3,1,2,6,390.6,0.735636095,18.83490451,NA,4.8,22,"2"
"TP2007","TP2","Harvard","ACRU","S","LIVE",11.3,1,2,7,100.3,0.188890533,18.83490451,NA,5.4,42,"2"
"TP2008","TP2","Harvard","QURU","C","LIVE",35.4,1,2,8,984.2,1.853786982,18.83490451,"cored from same stem as tree 9",8,30,"2"
"TP2009","TP2","Harvard","QURU","S","LIVE",19,1,2,9,283.5,0.534023669,18.83490451,"cored from same stem as tree 8; dead and rotten; not cored",7.9,34,"2"
"TP2010","TP2","Harvard","TSCA","S","LIVE",16.8,1,2,10,221.7,0.417514793,18.83490451,NA,7.2,4,"2"
"TP2011","TP2","Harvard","BEAL","I","LIVE",17.1,1,2,11,229.7,0.432559172,18.83490451,NA,9.9,0,"2"
"TP2012","TP2","Harvard","BEAL","S","LIVE",14.2,1,2,12,158.4,0.298284024,18.83490451,"incorrectly marked in field as FAGR; actually BEAL",8.4,18,"2"
"TP2013","TP2","Harvard","ACRU","I","LIVE",12.1,1,2,13,115,0.21658284,18.83490451,NA,9.5,20,"2"
"TP2014","TP2","Harvard","QURU","D","LIVE",36.9,1,2,14,1069.4,2.014215976,18.83490451,NA,11.8,32,"2"
"TP2015","TP2","Harvard","ACRU","S","LIVE",13.4,1,2,15,141,0.265621302,18.83490451,NA,12.6,18,"2"
"TP2016","TP2","Harvard","ACRU","S","LIVE",10.1,1,2,16,80.1,0.150902367,18.83490451,NA,11.3,70,"2"
"TP2017","TP2","Harvard","QURU","D","LIVE",36.8,1,2,17,1063.6,2.003313609,18.83490451,NA,10,100,"2"
"TP2018","TP2","Harvard","QURU","D","LIVE",29.7,1,2,18,692.8,1.304866864,18.83490451,NA,11.5,132,"2"
