"PlotID","TreeID","Site","Species","Canopy.Class","Live.Dead","DBH..cm.","Stems","Total.Cores","plot","Tree","Basal.Area..cm2.","basal.area..m2.ha.","Density..stems.ha.","notes","Distance","Azimuth","Dated","Pith","Year.sample","Age"
"TP1","TP1033","Harvard","TSCA","S","LIVE",12.7,1,2,"1",33,126.7,0.238594675,18.83490451,NA,8.8,302,"Y",NA,2013,NA
"TP1","TP1034","Harvard","QURU","D","LIVE",47.3,1,2,"1",34,1757.2,3.309600592,18.83490451,NA,12.3,300,"Y",NA,2013,NA
"TP1","TP1035","Harvard","TSCA","S","LIVE",22.4,1,2,"1",35,394.1,0.742248521,18.83490451,NA,12.2,308,"Y",NA,2013,NA
"TP1","TP1036","Harvard","TSCA","S","LIVE",12.4,1,2,"1",36,120.8,0.227455621,18.83490451,NA,10.6,312,"Y",NA,2013,NA
"TP1","TP1037","Harvard","ACRU","I","LIVE",13.6,1,2,"1",37,145.3,0.273609467,18.83490451,"dead and rotten; not cored",6.1,334,NA,NA,2013,NA
"TP1","TP1038","Harvard","ACRU","S","LIVE",19.7,1,2,"1",38,304.8,0.574097633,18.83490451,"hollow",6.8,328,"Y",NA,2013,NA
"TP1","TP1039","Harvard","QURU","I","LIVE",53,1,2,"1",39,2206.2,4.155325444,18.83490451,"cored from same stem at Tree 42",9.9,4,"Y",NA,2013,NA
"TP1","TP1040","Harvard","FAGR","I","LIVE",13.3,1,2,"1",40,138.9,0.261671598,18.83490451,NA,11,346,"Y",NA,2013,NA
"TP1","TP1041","Harvard","TSCA","S","LIVE",16.4,1,2,"1",41,211.2,0.397869822,18.83490451,"Canopy is almost gone; rotten inside; pit and mount topography",12.9,9,"Y",NA,2013,NA
"TP1","TP1042","Harvard","QURU","D","LIVE",32.8,1,2,"1",42,845,1.59147929,18.83490451,"cored from same stem as Tree 39",9.9,4,"Y",NA,2013,NA
"TP1","TP1043","Harvard","QURU","C","LIVE",37.7,1,2,"1",43,1116.3,2.1025,18.83490451,NA,15.2,34,"Y",NA,2013,NA
"TP1","TP1044","Harvard","QURU","C","LIVE",43.3,1,2,"1",44,1472.5,2.773505917,18.83490451,NA,15.8,50,"Y",NA,2013,NA
"TP1","TP1045","Harvard","TSCA","S","LIVE",20.7,1,2,"1",45,336.5,0.633860947,18.83490451,NA,16.2,56,"Y",NA,2013,NA
"TP1","TP1046","Harvard","QURU","C","LIVE",34,1,2,"1",46,907.9,1.710059172,18.83490451,NA,16.1,60,"Y",NA,2013,NA
"TP1","TP1047","Harvard","QURU","C","LIVE",44.2,1,2,"1",47,1534.4,2.89,18.83490451,NA,17.6,74,"Y",NA,2013,NA
"TP1","TP1048","Harvard","PIST","S","LIVE",23.5,1,2,"1",48,433.7,0.81693787,18.83490451,NA,15.9,80,"Y",NA,2013,NA
"TP1","TP1049","Harvard","QUVE","C","LIVE",28,1,2,"1",49,615.8,1.159763314,18.83490451,NA,15,93,"Y",NA,2013,NA
"TP1","TP1050","Harvard","QURU","I","LIVE",27.1,1,2,"1",50,576.8,1.086405325,18.83490451,NA,19.7,105,"Y",NA,2013,NA
"TP1","TP1051","Harvard","TSCA","S","LIVE",30.6,1,2,"1",51,735.4,1.385147929,18.83490451,NA,16.8,109,"Y",NA,2013,NA
"TP1","TP1052","Harvard","QURU","C","LIVE",37.3,1,2,"1",52,1092.7,2.058121302,18.83490451,NA,14,102,"Y",NA,2013,NA
"TP1","TP1053","Harvard","QURU","D","LIVE",44,1,2,"1",53,1520.5,2.863905325,18.83490451,NA,13.8,130,"Y",NA,2013,NA
"TP1","TP1054","Harvard","QURU","C","LIVE",32.8,1,2,"1",54,845,1.59147929,18.83490451,NA,17.5,122,"Y",NA,2013,NA
"TP1","TP1055","Harvard","QURU","S","LIVE",27.5,1,2,"1",55,594,1.118713018,18.83490451,NA,16.6,139,"Y",NA,2013,NA
"TP1","TP1056","Harvard","QURU","C","LIVE",41,1,2,"1",56,1320.3,2.486686391,18.83490451,NA,13.1,150,"Y",NA,2013,NA
"TP1","TP1057","Harvard","QURU","C","LIVE",38.5,1,2,"1",57,1164.2,2.192677515,18.83490451,NA,19.4,168,"Y",NA,2013,NA
"TP1","TP1058","Harvard","TSCA","S","LIVE",23.7,1,2,"1",58,441.2,0.830902367,18.83490451,NA,17.3,174,"Y",NA,2013,NA
"TP1","TP1059","Harvard","TSCA","S","LIVE",33.7,1,2,"1",59,892,1.680014793,18.83490451,NA,18.2,186,"Y",NA,2013,NA
"TP1","TP1060","Harvard","QURU","C","LIVE",38.1,1,2,"1",60,1140.1,2.147352071,18.83490451,NA,16.8,188,"Y",NA,2013,NA
"TP1","TP1021","Harvard","QURU","SNAG","DEAD",21.3,1,2,"1",21,356.3,0.671139053,18.83490451,NA,11.9,186,"Y",NA,2013,NA
"TP1","TP1022","Harvard","QURU","D","LIVE",36.5,1,2,"1",22,1046.3,1.970784024,18.83490451,NA,5,204,"Y",NA,2013,NA
"TP1","TP1063","Harvard","PIST","I","LIVE",31.8,1,2,"1",63,794.2,1.49591716,18.83490451,NA,18.3,205,"Y",NA,2013,NA
"TP1","TP1064","Harvard","QURU","C","LIVE",31.3,1,2,"1",64,769.4,1.449245562,18.83490451,NA,15.7,209,"Y",NA,2013,NA
"TP1","TP1065","Harvard","QURU","I","LIVE",24.6,1,2,"1",65,475.3,0.895207101,18.83490451,NA,14.7,228,"Y",NA,2013,NA
"TP1","TP1066","Harvard","QURU","C","LIVE",35.6,1,2,"1",66,995.4,1.874792899,18.83490451,NA,17.7,237,"Y",NA,2013,NA
"TP1","TP1067","Harvard","TSCA","S","LIVE",23.5,1,2,"1",67,433.7,0.81693787,18.83490451,NA,14.8,241,"Y",NA,2013,NA
"TP1","TP1068","Harvard","QUVE","C","LIVE",47.3,1,2,"1",68,1757.2,3.309600592,18.83490451,NA,18.3,250,"Y",NA,2013,NA
"TP1","TP1069","Harvard","TSCA","S","LIVE",31.5,1,2,"1",69,779.3,1.467825444,18.83490451,NA,16.7,263,"Y",NA,2013,NA
"TP1","TP1070","Harvard","QURU","C","LIVE",43.7,1,2,"1",70,1499.9,2.824985207,18.83490451,NA,13.3,268,"Y",NA,2013,NA
"TP1","TP1071","Harvard","QURU","C","LIVE",39,1,2,"1",71,1194.6,2.25,18.83490451,NA,20,290,"Y",NA,2013,NA
"TP1","TP1072","Harvard","TSCA","S","LIVE",23.7,1,2,"1",72,441.2,0.830902367,18.83490451,NA,14.3,302,"Y",NA,2013,NA
"TP1","TP1073","Harvard","TSCA","S","LIVE",35.2,1,2,"1",73,973.1,1.832899408,18.83490451,NA,19.3,314,"Y",NA,2013,NA
"TP1","TP1074","Harvard","TSCA","S","LIVE",21.2,1,2,"1",74,353,0.664852071,18.83490451,NA,16.3,327,"Y",NA,2013,NA
"TP1","TP1075","Harvard","QURU","C","LIVE",48.3,1,2,"1",75,1832.2,3.45102071,18.83490451,NA,19.7,359,"Y",NA,2013,NA
"TP1","TP1079","Harvard",NA,"SNAG","DEAD",39.8,1,2,"1",79,1244.1,2.343254438,18.83490451,NA,16,2,NA,NA,2013,NA
"TP1","TP1080","Harvard",NA,"SNAG","DEAD",26.8,1,2,"1",80,564.1,1.062485207,18.83490451,NA,15.1,2,NA,NA,2013,NA
"TP1","TP1082","Harvard",NA,"SNAG","DEAD",29.9,1,2,"1",82,702.2,1.3225,18.83490451,NA,3.4,184,NA,NA,2013,NA
"TP1","TP1083","Harvard","TSCA","SNAG","DEAD",10.6,1,2,"1",83,88.2,0.166213018,18.83490451,NA,7.6,206,NA,NA,2013,NA
"TP1","TP1084","Harvard",NA,"SNAG","DEAD",52.3,1,2,"1",84,2148.3,4.046286982,18.83490451,NA,16.3,208,NA,NA,2013,NA
"TP1","TP1086","Harvard",NA,"SNAG","DEAD",45.1,1,2,"1",86,1597.5,3.008890533,18.83490451,NA,17.1,243,NA,NA,2013,NA
"TP1","TP1087","Harvard",NA,"SNAG","DEAD",36.1,1,2,"1",87,1023.5,1.927825444,18.83490451,NA,17.3,223,NA,NA,2013,NA
"TP1","TP1088","Harvard",NA,"SNAG","DEAD",10.1,1,2,"1",88,80.1,0.150902367,18.83490451,NA,8.3,280,NA,NA,2013,NA
"TP1","TP1061","Harvard","QUVE","C","LIVE",36.9,1,2,"1",61,1069.4,2.014215976,18.83490451,NA,13.2,194,"Y",NA,2013,NA
"TP1","TP1062","Harvard","QURU","C","LIVE",36.9,1,2,"1",62,1069.4,2.014215976,18.83490451,NA,17,204,"Y",NA,2013,NA
"TP2","TP2001","Harvard","BEAL","S","LIVE",21.1,1,2,"2",1,349.7,0.658594675,18.83490451,"cored from same stem as tree 2",1.5,48,"Y",NA,2013,NA
"TP2","TP2004","Harvard","PIAB","S","LIVE",19.6,1,2,"2",4,301.7,0.568284024,18.83490451,NA,9.2,72,"Y",NA,2013,NA
"TP2","TP2005","Harvard","QURU","D","LIVE",43.9,1,2,"2",5,1513.6,2.850902367,18.83490451,NA,8.6,50,"Y",NA,2013,NA
"TP2","TP2002","Harvard","BEAL","S","LIVE",25.9,1,2,"2",2,526.9,0.992322485,18.83490451,"cored from same stem as tree 1; cores unaccounted for from field",1.8,48,NA,NA,2013,NA
"TP2","TP2003","Harvard","ACRU","S","LIVE",14,1,2,"2",3,153.9,0.289940828,18.83490451,NA,2.3,16,"Y",NA,2013,NA
"TP2","TP2008","Harvard","QURU","C","LIVE",35.4,1,2,"2",8,984.2,1.853786982,18.83490451,"cored from same stem as tree 9",8,30,"Y",NA,2013,NA
"TP2","TP2009","Harvard","QURU","S","LIVE",19,1,2,"2",9,283.5,0.534023669,18.83490451,"cored from same stem as tree 8; dead and rotten; not cored",7.9,34,NA,NA,2013,NA
"TP2","TP2010","Harvard","TSCA","S","LIVE",16.8,1,2,"2",10,221.7,0.417514793,18.83490451,NA,7.2,4,"Y",NA,2013,NA
"TP2","TP2011","Harvard","BEAL","I","LIVE",17.1,1,2,"2",11,229.7,0.432559172,18.83490451,NA,9.9,0,"Y",NA,2013,NA
"TP2","TP2012","Harvard","BEAL","S","LIVE",14.2,1,2,"2",12,158.4,0.298284024,18.83490451,"incorrectly marked in field as FAGR; actually BEAL",8.4,18,"Y",NA,2013,NA
"TP2","TP2013","Harvard","ACRU","I","LIVE",12.1,1,2,"2",13,115,0.21658284,18.83490451,NA,9.5,20,"Y",NA,2013,NA
"TP2","TP2014","Harvard","QURU","D","LIVE",36.9,1,2,"2",14,1069.4,2.014215976,18.83490451,NA,11.8,32,"Y",NA,2013,NA
"TP2","TP2015","Harvard","ACRU","S","LIVE",13.4,1,2,"2",15,141,0.265621302,18.83490451,NA,12.6,18,"Y",NA,2013,NA
"TP2","TP2016","Harvard","ACRU","S","LIVE",10.1,1,2,"2",16,80.1,0.150902367,18.83490451,NA,11.3,70,"Y",NA,2013,NA
"TP2","TP2017","Harvard","QURU","D","LIVE",36.8,1,2,"2",17,1063.6,2.003313609,18.83490451,NA,10,100,"Y",NA,2013,NA
"TP2","TP2018","Harvard","QURU","D","LIVE",29.7,1,2,"2",18,692.8,1.304866864,18.83490451,NA,11.5,132,"Y",NA,2013,NA
"TP2","TP2006","Harvard","QURU","I","LIVE",22.3,1,2,"2",6,390.6,0.735636095,18.83490451,NA,4.8,22,"Y",NA,2013,NA
"TP2","TP2007","Harvard","ACRU","S","LIVE",11.3,1,2,"2",7,100.3,0.188890533,18.83490451,NA,5.4,42,"Y",NA,2013,NA
"TP2","TP2021","Harvard","ACRU","I","LIVE",16.5,1,2,"2",21,213.8,0.402736686,18.83490451,NA,12.6,116,"Y",NA,2013,NA
"TP2","TP2022","Harvard","TSCA","S","LIVE",10.6,1,2,"2",22,88.2,0.166213018,18.83490451,"dead and rotten; not cored",3.9,144,NA,NA,2013,NA
"TP2","TP2023","Harvard","TSCA","S","LIVE",15.8,1,2,"2",23,196.1,0.369289941,18.83490451,"dead and rotten; not cored",5.4,130,NA,NA,2013,NA
"TP2","TP2024","Harvard","QURU","C","LIVE",30,1,2,"2",24,706.9,1.331360947,18.83490451,NA,6.7,158,"Y",NA,2013,NA
"TP2","TP2026","Harvard","QURU","S","LIVE",20.4,1,2,"2",26,326.9,0.615621302,18.83490451,NA,12.2,150,"Y",NA,2013,NA
"TP2","TP2027","Harvard","QURU","I","LIVE",28.5,1,2,"2",27,637.9,1.201553254,18.83490451,NA,5.6,180,"Y",NA,2013,NA
"TP2","TP2028","Harvard","ACRU","S","LIVE",12.7,1,2,"2",28,126.7,0.238594675,18.83490451,NA,9.8,190,"Y",NA,2013,NA
"TP2","TP2029","Harvard","FAGR","S","LIVE",18.2,1,2,"2",29,260.2,0.49,18.83490451,NA,4.7,189,"Y",NA,2013,NA
"TP2","TP2030","Harvard","ACRU","S","LIVE",10.8,1,2,"2",30,91.6,0.172544379,18.83490451,NA,6.3,206,"Y",NA,2013,NA
"TP2","TP2031","Harvard","QURU","D","LIVE",27.9,1,2,"2",31,611.4,1.151494083,18.83490451,NA,11.2,184,"Y",NA,2013,NA
"TP2","TP2032","Harvard","BEAL","S","LIVE",24.7,1,2,"2",32,479.2,0.9025,18.83490451,"dead and rotten; not cored",11.3,186,NA,NA,2013,NA
"TP2","TP2033","Harvard","QURU","I","LIVE",30.8,1,2,"2",33,745.1,1.403313609,18.83490451,NA,12.9,190,"Y",NA,2013,NA
"TP2","TP2034","Harvard","BEAL","S","LIVE",20.9,1,2,"2",34,343.1,0.646168639,18.83490451,NA,11,194,"Y",NA,2013,NA
"TP2","TP2035","Harvard","ACRU","C","LIVE",22.1,1,2,"2",35,383.6,0.7225,18.83490451,NA,11.7,204,"Y",NA,2013,NA
"TP2","TP2036","Harvard","BEAL","S","LIVE",20.4,1,2,"2",36,326.9,0.615621302,18.83490451,NA,10.2,212,"Y",NA,2013,NA
"TP2","TP2037","Harvard",NA,"S","LIVE",11,1,2,"2",37,95,0.178994083,18.83490451,"dead and rotten; not cored",10.8,210,NA,NA,2013,NA
"TP2","TP2038","Harvard","QURU","I","LIVE",19.5,1,2,"2",38,298.6,0.5625,18.83490451,NA,6.9,226,"Y",NA,2013,NA
"TP2","TP2039","Harvard","PIAB","S","LIVE",12.8,1,2,"2",39,128.7,0.242366864,18.83490451,NA,7.6,232,"Y",NA,2013,NA
"TP2","TP2040","Harvard",NA,"S","LIVE",12,1,2,"2",40,113.1,0.213017751,18.83490451,NA,8.8,240,NA,NA,2013,NA
"TP2","TP2041","Harvard","QURU","C","LIVE",52.9,1,2,"2",41,2197.9,4.139659763,18.83490451,"cored from same stem as tree 42",11.3,258,"Y",NA,2013,NA
"TP2","TP2042","Harvard","QURU","C","LIVE",46,1,2,"2",42,1661.9,3.130177515,18.83490451,"cored from same stem as tree 41; branches into 2 stems above breast height",10.5,258,"Y",NA,2013,NA
"TP2","TP2043","Harvard","ACRU","S","LIVE",13.4,1,2,"2",43,141,0.265621302,18.83490451,NA,12.2,250,"Y",NA,2013,NA
"TP2","TP2044","Harvard","QURU","I","LIVE",31.6,1,2,"2",44,784.3,1.477159763,18.83490451,NA,1.1,298,"Y",NA,2013,NA
"TP2","TP2045","Harvard","QURU","D","LIVE",33.4,1,2,"2",45,876.2,1.650236686,18.83490451,NA,4.3,298,"Y",NA,2013,NA
"TP2","TP2046","Harvard","BEAL","S","LIVE",18.8,1,2,"2",46,277.6,0.522840237,18.83490451,NA,5.6,280,"Y",NA,2013,NA
"TP2","TP2047","Harvard","BEAL","S","LIVE",17.2,1,2,"2",47,232.4,0.437633136,18.83490451,NA,7.7,274,"Y",NA,2013,NA
"TP2","TP2048","Harvard","BEAL","S","LIVE",12.5,1,2,"2",48,122.7,0.231139053,18.83490451,NA,12.2,272,"Y",NA,2013,NA
"TP2","TP2049","Harvard","QURU","I","LIVE",28.6,1,2,"2",49,642.4,1.21,18.83490451,NA,11.9,284,"Y",NA,2013,NA
"TP2","TP2050","Harvard","ACRU","S","LIVE",12.2,1,2,"2",50,116.9,0.220177515,18.83490451,NA,6.4,334,"Y",NA,2013,NA
"TP2","TP2051","Harvard","QURU","S","LIVE",22.4,1,2,"2",51,394.1,0.742248521,18.83490451,NA,8.9,332,"Y",NA,2013,NA
"TP2","TP2052","Harvard","TSCA","S","LIVE",16.6,1,2,"2",52,216.4,0.407633136,18.83490451,"cored from same stem as tree 53",11.5,334,"Y",NA,2013,NA
"TP2","TP2053","Harvard","TSCA","S","LIVE",13,1,2,"2",53,132.7,0.25,18.83490451,"cored from same stem as tree 52",11.3,334,"Y",NA,2013,NA
"TP2","TP2054","Harvard","QURU","D","LIVE",31.7,1,2,"2",54,789.2,1.486523669,18.83490451,NA,11.5,343,"Y",NA,2013,NA
"TP2","TP2055","Harvard","QURU","C","LIVE",30.4,1,2,"2",55,725.8,1.367100592,18.83490451,"cored from same stem as tree 56 and 57",11.5,308,"Y",NA,2013,NA
"TP2","TP2056","Harvard","QURU","C","LIVE",25.1,1,2,"2",56,494.8,0.931967456,18.83490451,NA,11.5,306,"Y",NA,2013,NA
"TP2","TP2057","Harvard","QURU","I","LIVE",27.9,1,2,"2",57,611.4,1.151494083,18.83490451,NA,11.1,306,"Y",NA,2013,NA
"TP2","TP2058","Harvard","BELE","C","LIVE",29.5,1,2,"2",58,683.5,1.287352071,18.83490451,NA,14,6,"Y",NA,2013,NA
"TP2","TP2059","Harvard","PIST","C","LIVE",40.9,1,2,"2",59,1313.8,2.474571006,18.83490451,NA,18.5,33,"Y",NA,2013,NA
"TP2","TP2019","Harvard","QURU","C","LIVE",33.4,1,2,"2",19,876.2,1.650236686,18.83490451,NA,8.5,124,"Y",NA,2013,NA
"TP2","TP2020","Harvard","ACRU","S","LIVE",10.2,1,2,"2",20,81.7,0.153905325,18.83490451,NA,11.5,98,"Y",NA,2013,NA
"TP2","TP2062","Harvard","QURU","C","LIVE",36.1,1,2,"2",62,1023.5,1.927825444,18.83490451,NA,15.7,50,"Y",NA,2013,NA
"TP2","TP2063","Harvard","QURU","S","LIVE",22.3,1,2,"2",63,390.6,0.735636095,18.83490451,NA,16.1,54,"Y",NA,2013,NA
"TP2","TP2064","Harvard","PIST","D","LIVE",43.2,1,2,"2",64,1465.7,2.760710059,18.83490451,NA,18.2,80,"Y",NA,2013,NA
"TP2","TP2065","Harvard","PIAB","S","LIVE",20.6,1,2,"2",65,333.3,0.627751479,18.83490451,NA,13.1,86,"Y",NA,2013,NA
"TP2","TP2066","Harvard","QURU","D","LIVE",43.6,1,2,"2",66,1493,2.812071006,18.83490451,NA,16.9,110,"Y",NA,2013,NA
"TP2","TP2067","Harvard","QURU","C","LIVE",34.6,1,2,"2",67,940.2,1.770946746,18.83490451,NA,19.3,133,"Y",NA,2013,NA
"TP2","TP2068","Harvard","QURU","C","LIVE",30.6,1,2,"2",68,735.4,1.385147929,18.83490451,NA,18.7,134,"Y",NA,2013,NA
"TP2","TP2069","Harvard","QURU","C","LIVE",39.9,1,2,"2",69,1250.4,2.355044379,18.83490451,NA,14.8,149,"Y",NA,2013,NA
"TP2","TP2070","Harvard","QURU","C","LIVE",36.5,1,2,"2",70,1046.3,1.970784024,18.83490451,"next to stone wall",17.3,154,"Y",NA,2013,NA
"TP2","TP2071","Harvard","TSCA","S","LIVE",32.7,1,2,"2",71,839.8,1.581789941,18.83490451,NA,14.5,166,"Y",NA,2013,NA
"TP2","TP2072","Harvard","QURU","C","LIVE",32.1,1,2,"2",72,809.3,1.524275148,18.83490451,NA,18.4,170,"Y",NA,2013,NA
"TP2","TP2073","Harvard","QURU","C","LIVE",29.8,1,2,"2",73,697.5,1.313668639,18.83490451,NA,18.3,168,"Y",NA,2013,NA
"TP2","TP2074","Harvard","QURU","C","LIVE",32.8,1,2,"2",74,845,1.59147929,18.83490451,NA,16.4,182,"Y",NA,2013,NA
"TP2","TP2075","Harvard","QURU","SNAG","DEAD",23,1,2,"2",75,415.5,0.782544379,18.83490451,"missing some bark",17,221,NA,NA,2013,NA
"TP2","TP2076","Harvard","ACRU","S","LIVE",20.9,1,2,"2",76,343.1,0.646168639,18.83490451,NA,13.5,245,"Y",NA,2013,NA
"TP2","TP2077","Harvard","QURU","S","LIVE",23.9,1,2,"2",77,448.6,0.844985207,18.83490451,NA,18.7,252,"Y",NA,2013,NA
"TP2","TP2078","Harvard","TSCA","S","LIVE",26.8,1,2,"2",78,564.1,1.062485207,18.83490451,NA,17.3,280,"Y",NA,2013,NA
"TP2","TP2079","Harvard","QURU","S","LIVE",21.5,1,2,"2",79,363.1,0.683801775,18.83490451,NA,13.7,290,"Y",NA,2013,NA
"TP2","TP2080","Harvard","QURU","C","LIVE",32.5,1,2,"2",80,829.6,1.5625,18.83490451,NA,15.4,328,"Y",NA,2013,NA
"TP2","TP2081","Harvard","QURU","C","LIVE",31,1,2,"2",81,754.8,1.421597633,18.83490451,NA,14.8,326,"Y",NA,2013,NA
"TP2","TP2082","Harvard","QURU","SNAG","DEAD",20.4,1,2,"2",82,326.9,0.615621302,18.83490451,NA,13.4,329,"Y",NA,2013,NA
"TP2","TP2083","Harvard","QURU","C","LIVE",29.2,1,2,"2",83,669.7,1.261301775,18.83490451,NA,17.2,336,"Y",NA,2013,NA
"TP2","TP2084","Harvard","TSCA","S","LIVE",37,1,2,"2",84,1075.2,2.025147929,18.83490451,NA,14,346,"Y",NA,2013,NA
"TP2","TP2085","Harvard","QURU","I","LIVE",22.4,1,2,"2",85,394.1,0.742248521,18.83490451,NA,16.9,355,"Y",NA,2013,NA
"TP2","TP2086","Harvard","QURU","C","LIVE",28.5,1,2,"2",86,637.9,1.201553254,18.83490451,NA,17.5,356,"Y",NA,2013,NA
"TP2","TP2091","Harvard",NA,"SNAG","DEAD",36.1,1,2,"2",91,1023.5,1.927825444,18.83490451,NA,16.3,141,NA,NA,2013,NA
"TP2","TP2093","Harvard",NA,"SNAG","DEAD",16.9,1,2,"2",93,224.3,0.4225,18.83490451,NA,12.2,130,NA,NA,2013,NA
"TP2","TP2094","Harvard",NA,"SNAG","DEAD",23.1,1,2,"2",94,419.1,0.789363905,18.83490451,NA,17,130,NA,NA,2013,NA
"TP2","TP2096","Harvard",NA,"SNAG","DEAD",29.9,1,2,"2",96,702.2,1.3225,18.83490451,NA,17.6,77,NA,NA,2013,NA
"TP2","TP2097","Harvard",NA,"SNAG","DEAD",11.2,1,2,"2",97,98.5,0.18556213,18.83490451,NA,11.7,64,NA,NA,2013,NA
"TP2","TP2098","Harvard",NA,"SNAG","DEAD",31.7,1,2,"2",98,789.2,1.486523669,18.83490451,NA,10.2,76,NA,NA,2013,NA
"TP2","TP2099","Harvard",NA,"SNAG","DEAD",32.8,1,2,"2",99,845,1.59147929,18.83490451,NA,10.9,74,NA,NA,2013,NA
"TP2","TP2102","Harvard","QURU","SNAG","DEAD",16.5,1,2,"2",102,213.8,0.402736686,18.83490451,NA,5.8,342,NA,NA,2013,NA
"TP2","TP2103","Harvard",NA,"SNAG","DEAD",22.6,1,2,"2",103,401.1,0.75556213,18.83490451,NA,18.7,342,NA,NA,2013,NA
"TP2","TP2104","Harvard",NA,"SNAG","DEAD",20.2,1,2,"2",104,320.5,0.603609467,18.83490451,NA,18.3,18,NA,NA,2013,NA
"TP2","TP2105","Harvard",NA,"SNAG","DEAD",30.8,1,2,"2",105,745.1,1.403313609,18.83490451,NA,16.1,30,NA,NA,2013,NA
"TP2","TP2106","Harvard",NA,"SNAG","DEAD",11.2,1,2,"2",106,98.5,0.18556213,18.83490451,NA,12.2,47,NA,NA,2013,NA
"TP2","TP2109","Harvard",NA,"SNAG","DEAD",38.8,1,2,"2",109,1182.4,2.226982249,18.83490451,NA,6.7,320,NA,NA,2013,NA
"TP2","TP2060","Harvard","QURU","I","LIVE",21.3,1,2,"2",60,356.3,0.671139053,18.83490451,NA,14.7,21,"Y",NA,2013,NA
"TP2","TP2061","Harvard","PIST","C","LIVE",48,1,2,"2",61,1809.6,3.408284024,18.83490451,NA,19.3,46,"Y",NA,2013,NA
"TP2","TP2122","Harvard",NA,"SNAG","DEAD",21,1,2,"2",122,346.4,0.652366864,18.83490451,NA,7.7,310,NA,NA,2013,NA
"TP2","TP2123","Harvard",NA,"SNAG","DEAD",23.1,1,2,"2",123,419.1,0.789363905,18.83490451,NA,6.3,316,NA,NA,2013,NA
"TP2","TP2124","Harvard",NA,"SNAG","DEAD",19.3,1,2,"2",124,292.6,0.55102071,18.83490451,NA,17.5,316,NA,NA,2013,NA
"TP2","TP2125","Harvard",NA,"SNAG","DEAD",18.1,1,2,"2",125,257.3,0.484630178,18.83490451,NA,9.8,312,NA,NA,2013,NA
"TP2","TP2126","Harvard",NA,"SNAG","DEAD",22.9,1,2,"2",126,411.9,0.775754438,18.83490451,NA,10.9,309,NA,NA,2013,NA
"TP2","TP2127","Harvard",NA,"SNAG","DEAD",25,1,2,"2",127,490.9,0.924556213,18.83490451,NA,10.4,296,NA,NA,2013,NA
"TP2","TP2111","Harvard",NA,"SNAG","DEAD",22,1,2,"2",111,380.1,0.715976331,18.83490451,NA,5.3,260,NA,NA,2013,NA
"TP2","TP2121","Harvard",NA,"SNAG","DEAD",19.1,1,2,"2",121,286.5,0.539659763,18.83490451,NA,9,337,NA,NA,2013,NA
"VLA","VLF003","Valles Caldera Lower","PIPO","C","LIVE",15.9,1,2,"A",3,198.6,1.378864651,5902.78,NA,NA,NA,"N",NA,2012,NA
"VLA","VLF004","Valles Caldera Lower","PIPO","C","LIVE",24.8,1,2,"A",4,483.1,3.354522822,5902.78,NA,NA,NA,"Y",NA,2012,NA
"VLA","VLF001","Valles Caldera Lower","PIPO","C","LIVE",22.9,1,2,"A",1,411.9,2.860212853,5902.78,"SQUARE PLOT BASED SAMPLING METHOD.  BEFORE NEIL",NA,NA,"Y",NA,2012,NA
"VLA","VLF002","Valles Caldera Lower","PIPO","C","LIVE",12.1,1,2,"A",2,115,0.798542674,5902.78,NA,NA,NA,"N",NA,2012,NA
"VLA","VLF007","Valles Caldera Lower","PIPO","C","LIVE",26.7,1,2,"A",7,559.9,3.888211783,5902.78,NA,NA,NA,"Y",NA,2012,NA
"VLA","VLF008","Valles Caldera Lower","PIPO","C","LIVE",21.1,1,2,"A",8,349.7,2.428243863,5902.78,NA,NA,NA,"Y",NA,2012,NA
"VLA","VLF005","Valles Caldera Lower","PIPO","C","LIVE",21.2,1,2,"A",5,353,2.451314934,5902.78,NA,NA,NA,"Y",1937,2012,75
"VLA","VLF006","Valles Caldera Lower","PIPO","C","LIVE",13.2,1,2,"A",6,136.8,0.950331778,5902.78,NA,NA,NA,"N",NA,2012,NA
"VLA","VLF011","Valles Caldera Lower","PIPO","C","LIVE",28.9,1,2,"A",11,656,4.555363889,5902.78,NA,NA,NA,"Y",NA,2012,NA
"VLA","VLF012","Valles Caldera Lower","PIPO","C","LIVE",26,1,2,"A",12,530.9,3.687008045,5902.78,NA,NA,NA,"Y",NA,2012,NA
"VLA","VLF013","Valles Caldera Lower","PIPO","C","LIVE",15.5,1,2,"A",13,188.7,1.310360477,5902.78,NA,NA,NA,"N",1950,2012,62
"VLA","VLF014","Valles Caldera Lower","PIPO","C","LIVE",20.4,1,2,"A",14,326.9,2.269800692,5902.78,NA,NA,NA,NA,NA,2012,NA
"VLA","VLF015","Valles Caldera Lower","PIPO","C","LIVE",23.6,1,2,"A",15,437.4,3.037745563,5902.78,NA,NA,NA,"Y",1948,2012,64
"VLA","VLF016","Valles Caldera Lower","PIPO","C","LIVE",27.4,1,2,"A",16,589.6,4.094760591,5902.78,NA,NA,NA,"Y",NA,2012,NA
"VLA","VLF017","Valles Caldera Lower","PIPO","C","LIVE",19,1,2,"A",17,283.5,1.968949562,5902.78,NA,NA,NA,"Y",NA,2012,NA
"VLA","VLF018","Valles Caldera Lower","PIPO","C","LIVE",31.9,1,2,"A",18,799.2,5.550201563,5902.78,NA,NA,NA,"Y",NA,2012,NA
